capacity sum_comm_cmp max(sum_comm,sum_comp) sum_comm sum_comp optimal_time_infinite_case order_of_submission Gilmore_Gomory order_of_optimal_strategy_infinite_memory increasing_order_of_communication_strategy decreasing_order_of_computation_strategy increasing_order_of_communication_plus_computation_strategy decreasing_order_of_communication_plus_computation_strategy largest_communication_task_respects_memory_restriction smallest_communication_task_respects_memory_restriction maximum_accelerated_task_respects_memory_restriction optimal_order_infinite_memory_largest_communication_task_respects_memory_restriction optimal_order_infinite_memory_smallest_communication_task_respects_memory_restriction optimal_order_infinite_memory_maximum_accelerated_task_respects_memory_restriction  
282240 1.103697905 1.030072540 1.030072540 0.073625365 1.030095442 1.091637081 1.090138755 1.094051069 1.086559016 1.094180222 1.087816131 1.088221961 1.077904409 1.071015794 1.071015794 1.066987669 1.066987669 1.067876905  
299880 1.103697905 1.030072540 1.030072540 0.073625365 1.030095442 1.088132078 1.087565191 1.090484171 1.084260286 1.090717429 1.085925030 1.086389656 1.069296493 1.061136611 1.061136611 1.058043254 1.058043254 1.057835604  
317520 1.103697905 1.030072540 1.030072540 0.073625365 1.030095442 1.076291013 1.073954357 1.078103618 1.071903736 1.078019112 1.072963547 1.073919269 1.060169071 1.048277859 1.048277859 1.048484582 1.048484582 1.045829233  
335160 1.103697905 1.030072540 1.030072540 0.073625365 1.030095442 1.041558328 1.040661216 1.042659126 1.040614347 1.042535936 1.039691207 1.039999996 1.031272105 1.030556508 1.030556508 1.030239676 1.030239676 1.031437239  
176400 1.011813724 0.940988001 0.940988001 0.070825723 0.941012100 1.006822528 1.007127205 1.006280562 1.007857452 1.006137855 1.007805551 1.007722284 1.005174410 1.005131682 1.005131682 1.005279105 1.005279105 1.005321971  
194040 1.011813724 0.940988001 0.940988001 0.070825723 0.941012100 1.006822528 1.007127205 1.006280562 1.007857452 1.006137855 1.007805551 1.007722284 1.005174410 1.005131682 1.005131682 1.005279105 1.005279105 1.005321971  
211680 1.011813724 0.940988001 0.940988001 0.070825723 0.941012100 1.006757138 1.006880918 1.006192424 1.007811128 1.006049717 1.007702792 1.007629075 1.003974110 1.003959148 1.003959148 1.004865861 1.004865861 1.004084344  
229320 1.011813724 0.940988001 0.940988001 0.070825723 0.941012100 1.006002718 1.005441896 1.006004927 1.006604426 1.005819101 1.006305249 1.004577305 0.996178696 0.995726989 0.995726989 1.003264623 1.003264623 0.995249304  
246960 1.011813724 0.940988001 0.940988001 0.070825723 0.941012100 1.002294443 1.001336295 1.005019083 1.002204215 1.004801369 1.001321450 0.999885439 0.988313035 0.982825717 0.982825717 0.998805087 0.998805087 0.983094539  
264600 1.011813724 0.940988001 0.940988001 0.070825723 0.941012100 1.000098001 0.999315138 1.002290934 0.997188944 1.002626039 0.995433309 0.995595173 0.987765148 0.981809882 0.981809882 0.976911298 0.976911298 0.978920158  
282240 1.011813724 0.940988001 0.940988001 0.070825723 0.941012100 0.999878647 0.999223463 1.001562606 0.996590188 1.001897711 0.995215576 0.995427843 0.987721778 0.979360498 0.979360498 0.975883222 0.975883222 0.977456912  
299880 1.011813724 0.940988001 0.940988001 0.070825723 0.941012100 0.996753400 0.996437729 0.997744108 0.993788708 0.998079213 0.991597131 0.991379678 0.980888428 0.970925110 0.970925110 0.967640557 0.967640557 0.968757327  
317520 1.011813724 0.940988001 0.940988001 0.070825723 0.941012100 0.985379884 0.985970599 0.986555972 0.982536276 0.986891077 0.980859076 0.981424176 0.970101000 0.957140423 0.957140423 0.955465230 0.955465230 0.955498027  
335160 1.011813724 0.940988001 0.940988001 0.070825723 0.941012100 0.955181215 0.954349434 0.957678520 0.954696052 0.957741310 0.954407487 0.954016766 0.944880992 0.941514226 0.941514226 0.941313000 0.941313000 0.943356816  
176400 0.966956665 0.894230304 0.894230304 0.072726361 0.894256077 0.960825704 0.962307126 0.960621109 0.962263396 0.960797622 0.962074182 0.961974020 0.958650873 0.958828689 0.958828689 0.959108088 0.959108088 0.959340109  
194040 0.966956665 0.894230304 0.894230304 0.072726361 0.894256077 0.960825704 0.962307126 0.960621109 0.962263396 0.960797622 0.962074182 0.961974020 0.958650873 0.958828689 0.958828689 0.959108088 0.959108088 0.959340109  
211680 0.966956665 0.894230304 0.894230304 0.072726361 0.894256077 0.960825704 0.962215226 0.960516310 0.962095776 0.960692823 0.962048409 0.961873070 0.957796870 0.957965571 0.957965571 0.958700555 0.958700555 0.958394171  
229320 0.966956665 0.894230304 0.894230304 0.072726361 0.894256077 0.960365930 0.961082499 0.960255334 0.960809998 0.960365304 0.960172713 0.959956120 0.951143438 0.950271390 0.950271390 0.956943042 0.956943042 0.951639079  
246960 0.966956665 0.894230304 0.894230304 0.072726361 0.894256077 0.955912364 0.956695451 0.958780161 0.955507045 0.958829233 0.953625428 0.955386984 0.942394154 0.935686009 0.935686009 0.949309379 0.949309379 0.936434531  
264600 0.966956665 0.894230304 0.894230304 0.072726361 0.894256077 0.953900801 0.952144717 0.956073339 0.949152331 0.955802291 0.949700363 0.949972637 0.942631030 0.935357107 0.935357107 0.931949380 0.931949380 0.933624144  
282240 0.966956665 0.894230304 0.894230304 0.072726361 0.894256077 0.953751248 0.951995164 0.955605728 0.949152331 0.955334680 0.949595680 0.949874751 0.941695530 0.933599592 0.933599592 0.931060763 0.931060763 0.932579327  
299880 0.966956665 0.894230304 0.894230304 0.072726361 0.894256077 0.952054250 0.949954507 0.953298575 0.947486525 0.953027527 0.947828981 0.947986165 0.935471678 0.925318185 0.925318185 0.923658341 0.923658341 0.925310549  
317520 0.966956665 0.894230304 0.894230304 0.072726361 0.894256077 0.939975360 0.937804807 0.941605023 0.935393285 0.941295188 0.938009885 0.938682381 0.924281635 0.912002149 0.912002149 0.910831730 0.910831730 0.910320203  
335160 0.966956665 0.894230304 0.894230304 0.072726361 0.894256077 0.907020946 0.905255797 0.907901360 0.904457283 0.907980196 0.904863164 0.904876550 0.896459958 0.894901208 0.894901208 0.894523467 0.894523467 0.896381980  
176400 0.997154459 0.925005708 0.925005708 0.072148751 0.925030148 0.991869237 0.992542877 0.990892603 0.993433060 0.990820108 0.993172618 0.993275691 0.990037612 0.990037188 0.990037188 0.990279244 0.990279244 0.990218613  
194040 0.997154459 0.925005708 0.925005708 0.072148751 0.925030148 0.991869237 0.992542877 0.990892603 0.993433060 0.990820108 0.993172618 0.993275691 0.990037612 0.990037188 0.990037188 0.990279244 0.990279244 0.990218613  
211680 0.997154459 0.925005708 0.925005708 0.072148751 0.925030148 0.991811039 0.992332967 0.990803937 0.993392083 0.990731442 0.993110570 0.993149595 0.988810744 0.988865023 0.988865023 0.989818197 0.989818197 0.989166460  
229320 0.997154459 0.925005708 0.925005708 0.072148751 0.925030148 0.990758947 0.991183076 0.990709246 0.991609068 0.990538598 0.991474788 0.991789053 0.980184283 0.979459297 0.979459297 0.988738602 0.988738602 0.980118715  
246960 0.997154459 0.925005708 0.925005708 0.072148751 0.925030148 0.987636034 0.987547060 0.990283779 0.986185133 0.989866318 0.985433315 0.985160989 0.973550367 0.967724817 0.967724817 0.983332360 0.983332360 0.968055800  
264600 0.997154459 0.925005708 0.925005708 0.072148751 0.925030148 0.985303383 0.983996423 0.989485126 0.980451961 0.988310775 0.980380438 0.980418079 0.973706631 0.966352114 0.966352114 0.964021890 0.964021890 0.964193119  
282240 0.997154459 0.925005708 0.925005708 0.072148751 0.925030148 0.984982038 0.983714985 0.989193944 0.980363295 0.988019593 0.980274195 0.980228549 0.972935928 0.964718254 0.964718254 0.962628639 0.962628639 0.962253735  
299880 0.997154459 0.925005708 0.925005708 0.072148751 0.925030148 0.982194842 0.980918345 0.984770773 0.977388212 0.983596422 0.976185084 0.976149999 0.963506645 0.953875146 0.953875146 0.953267751 0.953267751 0.951543197  
317520 0.997154459 0.925005708 0.925005708 0.072148751 0.925030148 0.967021379 0.966779904 0.972683546 0.962658191 0.971353118 0.964340045 0.964109010 0.951337061 0.938237392 0.938237392 0.941091867 0.941091867 0.937750181  
335160 0.997154459 0.925005708 0.925005708 0.072148751 0.925030148 0.938706713 0.937283768 0.940623495 0.936998529 0.939749359 0.936433633 0.935971451 0.928879260 0.926509455 0.926509455 0.925978105 0.925978105 0.927117332  
176400 0.940452927 0.869347536 0.869347536 0.071105391 0.869373520 0.934947823 0.936064304 0.934236132 0.935628223 0.934440463 0.936133204 0.935884697 0.933218204 0.933146979 0.933146979 0.933531527 0.933531527 0.933703880  
194040 0.940452927 0.869347536 0.869347536 0.071105391 0.869373520 0.934947823 0.936064304 0.934236132 0.935628223 0.934440463 0.936133204 0.935884697 0.933218204 0.933146979 0.933146979 0.933531527 0.933531527 0.933703880  
211680 0.940452927 0.869347536 0.869347536 0.071105391 0.869373520 0.934947823 0.935863878 0.934236132 0.935480376 0.934378807 0.936133204 0.935884697 0.931853235 0.931858672 0.931858672 0.933251541 0.933251541 0.932370079  
229320 0.940452927 0.869347536 0.869347536 0.071105391 0.869373520 0.933777913 0.934719042 0.933851323 0.933470761 0.934106962 0.934680635 0.935013132 0.924921685 0.922576469 0.922576469 0.931321369 0.931321369 0.923138710  
246960 0.940452927 0.869347536 0.869347536 0.071105391 0.869373520 0.931204047 0.930607067 0.933070911 0.928088883 0.932842600 0.930749912 0.930450149 0.917078021 0.911311267 0.911311267 0.925934172 0.925934172 0.910742854  
264600 0.940452927 0.869347536 0.869347536 0.071105391 0.869373520 0.928916728 0.926888058 0.931413118 0.923312222 0.931099722 0.924620059 0.924481204 0.917330037 0.909964909 0.909964909 0.907054719 0.907054719 0.908457842  
282240 0.940452927 0.869347536 0.869347536 0.071105391 0.869373520 0.928702411 0.926786744 0.930839759 0.922289624 0.930628641 0.923905809 0.923622425 0.916472776 0.908945785 0.908945785 0.905995243 0.905995243 0.906909123  
299880 0.940452927 0.869347536 0.869347536 0.071105391 0.869373520 0.925770685 0.923223935 0.925629134 0.919004057 0.925418016 0.920344622 0.920472192 0.907393332 0.897132048 0.897132048 0.895880712 0.895880712 0.896016582  
317520 0.940452927 0.869347536 0.869347536 0.071105391 0.869373520 0.911320222 0.908768611 0.912776096 0.906263583 0.912726050 0.908301737 0.907256523 0.894332847 0.882064166 0.882064166 0.883516732 0.883516732 0.880760399  
335160 0.940452927 0.869347536 0.869347536 0.071105391 0.869373520 0.880371701 0.880988102 0.883997660 0.879020916 0.883687981 0.879524607 0.878579295 0.871400759 0.869942924 0.869942924 0.869906217 0.869906217 0.871780779  
176400 1.093263634 1.022663521 1.022663521 0.070600113 1.022685523 1.087808676 1.088335246 1.087266183 1.088943794 1.087203793 1.087805817 1.087847510 1.086448145 1.086322851 1.086322851 1.086448683 1.086448683 1.086426680  
194040 1.093263634 1.022663521 1.022663521 0.070600113 1.022685523 1.087808676 1.088335246 1.087266183 1.088943794 1.087203793 1.087805817 1.087847510 1.086448145 1.086322851 1.086322851 1.086448683 1.086448683 1.086426680  
211680 1.093263634 1.022663521 1.022663521 0.070600113 1.022685523 1.087808676 1.088335246 1.087111283 1.088943794 1.087049616 1.087805817 1.087847510 1.086375998 1.086202188 1.086202188 1.086373123 1.086373123 1.086351120  
229320 1.093263634 1.022663521 1.022663521 0.070600113 1.022685523 1.087034889 1.087163070 1.086653078 1.087744611 1.086581109 1.086818502 1.086644583 1.077575509 1.076570517 1.076570517 1.084869697 1.084869697 1.075300409  
246960 1.093263634 1.022663521 1.022663521 0.070600113 1.022685523 1.083469832 1.082335847 1.085676025 1.082294993 1.084753806 1.081587500 1.081512154 1.069593389 1.063664047 1.063664047 1.080321189 1.080321189 1.063775883  
264600 1.093263634 1.022663521 1.022663521 0.070600113 1.022685523 1.081547590 1.080909460 1.085454609 1.079131392 1.084509906 1.078236909 1.078161243 1.069953361 1.062432735 1.062432735 1.059602592 1.059602592 1.060592777  
282240 1.093263634 1.022663521 1.022663521 0.070600113 1.022685523 1.081547590 1.080909460 1.085454609 1.079039308 1.084509906 1.078120688 1.078085683 1.069953361 1.061640353 1.061640353 1.059459916 1.059459916 1.060363939  
299880 1.093263634 1.022663521 1.022663521 0.070600113 1.022685523 1.079541577 1.079072869 1.082023446 1.076413884 1.081149560 1.076055193 1.076168720 1.060504243 1.051673937 1.051673937 1.050415118 1.050415118 1.050254805  
317520 1.093263634 1.022663521 1.022663521 0.070600113 1.022685523 1.065884755 1.064188209 1.068663720 1.065230008 1.067411853 1.063083510 1.062634573 1.049105651 1.035781061 1.035781061 1.037978107 1.037978107 1.035303339  
335160 1.093263634 1.022663521 1.022663521 0.070600113 1.022685523 1.033476182 1.033050957 1.035543803 1.032491001 1.034789713 1.031209409 1.031169157 1.025522664 1.023427314 1.023427314 1.023384657 1.023384657 1.024244707  
176400 1.021475786 0.943450456 0.943450456 0.078025330 0.943474217 1.015967829 1.017176854 1.015265514 1.016812528 1.015259251 1.017105978 1.016890523 1.014112996 1.014115367 1.014115367 1.014398727 1.014398727 1.014396187  
194040 1.021475786 0.943450456 0.943450456 0.078025330 0.943474217 1.015967829 1.017176854 1.015265514 1.016812528 1.015259251 1.017105978 1.016890523 1.014112996 1.014115367 1.014115367 1.014398727 1.014398727 1.014396187  
211680 1.021475786 0.943450456 0.943450456 0.078025330 0.943474217 1.015967829 1.017176854 1.015265514 1.016812528 1.015259251 1.017105978 1.016890523 1.013824099 1.013852893 1.013852893 1.014073942 1.014073942 1.014135731  
229320 1.021475786 0.943450456 0.943450456 0.078025330 0.943474217 1.015216791 1.015194821 1.014905654 1.014540036 1.014746559 1.015391988 1.015310400 1.003401646 1.001861606 1.001861606 1.012448904 1.012448904 1.001913843  
246960 1.021475786 0.943450456 0.943450456 0.078025330 0.943474217 1.011594955 1.010215694 1.014656936 1.009632592 1.014121299 1.010260704 1.011301100 0.997751394 0.990416944 0.990416944 1.006775295 1.006775295 0.991300133  
264600 1.021475786 0.943450456 0.943450456 0.078025330 0.943474217 1.009638540 1.006474715 1.011778880 1.002873808 1.012650333 1.002922783 1.004001107 0.997188874 0.990627251 0.990627251 0.986067019 0.986067019 0.987974845  
282240 1.021475786 0.943450456 0.943450456 0.078025330 0.943474217 1.009638540 1.006361078 1.011677954 1.002612788 1.012549407 1.002706401 1.003762839 0.997372413 0.989975179 0.989975179 0.985565554 0.985565554 0.987382717  
299880 1.021475786 0.943450456 0.943450456 0.078025330 0.943474217 1.006670491 1.003641078 1.007657086 0.998811050 1.008427739 0.999354346 1.000613837 0.985987485 0.975448102 0.975448102 0.973167551 0.973167551 0.973531523  
317520 1.021475786 0.943450456 0.943450456 0.078025330 0.943474217 0.988049394 0.985977497 0.991872644 0.985010147 0.992980629 0.984119637 0.984717868 0.970900079 0.955407389 0.955407389 0.958747557 0.958747557 0.956903318  
335160 1.021475786 0.943450456 0.943450456 0.078025330 0.943474217 0.958554853 0.956083248 0.961442237 0.957068221 0.962445224 0.955031482 0.955707502 0.946318563 0.944718043 0.944718043 0.943907731 0.943907731 0.946090499  
176400 1.073755784 1.000712211 1.000712211 0.073043573 1.000735342 1.068559959 1.069247018 1.067844513 1.069717932 1.067815978 1.068484465 1.069531108 1.067044702 1.066902752 1.066902752 1.066927944 1.066927944 1.067030263  
194040 1.073755784 1.000712211 1.000712211 0.073043573 1.000735342 1.068559959 1.069247018 1.067844513 1.069717932 1.067815978 1.068484465 1.069531108 1.067044702 1.066902752 1.066902752 1.066927944 1.066927944 1.067030263  
211680 1.073755784 1.000712211 1.000712211 0.073043573 1.000735342 1.068559959 1.069155292 1.067844513 1.069650908 1.067815978 1.068484465 1.069531108 1.066335734 1.066092350 1.066092350 1.065819236 1.065819236 1.066223631  
229320 1.073755784 1.000712211 1.000712211 0.073043573 1.000735342 1.067781875 1.067139540 1.067744711 1.066555302 1.067647667 1.065979289 1.067100472 1.055930272 1.053941430 1.053941430 1.065356905 1.065356905 1.053316206  
246960 1.073755784 1.000712211 1.000712211 0.073043573 1.000735342 1.064345052 1.063237416 1.065554731 1.062752738 1.065378341 1.060945168 1.061200232 1.051906007 1.044023131 1.044023131 1.063535891 1.063535891 1.043847696  
264600 1.073755784 1.000712211 1.000712211 0.073043573 1.000735342 1.062487944 1.060612410 1.064626414 1.057663527 1.064645086 1.057090261 1.057588802 1.050939156 1.043355556 1.043355556 1.037949506 1.037949506 1.039513103  
282240 1.073755784 1.000712211 1.000712211 0.073043573 1.000735342 1.062272055 1.060287622 1.064037887 1.057447638 1.064148285 1.056608616 1.057014899 1.049238162 1.041518061 1.041518061 1.037223306 1.037223306 1.038193233  
299880 1.073755784 1.000712211 1.000712211 0.073043573 1.000735342 1.059363115 1.057101662 1.057578480 1.053768841 1.057688878 1.052730770 1.053064789 1.039251666 1.027538013 1.027538013 1.025311330 1.025311330 1.024917255  
317520 1.073755784 1.000712211 1.000712211 0.073043573 1.000735342 1.041799063 1.041927610 1.043841840 1.039247539 1.043999737 1.039289429 1.039693919 1.025321414 1.008467405 1.008467405 1.011969803 1.011969803 1.008425817  
335160 1.073755784 1.000712211 1.000712211 0.073043573 1.000735342 1.013124699 1.011776240 1.015701954 1.010707415 1.015730346 1.010920807 1.011126110 1.003548986 1.001174246 1.001174246 1.001075460 1.001075460 1.002504217  
176400 1.035586638 0.964094918 0.964094918 0.071491720 0.964117005 1.030027855 1.031375052 1.029858637 1.031925702 1.029706383 1.031483658 1.031681642 1.028437174 1.028396114 1.028396114 1.029113209 1.029113209 1.029146485  
194040 1.035586638 0.964094918 0.964094918 0.071491720 0.964117005 1.030027855 1.031375052 1.029858637 1.031925702 1.029706383 1.031483658 1.031681642 1.028437174 1.028396114 1.028396114 1.029113209 1.029113209 1.029146485  
211680 1.035586638 0.964094918 0.964094918 0.071491720 0.964117005 1.029973605 1.031287684 1.029858637 1.031814728 1.029706383 1.031301576 1.031639733 1.027861356 1.027758376 1.027758376 1.029033081 1.029033081 1.028381443  
229320 1.035586638 0.964094918 0.964094918 0.071491720 0.964117005 1.029214764 1.029230569 1.029686589 1.029873535 1.029534335 1.029725039 1.029964855 1.019542839 1.017989930 1.017989930 1.027161685 1.027161685 1.018496702  
