capacity sum_comm_cmp max(sum_comm,sum_comp) sum_comm sum_comp optimal_time_infinite_case order_of_submission Gilmore_Gomory_makespan order_of_optimal_strategy_infinite_memory increasing_order_of_communication_strategy decreasing_order_of_computation_strategy increasing_order_of_communication_plus_computation_strategy decreasing_order_of_communication_plus_computation_strategy largest_communication_task_respects_memory_restriction smallest_communication_task_respects_memory_restriction maximum_accelerated_task_respects_memory_restriction optimal_order_infinite_memory_largest_communication_task_respects_memory_restriction optimal_order_infinite_memory_smallest_communication_task_respects_memory_restriction optimal_order_infinite_memory_maximum_accelerated_task_respects_memory_restriction  
1836044288 1415.168237249 715.897526450 699.270710799 715.897526450 715.899767216 1317.555202286 1175.398194405 1186.806702235 1181.224967653 1219.923415903 1132.254158186 1125.322770479 1079.559786739 1125.212776815 1125.212776815 1131.471705053 1131.471705053 1168.270467032  
2019648716 1415.168237249 715.897526450 699.270710799 715.897526450 715.899767216 1282.536022177 1161.755648599 1180.265908627 1177.965573663 1219.037785924 1132.254158186 1115.506665495 1058.804184779 1114.279718630 1114.279718630 1105.900536487 1105.900536487 1153.063151692  
2203253144 1415.168237249 715.897526450 699.270710799 715.897526450 715.899767216 1282.536022177 1161.755648599 1180.265908627 1174.661914637 1213.336668105 1132.254158186 1115.506665495 1055.369198572 1114.279718630 1114.279718630 1102.762107506 1102.762107506 1147.370106595  
2386857572 1415.168237249 715.897526450 699.270710799 715.897526450 715.899767216 1245.403871294 1155.804269717 1167.866594202 1155.942227273 1185.480286927 1111.645951665 1105.730816180 1054.898041675 1090.008767684 1090.008767684 1029.564883100 1029.564883100 1047.483200062  
2570462000 1415.168237249 715.897526450 699.270710799 715.897526450 715.899767216 1212.328371219 1155.804269717 1167.866594202 1149.990848391 1185.480286927 1111.645951665 1096.898518416 1051.684039361 1090.008767684 1090.008767684 1027.151753473 1027.151753473 1052.477860451  
2754066428 1415.168237249 715.897526450 699.270710799 715.897526450 715.899767216 1051.580119978 972.709984712 1065.883887356 1004.981478797 1039.894869155 1055.325961183 1051.544636464 1006.683941285 1056.168371923 1056.168371923 1006.789726491 1006.789726491 1018.152642577  
2937670856 1415.168237249 715.897526450 699.270710799 715.897526450 715.899767216 1050.460769177 972.709984712 1065.883887356 998.505937606 1036.396430143 1055.325961183 1043.033398046 1006.683941285 1056.168371923 1056.168371923 1000.570046103 1000.570046103 1011.795343171  
3121275284 1415.168237249 715.897526450 699.270710799 715.897526450 715.899767216 939.799441415 962.468604330 1065.883887356 998.505937606 1032.839495158 1055.325961183 1043.033398046 892.853282675 1061.701910081 1061.701910081 990.007620457 990.007620457 991.096444953  
3304879712 1415.168237249 715.897526450 699.270710799 715.897526450 715.899767216 939.696874639 962.468604330 1065.883887356 991.974871346 1029.479342610 1055.325961183 1043.033398046 887.545741776 1052.869612317 1052.869612317 986.989080273 986.989080273 990.133178209  
3488484140 1415.168237249 715.897526450 699.270710799 715.897526450 715.899767216 939.091214931 945.293131056 1036.442836258 991.974871346 1029.479342610 1055.325961183 1043.033398046 857.047893947 1029.967277452 1029.967277452 990.220072587 990.220072587 990.137775582  
1836044288 1174.186840047 597.650949224 597.650949224 576.535890823 597.650960740 1107.975925379 1114.944205628 1124.945435855 1127.702219165 1093.657417755 1078.310206995 1081.040494634 1052.492556573 1092.431745438 1092.431745438 1060.295268954 1060.295268954 1094.312601624  
2019648716 1174.186840047 597.650949224 597.650949224 576.535890823 597.650960740 1088.212148412 1108.063166636 1119.790257088 1124.420276380 1093.657417755 1078.310206995 1057.170973544 1050.311475103 1086.132393429 1086.132393429 1059.450932202 1059.450932202 1091.055579760  
2203253144 1174.186840047 597.650949224 597.650949224 576.535890823 597.650960740 1076.316506786 1108.063166636 1119.790257088 1124.420276380 1093.657417755 1078.310206995 1057.170973544 1048.084329517 1086.132393429 1086.132393429 1054.412434613 1054.412434613 1083.463065070  
2386857572 1174.186840047 597.650949224 597.650949224 576.535890823 597.650960740 1046.886732606 1080.681728062 1106.700531692 1093.820968603 1093.657417755 1062.895350521 1050.895040647 1044.143621301 1082.821022291 1082.821022291 1007.131265289 1007.131265289 1007.159085309  
2570462000 1174.186840047 597.650949224 597.650949224 576.535890823 597.650960740 1046.886732606 1080.681728062 1106.700531692 1093.820968603 1082.998813183 1062.895350521 1050.895040647 1044.143621301 1082.821022291 1082.821022291 1004.733922660 1004.733922660 1006.737648136  
2754066428 1174.186840047 597.650949224 597.650949224 576.535890823 597.650960740 994.169206322 946.855825839 995.239410944 971.529809387 1042.816470836 1040.598434920 998.915301170 939.944190358 963.924809883 963.924809883 905.404301477 905.404301477 904.886976025  
2937670856 1174.186840047 597.650949224 597.650949224 576.535890823 597.650960740 994.169206322 946.855825839 995.239410944 971.529809387 1037.940937877 1040.598434920 998.915301170 929.164394664 963.924809883 963.924809883 905.854793436 905.854793436 904.700832152  
3121275284 1174.186840047 597.650949224 597.650949224 576.535890823 597.650960740 993.863938071 946.855825839 994.959765136 967.228869218 1037.940937877 1040.598434920 998.915301170 931.683420077 921.483787786 921.483787786 906.005749275 906.005749275 904.836073647  
3304879712 1174.186840047 597.650949224 597.650949224 576.535890823 597.650960740 993.863938071 931.453446022 994.959765136 967.228869218 1037.661292069 1040.598434920 988.897637898 924.756167608 921.483787786 921.483787786 849.604654308 849.604654308 904.872405034  
3488484140 1174.186840047 597.650949224 597.650949224 576.535890823 597.650960740 970.593686568 931.453446022 973.319660287 939.823063164 1031.589753678 1040.598434920 982.826099507 918.744156936 942.549733249 942.549733249 849.541664146 849.541664146 905.007461968  
1836044288 692.240428851 362.607472994 329.632955857 362.607472994 362.845050637 686.348654141 645.025988568 659.035929607 671.081313759 644.528091715 654.677957726 659.943509532 630.107149552 680.130026903 680.130026903 655.537455153 655.537455153 655.537455153  
2019648716 692.240428851 362.607472994 329.632955857 362.607472994 362.845050637 686.176645879 645.025988568 659.035929607 671.081313759 644.528091715 654.677957726 659.943509532 619.504144551 680.130026903 680.130026903 646.179990469 646.179990469 646.179990469  
2203253144 692.240428851 362.607472994 329.632955857 362.607472994 362.845050637 681.016762489 645.025988568 659.035929607 671.081313759 618.405464407 654.677957726 659.943509532 621.648788937 670.772562219 670.772562219 646.179990469 646.179990469 646.179990469  
2386857572 692.240428851 362.607472994 329.632955857 362.607472994 362.845050637 680.477363319 631.643900607 649.678464923 671.081313759 618.405464407 654.677957726 646.461653221 615.618504124 670.772562219 670.772562219 646.179990469 646.179990469 646.179990469  
2570462000 692.240428851 362.607472994 329.632955857 362.607472994 362.845050637 680.477363319 630.841977478 649.678464923 657.808865432 618.405464407 654.677957726 646.461653221 614.785888174 670.772562219 670.772562219 629.412511030 629.412511030 646.179990469  
2754066428 692.240428851 362.607472994 329.632955857 362.607472994 362.845050637 636.722335610 600.912493190 595.654479651 603.784880160 617.950805172 600.653972454 616.532168933 528.081103353 616.748576947 616.748576947 606.228170434 606.228170434 606.437578418  
2937670856 692.240428851 362.607472994 329.632955857 362.607472994 362.845050637 580.774674283 594.940981145 595.654479651 603.784880160 604.678356845 600.653972454 616.532168933 539.231710985 603.266720636 603.266720636 606.228170434 606.228170434 606.437578418  
3121275284 692.240428851 362.607472994 329.632955857 362.607472994 362.845050637 523.410887584 594.940981145 569.531852343 603.784880160 604.678356845 600.653972454 603.259720606 525.613466980 603.266720636 603.266720636 606.228170434 606.228170434 606.437578418  
3304879712 692.240428851 362.607472994 329.632955857 362.607472994 362.845050637 523.410887584 594.940981145 569.531852343 590.303023849 604.678356845 600.653972454 603.259720606 530.773350370 603.266720636 603.266720636 606.228170434 606.228170434 606.437578418  
3488484140 692.240428851 362.607472994 329.632955857 362.607472994 362.845050637 510.138439257 594.940981145 569.531852343 590.303023849 604.678356845 600.653972454 594.940981145 489.298375979 603.266720636 603.266720636 606.228170434 606.228170434 606.437578418  
1836044288 1210.646643064 635.561091438 575.085551626 635.561091438 652.430992690 1004.075820984 1001.084446515 1035.593903816 1003.130427152 966.450842718 1023.119761352 992.111401162 967.384871467 974.291212885 974.291212885 942.297391927 942.297391927 959.448722732  
2019648716 1210.646643064 635.561091438 575.085551626 635.561091438 652.430992690 978.616193010 1001.084446515 1035.593903816 991.218732218 966.450842718 1023.119761352 985.634525188 953.241356027 962.677995540 962.677995540 946.354926985 946.354926985 967.296952627  
2203253144 1210.646643064 635.561091438 575.085551626 635.561091438 652.430992690 968.798997487 1001.084446515 1035.593903816 991.218732218 966.450842718 1023.119761352 985.634525188 953.241356027 962.677995540 962.677995540 950.141067423 950.141067423 967.296952627  
2386857572 1210.646643064 635.561091438 575.085551626 635.561091438 652.430992690 933.214102544 984.356872210 1017.111206202 965.806414744 942.461520168 1015.642784333 973.258419983 909.495048301 937.265678066 937.265678066 864.775331572 864.775331572 869.891520788  
2570462000 1210.646643064 635.561091438 575.085551626 635.561091438 652.430992690 933.214102544 982.311085846 1017.111206202 965.806414744 942.461520168 1015.642784333 973.258419983 909.495048301 937.265678066 937.265678066 890.306499702 890.306499702 903.744263209  
2754066428 1210.646643064 635.561091438 575.085551626 635.561091438 652.430992690 846.824433454 863.876610295 861.565779159 878.548005172 916.702197571 903.499116806 863.936817663 772.758109399 909.256165405 909.256165405 820.629672585 820.629672585 822.763443163  
2937670856 1210.646643064 635.561091438 575.085551626 635.561091438 652.430992690 839.286759980 852.290159871 861.565779159 878.548005172 916.702197571 903.499116806 863.936817663 772.758109399 909.256165405 909.256165405 843.046780505 843.046780505 822.763443163  
3121275284 1210.646643064 635.561091438 575.085551626 635.561091438 652.430992690 830.389693245 852.290159871 861.565779159 878.548005172 898.147693981 903.499116806 851.747671449 801.330720427 909.256165405 909.256165405 824.192103546 824.192103546 846.910425047  
3304879712 1210.646643064 635.561091438 575.085551626 635.561091438 652.430992690 830.389693245 852.290159871 861.565779159 878.548005172 898.147693981 903.499116806 851.747671449 801.330720427 909.256165405 909.256165405 812.993536580 812.993536580 847.091196446  
3488484140 1210.646643064 635.561091438 575.085551626 635.561091438 652.430992690 801.052211824 844.144200048 849.682344079 859.616311210 898.147693981 903.499116806 837.535457635 800.983715304 909.256165405 909.256165405 798.290575804 798.290575804 801.679007349  
1836044288 751.845050178 389.793207800 362.051842378 389.793207800 390.256696096 655.452459602 608.720953836 623.354553725 561.994815236 604.132839864 623.526243079 625.943442752 567.431586517 612.609584376 612.609584376 597.463538108 597.463538108 599.921056074  
2019648716 751.845050178 389.793207800 362.051842378 389.793207800 390.256696096 655.452021870 608.720953836 623.354553725 561.994815236 604.132839864 611.134129881 596.754833923 551.872141525 612.609584376 612.609584376 578.295325980 578.295325980 580.751710747  
2203253144 751.845050178 389.793207800 362.051842378 389.793207800 390.256696096 655.452021870 608.490239088 623.354553725 553.576706924 604.132839864 611.134129881 596.754833923 570.134332102 590.916710215 590.916710215 581.443769861 581.443769861 586.931556915  
2386857572 751.845050178 389.793207800 362.051842378 389.793207800 390.256696096 655.299757060 552.506596009 623.354553725 549.045507983 597.455346450 591.811249419 582.204848258 557.144832943 549.042217792 549.042217792 548.605413656 548.605413656 603.032749968  
2570462000 751.845050178 389.793207800 362.051842378 389.793207800 390.256696096 655.299757060 552.506596009 623.354553725 547.784290584 575.030456189 591.811249419 582.204848258 557.144832943 586.300366370 586.300366370 547.664645278 547.664645278 547.664645278  
2754066428 751.845050178 389.793207800 362.051842378 389.793207800 390.256696096 577.528020443 548.296593694 532.737702303 547.784290584 548.296593694 520.889413675 548.296593694 491.133886165 526.622800895 526.622800895 548.450343546 548.450343546 572.715327743  
2937670856 751.845050178 389.793207800 362.051842378 389.793207800 390.256696096 577.528020443 548.296593694 532.737702303 547.784290584 548.296593694 514.332256496 548.296593694 491.133886165 547.781439321 547.781439321 547.664645278 547.664645278 547.664645278  
3121275284 751.845050178 389.793207800 362.051842378 389.793207800 390.256696096 519.811462034 548.296593694 502.738624634 488.933033642 548.296593694 514.332256496 548.296593694 491.133886165 488.929743451 488.929743451 519.874440596 519.874440596 572.554971460  
3304879712 751.845050178 389.793207800 362.051842378 389.793207800 390.256696096 519.811462034 548.296593694 502.738624634 488.933033642 548.296593694 514.332256496 548.296593694 491.133886165 488.929743451 488.929743451 519.874440596 519.874440596 572.554971460  
3488484140 751.845050178 389.793207800 362.051842378 389.793207800 390.256696096 469.239502944 548.296593694 480.129237359 488.933033642 548.296593694 497.793388827 548.296593694 484.373986444 511.132878260 511.132878260 519.874440596 519.874440596 572.554971460  
1836044288 1105.065465038 595.780240722 509.285224316 595.780240722 608.787918894 975.172383508 926.805693382 964.794144390 941.295368239 893.815657800 937.523262126 931.460031993 868.162708251 862.548835333 862.548835333 927.435829214 927.435829214 886.004397740  
2019648716 1105.065465038 595.780240722 509.285224316 595.780240722 608.787918894 926.483627060 926.805693382 941.172608257 941.295368239 867.965750686 937.523262126 923.249337348 858.110987058 862.548835333 862.548835333 888.397111040 888.397111040 856.952252213  
2203253144 1105.065465038 595.780240722 509.285224316 595.780240722 608.787918894 926.483627060 926.805693382 941.172608257 941.295368239 867.965750686 937.523262126 923.249337348 858.110987058 862.548835333 862.548835333 888.397111040 888.397111040 856.952252213  
2386857572 1105.065465038 595.780240722 509.285224316 595.780240722 608.787918894 925.982207067 878.224634054 941.172608257 891.836589634 862.353390415 936.114528864 901.294558415 858.110987058 849.645842605 849.645842605 887.513108948 887.513108948 854.961204885  
2570462000 1105.065465038 595.780240722 509.285224316 595.780240722 608.787918894 922.673672724 878.224634054 941.172608257 891.836589634 862.353390415 936.114528864 901.294558415 858.110987058 849.645842605 849.645842605 887.513108948 887.513108948 854.961204885  
2754066428 1105.065465038 595.780240722 509.285224316 595.780240722 608.787918894 799.206971707 804.435529055 793.655369507 785.144578395 832.803302682 820.171496954 803.118478782 724.584648303 820.838737982 820.838737982 844.933261577 844.933261577 844.933261577  
2937670856 1105.065465038 595.780240722 509.285224316 595.780240722 608.787918894 799.206971707 804.435529055 793.655369507 785.144578395 832.803302682 820.171496954 803.118478782 724.584648303 820.838737982 820.838737982 844.933261577 844.933261577 844.933261577  
3121275284 1105.065465038 595.780240722 509.285224316 595.780240722 608.787918894 799.206971707 803.118478782 790.376315919 785.144578395 832.803302682 820.171496954 803.118478782 752.827709081 820.838737982 820.838737982 779.837560502 779.837560502 816.126156954  
