capacity sum_comm_cmp max(sum_comm,sum_comp) sum_comm sum_comp	optimal_time_infinite_case order_of_submission order_of_optimal_strategy_infinite_memory increasing_order_of_communication_strategy decreasing_order_of_computation_strategy increasing_order_of_communication_plus_computation_strategy decreasing_order_of_communication_plus_computation_strategy largest_communication_task_respects_memory_restriction smallest_communication_task_respects_memory_restriction maximum_accelerated_task_respects_memory_restriction optimal_order_infinite_memory_largest_communication_task_respects_memory_restriction optimal_order_infinite_memory_smallest_communication_task_respects_memory_restriction optimal_order_infinite_memory_maximum_accelerated_task_respects_memory_restriction
2570462000 3414.396742274 2756.211472216 2756.211472216 658.185270058	2756.211538944 2932.293647680 2949.828988269 2908.205761790 2966.150649418 3048.449604498 2879.180554903 2765.398204967 2942.901838386 2942.901838386 2804.135907262 2804.135907262 2882.868896873
2754066428 3414.396742274 2756.211472216 2756.211472216 658.185270058	2756.211538944 2932.293647680 2894.385147175 2864.025498553 2915.594115923 3010.792399434 2841.984543667 2768.919170948 2905.267531231 2905.267531231 2811.374842656 2811.374842656 2875.478709865
2937670856 3414.396742274 2756.211472216 2756.211472216 658.185270058	2756.211538944 2869.986683332 2894.321265560 2857.407788937 2915.594115923 3010.587859752 2835.181959704 2763.060045872 2892.025712151 2892.025712151 2792.201582399 2792.201582399 2852.323616755
3121275284 3414.396742274 2756.211472216 2756.211472216 658.185270058	2756.211538944 2837.302229138 2868.117103204 2850.721391271 2888.593291852 3010.382726672 2802.812603017 2776.285143606 2855.632105046 2855.632105046 2786.847073785 2786.847073785 2817.129604284
3304879712 3414.396742274 2756.211472216 2756.211472216 658.185270058	2756.211538944 2837.302229138 2856.645867699 2850.007159384 2888.593291852 3010.325340289 2802.812603017 2772.583926943 2849.879324066 2849.879324066 2773.940427720 2773.940427720 2807.343354079
3488484140 3414.396742274 2756.211472216 2756.211472216 658.185270058	2756.211538944 2833.756702336 2849.020521928 2850.007159384 2875.517104928 3010.291358798 2802.812603017 2768.560923328 2873.912931953 2873.912931953 2764.902353251 2764.902353251 2796.191445216
1836044288 2954.606362650 2607.697985021 2607.697985021 346.908377629	2607.698067364 2623.801341779 2655.615953219 2697.868167354 2646.661859899 2707.182952047 2609.338809298 2608.120077528 2693.187051317 2693.187051317 2619.594490743 2619.594490743 2645.473817018
2019648716 2954.606362650 2607.697985021 2607.697985021 346.908377629	2607.698067364 2618.727774657 2646.567597373 2690.811789177 2644.682897956 2706.721573789 2609.257549027 2608.093621569 2694.610259127 2694.610259127 2610.483405721 2610.483405721 2629.657047317
2203253144 2954.606362650 2607.697985021 2607.697985021 346.908377629	2607.698067364 2608.566680871 2611.046928913 2687.946467653 2630.398960506 2706.721573789 2608.995412411 2608.357320234 2698.522423508 2698.522423508 2608.823360110 2608.823360110 2609.066941591
2386857572 2954.606362650 2607.697985021 2607.697985021 346.908377629	2607.698067364 2608.219744395 2610.855550099 2682.547862744 2622.008331387 2687.540576215 2608.894050050 2608.218455315 2691.588084086 2691.588084086 2607.912214627 2607.912214627 2607.698067364
2570462000 2954.606362650 2607.697985021 2607.697985021 346.908377629	2607.698067364 2608.112702450 2610.855550099 2682.547862744 2619.453550634 2687.356534764 2608.894050050 2608.047689546 2681.731866253 2681.731866253 2607.874409796 2607.874409796 2607.698067364
2754066428 2954.606362650 2607.697985021 2607.697985021 346.908377629	2607.698067364 2608.112702450 2609.591654141 2682.356483930 2613.873223891 2687.072224340 2608.812789779 2608.080307959 2695.797246345 2695.797246345 2607.698067364 2607.698067364 2607.698067364
2937670856 2954.606362650 2607.697985021 2607.697985021 346.908377629	2607.698067364 2608.112702450 2609.591654141 2678.896393510 2613.873223891 2686.921763374 2608.812789779 2608.080307959 2681.125422319 2681.125422319 2607.698067364 2607.698067364 2607.698067364
3121275284 2954.606362650 2607.697985021 2607.697985021 346.908377629	2607.698067364 2608.112702450 2607.787990831 2675.095891277 2613.685404352 2686.592371660 2608.597800602 2608.093621569 2694.906265193 2694.906265193 2607.698067364 2607.698067364 2607.698067364
3304879712 2954.606362650 2607.697985021 2607.697985021 346.908377629	2607.698067364 2608.112702450 2607.787990831 2671.381153006 2608.090027445 2686.407989651 2608.597800602 2608.093621569 2680.939492322 2680.939492322 2607.698067364 2607.698067364 2607.698067364
3488484140 2954.606362650 2607.697985021 2607.697985021 346.908377629	2607.698067364 2608.112702450 2607.698067364 2671.075149342 2608.090027445 2686.338389934 2608.597800602 2608.093621569 2694.723760717 2694.723760717 2607.698067364 2607.698067364 2607.698067364
1836044288 3783.173722998 2957.275887892 2957.275887892 825.897835106	2957.309840612 3254.700554497 3257.325653219 3244.500297220 3242.258851614 3314.580180076 3196.056238515 3137.394648710 3227.602170052 3227.602170052 3114.592289042 3114.592289042 3208.889538861
2019648716 3783.173722998 2957.275887892 2957.275887892 825.897835106	2957.309840612 3197.261736849 3247.944001344 3242.717355380 3229.361852230 3285.005792596 3190.869816747 3136.480150786 3225.768013411 3225.768013411 3071.293906002 3071.293906002 3190.663784181
2203253144 3783.173722998 2957.275887892 2957.275887892 825.897835106	2957.309840612 3181.847564069 3232.957490933 3239.429739068 3221.555421352 3284.893742050 3190.869816747 3122.759854851 3220.211564276 3220.211564276 3071.062757699 3071.062757699 3164.504556882
2386857572 3783.173722998 2957.275887892 2957.275887892 825.897835106	2957.309840612 3110.534745631 3227.570126516 3147.998684840 3209.037474234 3254.814719793 3103.856651831 3006.866376490 3113.476775313 3113.476775313 3102.249642672 3102.249642672 3183.239450568
2570462000 3783.173722998 2957.275887892 2957.275887892 825.897835106	2957.309840612 3054.955319837 3227.570126516 3141.278777699 3209.037474234 3254.814719793 3103.856651831 3004.126638405 3105.465405902 3105.465405902 3104.199777191 3104.199777191 3170.098321912
2754066428 3783.173722998 2957.275887892 2957.275887892 825.897835106	2957.309840612 3051.882654835 3098.466582169 3107.068448806 3152.026817989 3189.936325999 3057.930608449 2981.801979323 3087.059049059 3087.059049059 3085.783522141 3085.783522141 3110.491816925
2937670856 3783.173722998 2957.275887892 2957.275887892 825.897835106	2957.309840612 3036.199318599 3098.466582169 3107.068448806 3148.890522746 3184.884177148 3057.930608449 2980.357704615 3081.518654078 3081.518654078 3015.562049016 3015.562049016 3098.694360855
3121275284 3783.173722998 2957.275887892 2957.275887892 825.897835106	2957.309840612 3023.547971102 3089.030027146 3103.370797291 3137.379212433 3180.799012662 3018.693314565 2957.616500461 3064.599850410 3064.599850410 3044.398698972 3044.398698972 3104.299354925
3304879712 3783.173722998 2957.275887892 2957.275887892 825.897835106	2957.309840612 3020.331642669 3089.030027146 3094.832361153 3137.379212433 3175.347418948 3018.693314565 2957.616500461 3049.997878504 3049.997878504 3033.717483254 3033.717483254 3096.273934718
3488484140 3783.173722998 2957.275887892 2957.275887892 825.897835106	2957.309840612 3015.257718670 3078.518903708 3030.089358819 3131.218002917 3154.169210422 3018.693314565 2987.934265771 3046.188724885 3046.188724885 3019.875874331 3019.875874331 3086.348044490
1836044288 2870.278968327 2484.039294051 2484.039294051 386.239674276	2484.067280633 2597.982261583 2592.882083865 2594.822659727 2589.257605861 2606.206234535 2559.182346124 2575.912031277 2576.457165904 2576.457165904 2575.594680867 2575.594680867 2594.672650026
2019648716 2870.278968327 2484.039294051 2484.039294051 386.239674276	2484.067280633 2592.135358760 2592.882083865 2575.367605133 2582.002274814 2604.553604482 2559.088546922 2573.221860722 2574.451144408 2574.451144408 2523.126841644 2523.126841644 2551.260027662
2203253144 2870.278968327 2484.039294051 2484.039294051 386.239674276	2484.067280633 2555.275521965 2575.995799125 2572.455411145 2563.292455636 2601.827709518 2559.088546922 2569.468948323 2572.079181403 2572.079181403 2508.976181103 2508.976181103 2533.398322294
2386857572 2870.278968327 2484.039294051 2484.039294051 386.239674276	2484.067280633 2533.089124958 2575.697311622 2568.741896218 2555.275298313 2597.927895567 2545.213187220 2557.673644500 2568.011734517 2568.011734517 2496.477227888 2496.477227888 2534.057485814
2570462000 2870.278968327 2484.039294051 2484.039294051 386.239674276	2484.067280633 2530.927843092 2575.697311622 2568.741896218 2549.405773152 2597.927895567 2545.213187220 2553.999527045 2568.011734517 2568.011734517 2487.126332008 2487.126332008 2531.083039735
2754066428 2870.278968327 2484.039294051 2484.039294051 386.239674276	2484.067280633 2530.927843092 2484.067280633 2530.725057276 2532.736596623 2557.580646063 2484.230323217 2510.160066115 2530.186638759 2530.186638759 2484.067280633 2484.067280633 2484.067280633
2937670856 2870.278968327 2484.039294051 2484.039294051 386.239674276	2484.067280633 2530.927843092 2484.067280633 2530.725057276 2528.381062498 2557.580646063 2484.230323217 2506.383624857 2530.186638759 2530.186638759 2484.067280633 2484.067280633 2484.067280633
3121275284 2870.278968327 2484.039294051 2484.039294051 386.239674276	2484.067280633 2528.966148396 2484.067280633 2520.813114561 2528.381062498 2550.081356528 2484.230323217 2494.588321034 2520.569458829 2520.569458829 2484.067280633 2484.067280633 2484.067280633
3304879712 2870.278968327 2484.039294051 2484.039294051 386.239674276	2484.067280633 2512.296971867 2484.067280633 2520.813114561 2528.381062498 2550.081356528 2484.230323217 2493.600701071 2520.569458829 2520.569458829 2484.067280633 2484.067280633 2484.067280633
3488484140 2870.278968327 2484.039294051 2484.039294051 386.239674276	2484.067280633 2512.296971867 2484.067280633 2520.569458829 2484.067375024 2550.081356528 2484.230323217 2484.971141104 2520.569458829 2520.569458829 2484.067280633 2484.067280633 2484.067280633
1836044288 2611.336453364 2323.613217386 2323.613217386 287.723235978	2323.613281018 2442.521618362 2425.494431094 2422.636562308 2422.047721873 2442.150557590 2384.338022825 2410.354991087 2384.075651433 2384.075651433 2406.346809566 2406.346809566 2408.426827661
2019648716 2611.336453364 2323.613217386 2323.613217386 287.723235978	2323.613281018 2410.444269659 2416.672334706 2398.066954731 2420.373446332 2441.863531517 2384.337940688 2380.962235906 2396.677758222 2396.677758222 2385.548714319 2385.548714319 2400.258491401
2203253144 2611.336453364 2323.613217386 2323.613217386 287.723235978	2323.613281018 2410.444269659 2412.578452904 2398.022293743 2414.525869253 2441.753969005 2384.150490352 2367.273363253 2393.048941607 2393.048941607 2383.606451642 2383.606451642 2389.854118580
2386857572 2611.336453364 2323.613217386 2323.613217386 287.723235978	2323.613281018 2405.093680578 2390.716180059 2397.942310206 2392.925193110 2441.672968825 2384.150490352 2355.361217416 2382.502861743 2382.502861743 2373.051271860 2373.051271860 2386.541665481
2570462000 2611.336453364 2323.613217386 2323.613217386 287.723235978	2323.613281018 2388.934362545 2390.606617547 2397.942310206 2392.925193110 2441.672968825 2383.959174562 2342.024845441 2378.445710562 2378.445710562 2353.824701455 2353.824701455 2374.845689445
2754066428 2611.336453364 2323.613217386 2323.613217386 287.723235978	2323.613281018 2356.705302060 2364.382904428 2384.195448378 2371.657104790 2441.210353629 2351.298208855 2343.280874062 2383.067225525 2383.067225525 2356.186367537 2356.186367537 2360.127477418
2937670856 2611.336453364 2323.613217386 2323.613217386 287.723235978	2323.613281018 2351.463959289 2364.382904428 2384.195448378 2371.657104790 2441.210353629 2351.298208855 2329.592001409 2378.657573666 2378.657573666 2344.822444892 2344.822444892 2351.530538638
3121275284 2611.336453364 2323.613217386 2323.613217386 287.723235978	2323.613281018 2344.400579624 2356.327303520 2384.025269700 2362.241807304 2440.671546485 2351.298208855 2326.748343097 2381.599618139 2381.599618139 2336.574312651 2336.574312651 2345.669027132
3304879712 2611.336453364 2323.613217386 2323.613217386 287.723235978	2323.613281018 2344.400579624 2342.414774520 2384.025269700 2345.441516359 2440.671546485 2351.298208855 2324.702527096 2378.577590129 2378.577590129 2337.866535462 2337.866535462 2340.292107160
3488484140 2611.336453364 2323.613217386 2323.613217386 287.723235978	2323.613281018 2344.400579624 2342.414774520 2383.838963234 2345.441516359 2440.587720084 2324.290360720 2324.702527096 2381.518617959 2381.518617959 2325.991518767 2325.991518767 2330.005752474
1836044288 1511.917829343 831.835906328 831.835906328 680.081923015	831.851486200 1158.823029421 1103.125679846 1086.992289433 1152.798562122 1094.051936840 1072.540141929 975.411678608 1045.908856292 1045.908856292 1044.010579164 1044.010579164 1051.165270601
2019648716 1511.917829343 831.835906328 831.835906328 680.081923015	831.851486200 1140.488049458 1103.125679846 1048.440342583 1138.093779263 1090.525136380 1065.672641564 993.421604503 1013.590601807 1013.590601807 996.896066816 996.896066816 1022.634344500
2203253144 1511.917829343 831.835906328 831.835906328 680.081923015	831.851486200 1074.323161676 1084.426566227 1037.098759498 1133.737778690 1088.656036517 1054.642964644 978.531678685 1001.163886346 1001.163886346 960.100972771 960.100972771 981.183832240
2386857572 1511.917829343 831.835906328 831.835906328 680.081923015	831.851486200 1035.659545151 1063.714005499 1029.066951686 1099.308942440 1075.004967625 1042.910551668 979.678421011 983.763579332 983.763579332 932.945989426 932.945989426 963.223319712
2570462000 1511.917829343 831.835906328 831.835906328 680.081923015	831.851486200 1018.759689717 1052.564324415 1019.103044217 1099.308942440 1070.764561661 1042.910551668 976.787713217 970.960773568 970.960773568 908.215679211 908.215679211 939.858149804
2754066428 1511.917829343 831.835906328 831.835906328 680.081923015	831.851486200 961.578096774 957.001072690 945.393567987 989.426573154 982.844363116 952.239905721 906.629457088 940.788034814 940.788034814 880.603738642 880.603738642 907.376573693
2937670856 1511.917829343 831.835906328 831.835906328 680.081923015	831.851486200 946.257936020 957.001072690 945.393567987 988.270066894 980.661056014 939.621489576 902.764804377 937.586378033 937.586378033 874.253270919 874.253270919 898.932163481
3121275284 1511.917829343 831.835906328 831.835906328 680.081923015	831.851486200 911.231163883 956.567663947 937.598387057 972.376411134 978.546886192 932.084215215 901.495230047 937.586378033 937.586378033 859.469755551 859.469755551 880.392784624
3304879712 1511.917829343 831.835906328 831.835906328 680.081923015	831.851486200 904.108453510 949.462241391 937.598387057 963.818710415 973.278287576 921.029591171 894.479673068 937.586378033 937.586378033 848.819491093 848.819491093 889.189778535
3488484140 1511.917829343 831.835906328 831.835906328 680.081923015	831.851486200 896.160784775 911.725697138 925.488372330 949.617743176 970.605984289 921.029591171 894.018010543 925.488372330 925.488372330 873.994213876 873.994213876 927.132994124
1836044288 1948.609810669 1100.007113419 1100.007113419 848.602697250	1100.007169920 1526.087899212 1296.835258834 1307.244855931 1359.494024186 1279.906515713 1243.545483029 1281.706975694 1292.034197858 1292.034197858 1212.993933019 1212.993933019 1258.086916404
2019648716 1948.609810669 1100.007113419 1100.007113419 848.602697250	1100.007169920 1454.771521926 1296.835258834 1275.960251520 1346.188023714 1278.048834029 1243.545483029 1267.370496764 1260.176822227 1260.176822227 1180.391693778 1180.391693778 1229.401345325
2203253144 1948.609810669 1100.007113419 1100.007113419 848.602697250	1100.007169920 1360.689989898 1294.847010271 1271.785282051 1342.817196633 1273.873864560 1243.545483029 1267.370496764 1255.453561009 1255.453561009 1145.198223963 1145.198223963 1221.330602018
2386857572 1948.609810669 1100.007113419 1100.007113419 848.602697250	1100.007169920 1334.272268756 1176.985974930 1215.232855509 1227.866924262 1215.399714512 1189.363521214 1208.715653639 1202.209535056 1202.209535056 1155.488413719 1155.488413719 1156.288370022
2570462000 1948.609810669 1100.007113419 1100.007113419 848.602697250	1100.007169920 1302.032283167 1176.985974930 1203.145577100 1227.866924262 1212.302751921 1188.540756046 1208.715653639 1192.748878324 1192.748878324 1134.997846620 1134.997846620 1140.834218319
2754066428 1948.609810669 1100.007113419 1100.007113419 848.602697250	1100.007169920 1298.251300189 1168.340298776 1173.675753563 1226.038446395 1212.302751921 1181.875509524 1179.604695486 1162.834696102 1162.834696102 1114.444055954 1114.444055954 1135.001457844
2937670856 1948.609810669 1100.007113419 1100.007113419 848.602697250	1100.007169920 1244.323346664 1168.340298776 1170.533759746 1219.017028891 1208.948868403 1178.943059950 1179.604695486 1162.834696102 1162.834696102 1111.639217056 1111.639217056 1127.380377211
3121275284 1948.609810669 1100.007113419 1100.007113419 848.602697250	1100.007169920 1206.337028963 1139.038085979 1170.533759746 1177.964790557 1208.948868403 1166.062939290 1179.604695486 1147.199446586 1147.199446586 1130.368027263 1130.368027263 1131.667961647
