capacity sum_comm_cmp max(sum_comm,sum_comp) sum_comm sum_comp	optimal_time_infinite_case order_of_submission order_of_optimal_strategy_infinite_memory increasing_order_of_communication_strategy decreasing_order_of_computation_strategy increasing_order_of_communication_plus_computation_strategy decreasing_order_of_communication_plus_computation_strategy largest_communication_task_respects_memory_restriction smallest_communication_task_respects_memory_restriction maximum_accelerated_task_respects_memory_restriction optimal_order_infinite_memory_largest_communication_task_respects_memory_restriction optimal_order_infinite_memory_smallest_communication_task_respects_memory_restriction optimal_order_infinite_memory_maximum_accelerated_task_respects_memory_restriction
58080 2.017357542 1.709567610 1.709567610 0.307789932	1.709590751 2.014513146 2.012128974 2.014004490 2.012408185 2.013518285 2.013598321 1.991418816 1.987849544 1.987849544 1.993814446 1.993814446 1.989311313
62920 2.017357542 1.709567610 1.709567610 0.307789932	1.709590751 1.999495546 2.000543018 1.998697279 2.000817774 1.999796271 1.999777435 1.975927265 1.973724005 1.973724005 1.981069634 1.981069634 1.974534575
67760 2.017357542 1.709567610 1.709567610 0.307789932	1.709590751 1.982542280 1.990026437 1.986969708 1.990163602 1.987620668 1.986998797 1.970837800 1.969372200 1.969372200 1.970936897 1.970936897 1.967936187
72600 2.017357542 1.709567610 1.709567610 0.307789932	1.709590751 1.976059708 1.983216614 1.979036943 1.983182633 1.979031039 1.978830489 1.960735952 1.956772441 1.956772441 1.958789180 1.958789180 1.952860866
77440 2.017357542 1.709567610 1.709567610 0.307789932	1.709590751 1.965589819 1.969116368 1.961827854 1.969056487 1.961175994 1.961410616 1.954303155 1.951597035 1.951597035 1.946268380 1.946268380 1.945713046
82280 2.017357542 1.709567610 1.709567610 0.307789932	1.709590751 1.919693348 1.926612050 1.920704169 1.925976366 1.919158697 1.918556845 1.836881757 1.817904328 1.817904328 1.830979272 1.830979272 1.818944243
87120 2.017357542 1.709567610 1.709567610 0.307789932	1.709590751 1.784247514 1.785220834 1.780869118 1.785136922 1.777055947 1.777296019 1.731430255 1.716536173 1.716536173 1.715860882 1.715860882 1.719715798
91960 2.017357542 1.709567610 1.709567610 0.307789932	1.709590751 1.723285881 1.722339573 1.721348370 1.722344626 1.719441279 1.719585101 1.716385454 1.716407738 1.716407738 1.713879247 1.713879247 1.716556695
48400 1.954216591 1.627622982 1.627622982 0.326593609	1.627646570 1.952833135 1.952366073 1.953375759 1.952287892 1.952610066 1.952603330 1.937625799 1.937661816 1.937661816 1.937718174 1.937718174 1.937894476
53240 1.954216591 1.627622982 1.627622982 0.326593609	1.627646570 1.951762135 1.950915989 1.951975815 1.951041561 1.951263752 1.951233163 1.925969460 1.924644236 1.924644236 1.927220306 1.927220306 1.925264922
58080 1.954216591 1.627622982 1.627622982 0.326593609	1.627646570 1.950965925 1.950192433 1.950806979 1.950047205 1.950049696 1.949990980 1.924892190 1.922176317 1.922176317 1.926817782 1.926817782 1.923140854
62920 1.954216591 1.627622982 1.627622982 0.326593609	1.627646570 1.933823776 1.936065710 1.935231292 1.935516074 1.935802853 1.935732167 1.909305654 1.906856971 1.906856971 1.914014581 1.914014581 1.910021493
67760 1.954216591 1.627622982 1.627622982 0.326593609	1.627646570 1.915457932 1.923964036 1.919931948 1.923629918 1.921269432 1.921460249 1.902826132 1.902434518 1.902434518 1.908238959 1.908238959 1.907429290
72600 1.954216591 1.627622982 1.627622982 0.326593609	1.627646570 1.908116617 1.914624980 1.910582785 1.914255524 1.909902109 1.910142649 1.891681725 1.888410444 1.888410444 1.899434789 1.899434789 1.896968103
77440 1.954216591 1.627622982 1.627622982 0.326593609	1.627646570 1.897345759 1.899837918 1.893904232 1.899793532 1.894089693 1.893956502 1.887197558 1.884673836 1.884673836 1.884991065 1.884991065 1.885996956
82280 1.954216591 1.627622982 1.627622982 0.326593609	1.627646570 1.855918093 1.856347136 1.852215343 1.857871450 1.852259530 1.852116976 1.769267416 1.749882916 1.749882916 1.765114618 1.765114618 1.753177081
87120 1.954216591 1.627622982 1.627622982 0.326593609	1.627646570 1.712512366 1.712626818 1.707799435 1.712216815 1.703795690 1.705820060 1.655538784 1.639965700 1.639965700 1.640560281 1.640560281 1.644819533
91960 1.954216591 1.627622982 1.627622982 0.326593609	1.627646570 1.648445046 1.646367981 1.645722540 1.646375335 1.639456903 1.639514638 1.640266065 1.640437735 1.640437735 1.635485422 1.635485422 1.640417244
48400 1.968081930 1.637302244 1.637302244 0.330779686	1.637324358 1.966602870 1.965542327 1.966752889 1.965754980 1.966096426 1.966225054 1.950452613 1.950432975 1.950432975 1.950780110 1.950780110 1.950535542
53240 1.968081930 1.637302244 1.637302244 0.330779686	1.637324358 1.965670097 1.963592973 1.965290744 1.963990120 1.964751570 1.964827966 1.939561691 1.938628322 1.938628322 1.939395143 1.939395143 1.939344470
58080 1.968081930 1.637302244 1.637302244 0.330779686	1.637324358 1.964669239 1.962407486 1.963945876 1.962733255 1.963508947 1.963351114 1.937675219 1.936329963 1.936329963 1.938658356 1.938658356 1.937493801
62920 1.968081930 1.637302244 1.637302244 0.330779686	1.637324358 1.947988485 1.948114575 1.947143741 1.948233051 1.948228779 1.948141613 1.920315840 1.918736460 1.918736460 1.926515034 1.926515034 1.921459761
67760 1.968081930 1.637302244 1.637302244 0.330779686	1.637324358 1.927048438 1.936545964 1.931315257 1.936097601 1.932123829 1.932465172 1.915807750 1.914979576 1.914979576 1.920001780 1.920001780 1.918944004
72600 1.968081930 1.637302244 1.637302244 0.330779686	1.637324358 1.920179099 1.928018634 1.923915159 1.927961117 1.923543321 1.923744229 1.905884364 1.903298539 1.903298539 1.911922332 1.911922332 1.902579476
77440 1.968081930 1.637302244 1.637302244 0.330779686	1.637324358 1.911740604 1.914597356 1.909239349 1.914440551 1.908712061 1.908853960 1.900271680 1.898046067 1.898046067 1.897947568 1.897947568 1.894777478
82280 1.968081930 1.637302244 1.637302244 0.330779686	1.637324358 1.869191617 1.871983422 1.865570380 1.872724620 1.862704112 1.863214269 1.777374385 1.759676719 1.759676719 1.774703293 1.774703293 1.763225007
87120 1.968081930 1.637302244 1.637302244 0.330779686	1.637324358 1.722962727 1.724536011 1.719871980 1.723007615 1.714404815 1.714125573 1.664276480 1.649995588 1.649995588 1.648364248 1.648364248 1.654131861
91960 1.968081930 1.637302244 1.637302244 0.330779686	1.637324358 1.656692970 1.655720864 1.654565825 1.655395440 1.649719647 1.649834400 1.648781532 1.648303601 1.648303601 1.645050902 1.645050902 1.649271177
48400 1.933572352 1.612740648 1.612740648 0.320831704	1.612766257 1.931753593 1.930883868 1.932429767 1.930781990 1.932466711 1.932509607 1.916703106 1.916673225 1.916673225 1.917190959 1.917190959 1.917106319
53240 1.933572352 1.612740648 1.612740648 0.320831704	1.612766257 1.930085371 1.928819651 1.931262378 1.928414782 1.931048428 1.931115659 1.905452192 1.903905915 1.903905915 1.907650180 1.907650180 1.904622240
58080 1.933572352 1.612740648 1.612740648 0.320831704	1.612766257 1.929267111 1.927633545 1.929815217 1.927172887 1.929369955 1.929528167 1.904212685 1.901205944 1.901205944 1.907324877 1.907324877 1.902573656
62920 1.933572352 1.612740648 1.612740648 0.320831704	1.612766257 1.914144902 1.914225500 1.913804862 1.914206368 1.913371859 1.913698675 1.888366700 1.885990292 1.885990292 1.893918071 1.893918071 1.888950254
67760 1.933572352 1.612740648 1.612740648 0.320831704	1.612766257 1.896040753 1.903543078 1.899234683 1.903516585 1.899711038 1.899780909 1.882949574 1.881148871 1.881148871 1.887220219 1.887220219 1.886405998
72600 1.933572352 1.612740648 1.612740648 0.320831704	1.612766257 1.888258083 1.895324487 1.889274527 1.895149595 1.889685483 1.889948119 1.872012207 1.868097601 1.868097601 1.878560781 1.878560781 1.871128057
77440 1.933572352 1.612740648 1.612740648 0.320831704	1.612766257 1.877017210 1.880987053 1.872510370 1.881298515 1.872748794 1.873004853 1.865130783 1.863156829 1.863156829 1.863839785 1.863839785 1.861516265
82280 1.933572352 1.612740648 1.612740648 0.320831704	1.612766257 1.832205289 1.836795016 1.827660748 1.836870947 1.828336983 1.828346532 1.744526068 1.727340745 1.727340745 1.739949858 1.739949858 1.730315646
87120 1.933572352 1.612740648 1.612740648 0.320831704	1.612766257 1.690482266 1.690497728 1.688006038 1.690925491 1.682622302 1.682783598 1.636665964 1.623386919 1.623386919 1.622692093 1.622692093 1.627433424
91960 1.933572352 1.612740648 1.612740648 0.320831704	1.612766257 1.631419802 1.629745166 1.628601208 1.629831627 1.624460702 1.624539878 1.622506489 1.622332468 1.622332468 1.617203440 1.617203440 1.623333947
48400 1.970144331 1.650475187 1.650475187 0.319669144	1.650496082 1.969228479 1.967733447 1.968931021 1.967869314 1.968886118 1.968721724 1.954760366 1.954682090 1.954682090 1.955194479 1.955194479 1.955017030
53240 1.970144331 1.650475187 1.650475187 0.319669144	1.650496082 1.968127541 1.966017538 1.967164193 1.966004949 1.967700502 1.967450024 1.944080634 1.941927773 1.941927773 1.945389213 1.945389213 1.943200899
58080 1.970144331 1.650475187 1.650475187 0.319669144	1.650496082 1.967384112 1.964798866 1.966406027 1.964844716 1.966671160 1.966358402 1.942350581 1.939681046 1.939681046 1.945372014 1.945372014 1.941475488
62920 1.970144331 1.650475187 1.650475187 0.319669144	1.650496082 1.952865265 1.952173675 1.951873585 1.952139107 1.951905717 1.952147633 1.926933166 1.924465389 1.924465389 1.932605614 1.932605614 1.926297106
67760 1.970144331 1.650475187 1.650475187 0.319669144	1.650496082 1.933832618 1.941938805 1.938688926 1.941755487 1.939333089 1.939931724 1.921446070 1.920156170 1.920156170 1.929113213 1.929113213 1.922748242
72600 1.970144331 1.650475187 1.650475187 0.319669144	1.650496082 1.927697596 1.934479109 1.930083439 1.934662692 1.929941651 1.929970520 1.909992857 1.907915211 1.907915211 1.914475203 1.914475203 1.905761762
77440 1.970144331 1.650475187 1.650475187 0.319669144	1.650496082 1.916887049 1.920674409 1.914140172 1.920879007 1.913456290 1.913385221 1.904459250 1.902300236 1.902300236 1.898737545 1.898737545 1.899170672
82280 1.970144331 1.650475187 1.650475187 0.319669144	1.650496082 1.871305356 1.878702886 1.870032860 1.879379519 1.871166254 1.871350385 1.786288663 1.767592559 1.767592559 1.782004044 1.782004044 1.771138057
87120 1.970144331 1.650475187 1.650475187 0.319669144	1.650496082 1.731601488 1.734235275 1.728952771 1.733476151 1.723119807 1.724210580 1.674119370 1.660476102 1.660476102 1.659094492 1.659094492 1.664949474
91960 1.970144331 1.650475187 1.650475187 0.319669144	1.650496082 1.668524952 1.666893304 1.667586937 1.666281719 1.662177436 1.662400011 1.659746241 1.659990101 1.659990101 1.654691196 1.654691196 1.660326949
48400 1.924521612 1.600049832 1.600049832 0.324471780	1.600074127 1.923375158 1.921708570 1.923294961 1.921744256 1.922946312 1.923012320 1.907329675 1.907062153 1.907062153 1.907683166 1.907683166 1.907728218
53240 1.924521612 1.600049832 1.600049832 0.324471780	1.600074127 1.922140160 1.920052529 1.921972354 1.920056284 1.921275532 1.921219486 1.895429806 1.893576704 1.893576704 1.896659495 1.896659495 1.894614577
58080 1.924521612 1.600049832 1.600049832 0.324471780	1.600074127 1.921405575 1.918682958 1.920479620 1.918687160 1.920172226 1.920112304 1.893734590 1.891073883 1.891073883 1.896489019 1.896489019 1.892879766
62920 1.924521612 1.600049832 1.600049832 0.324471780	1.600074127 1.904398758 1.905003810 1.904087482 1.905168760 1.904752971 1.905064712 1.876889336 1.873739044 1.873739044 1.883015436 1.883015436 1.877959834
67760 1.924521612 1.600049832 1.600049832 0.324471780	1.600074127 1.884549826 1.893630942 1.889406454 1.893774124 1.889626844 1.890156482 1.872694934 1.869748222 1.869748222 1.879548174 1.879548174 1.877729315
72600 1.924521612 1.600049832 1.600049832 0.324471780	1.600074127 1.877758341 1.885022484 1.879553695 1.885268760 1.881152200 1.881615132 1.860887259 1.855851346 1.855851346 1.867416971 1.867416971 1.864878799
77440 1.924521612 1.600049832 1.600049832 0.324471780	1.600074127 1.865673417 1.869336570 1.861777065 1.868871717 1.863417422 1.864172006 1.853624131 1.850414206 1.850414206 1.853678992 1.853678992 1.855945869
82280 1.924521612 1.600049832 1.600049832 0.324471780	1.600074127 1.820315354 1.827803035 1.819786802 1.827785554 1.818068717 1.818922946 1.736266265 1.717629305 1.717629305 1.733568930 1.733568930 1.720336901
87120 1.924521612 1.600049832 1.600049832 0.324471780	1.600074127 1.679814700 1.679885915 1.677698069 1.680229762 1.673362241 1.674293479 1.623560834 1.610443881 1.610443881 1.609636814 1.609636814 1.615784955
91960 1.924521612 1.600049832 1.600049832 0.324471780	1.600074127 1.618500812 1.616421349 1.616599047 1.616590930 1.611922343 1.612099078 1.609907556 1.609784268 1.609784268 1.605985820 1.605985820 1.610152245
48400 2.012595000 1.706789330 1.706789330 0.305805670	1.706810550 2.011026007 2.009682582 2.011598029 2.010002664 2.011298590 2.011299122 1.996684534 1.996720423 1.996720423 1.997034361 1.997034361 1.997013676
53240 2.012595000 1.706789330 1.706789330 0.305805670	1.706810550 2.009691303 2.007322549 2.009704981 2.007510087 2.009064816 2.009315536 1.986033843 1.984758213 1.984758213 1.987131028 1.987131028 1.986039689
58080 2.012595000 1.706789330 1.706789330 0.305805670	1.706810550 2.008919006 2.005924000 2.008317623 2.006061134 2.007463902 2.007705857 1.985479706 1.982709491 1.982709491 1.987171082 1.987171082 1.984482437
62920 2.012595000 1.706789330 1.706789330 0.305805670	1.706810550 1.993584067 1.993819010 1.993413824 1.993767233 1.992636952 1.992985558 1.969172891 1.967039812 1.967039812 1.975127168 1.975127168 1.968024250
67760 2.012595000 1.706789330 1.706789330 0.305805670	1.706810550 1.976784061 1.984442730 1.980469740 1.984331131 1.980562769 1.981068279 1.964966351 1.963917235 1.963917235 1.971041366 1.971041366 1.963982554
72600 2.012595000 1.706789330 1.706789330 0.305805670	1.706810550 1.970405522 1.976703454 1.972070526 1.976599799 1.972102280 1.972823258 1.955065250 1.951721199 1.951721199 1.952227650 1.952227650 1.946987677
77440 2.012595000 1.706789330 1.706789330 0.305805670	1.706810550 1.961031162 1.964691542 1.956949215 1.964453853 1.957390588 1.957794745 1.949796562 1.947507831 1.947507831 1.941041958 1.941041958 1.940312549
82280 2.012595000 1.706789330 1.706789330 0.305805670	1.706810550 1.916432944 1.921241717 1.916463226 1.921302567 1.916704453 1.916203821 1.833658818 1.817786121 1.817786121 1.828494160 1.828494160 1.819104658
87120 2.012595000 1.706789330 1.706789330 0.305805670	1.706810550 1.781834403 1.783618496 1.776130281 1.783198055 1.775451753 1.775655364 1.726910494 1.713070126 1.713070126 1.712187235 1.712187235 1.716408317
91960 2.012595000 1.706789330 1.706789330 0.305805670	1.706810550 1.720130093 1.718482108 1.718664784 1.719219716 1.715075268 1.715305406 1.712298918 1.712276954 1.712276954 1.711235855 1.711235855 1.712712891
48400 2.008922091 1.707328826 1.707328826 0.301593265	1.707349786 2.007496286 2.005950772 2.007764120 2.006111339 2.007704313 2.007751411 1.993324753 1.993230745 1.993230745 1.993749821 1.993749821 1.993362410
53240 2.008922091 1.707328826 1.707328826 0.301593265	1.707349786 2.006348925 2.003758484 2.006848924 2.003682086 2.005621276 2.005859870 1.982514026 1.981094628 1.981094628 1.983567581 1.983567581 1.982037745
58080 2.008922091 1.707328826 1.707328826 0.301593265	1.707349786 2.005284703 2.002668391 2.005792846 2.002640100 2.004697600 2.004889962 1.981609014 1.979404126 1.979404126 1.983113870 1.983113870 1.980554851
62920 2.008922091 1.707328826 1.707328826 0.301593265	1.707349786 1.989683854 1.991244975 1.991264096 1.990915718 1.990098105 1.990283636 1.965550575 1.963345413 1.963345413 1.971235922 1.971235922 1.964668965
67760 2.008922091 1.707328826 1.707328826 0.301593265	1.707349786 1.973168852 1.981570152 1.977353172 1.981434480 1.977772817 1.976884862 1.961847520 1.959975811 1.959975811 1.964510764 1.964510764 1.958704036
72600 2.008922091 1.707328826 1.707328826 0.301593265	1.707349786 1.967556259 1.974324609 1.968114947 1.973954241 1.969066002 1.967914767 1.950532346 1.947743253 1.947743253 1.949113203 1.949113203 1.945145678
77440 2.008922091 1.707328826 1.707328826 0.301593265	1.707349786 1.957292412 1.961531039 1.952945546 1.961176631 1.954619328 1.953169430 1.946112405 1.943982345 1.943982345 1.937975245 1.937975245 1.937477660
82280 2.008922091 1.707328826 1.707328826 0.301593265	1.707349786 1.916689313 1.919928572 1.914278390 1.919617907 1.916493545 1.914872870 1.834421775 1.818080573 1.818080573 1.831324388 1.831324388 1.820995198
87120 2.008922091 1.707328826 1.707328826 0.301593265	1.707349786 1.780664874 1.784024795 1.776504643 1.783849387 1.776109413 1.775140184 1.728080967 1.714773041 1.714773041 1.714578515 1.714578515 1.717842785
91960 2.008922091 1.707328826 1.707328826 0.301593265	1.707349786 1.721615132 1.719911849 1.719840656 1.720920996 1.716187074 1.716031831 1.714449686 1.713846215 1.713846215 1.711130997 1.711130997 1.712272139
48400 1.954649730 1.627743030 1.627743030 0.326906700	1.627766236 1.953739170 1.953142589 1.953310887 1.953113155 1.953336507 1.953341140 1.939496610 1.939150651 1.939150651 1.939571763 1.939571763 1.939452363
53240 1.954649730 1.627743030 1.627743030 0.326906700	1.627766236 1.951979327 1.951170146 1.951725440 1.951226882 1.952053083 1.952174728 1.928937431 1.927055984 1.927055984 1.929842776 1.929842776 1.928404710
58080 1.954649730 1.627743030 1.627743030 0.326906700	1.627766236 1.951708791 1.950088643 1.950503514 1.950075001 1.951090745 1.951246391 1.927366864 1.925055090 1.925055090 1.929758803 1.929758803 1.926822463
62920 1.954649730 1.627743030 1.627743030 0.326906700	1.627766236 1.936805476 1.937085233 1.937961258 1.937066621 1.937716251 1.938373737 1.913142970 1.910311973 1.910311973 1.918390931 1.918390931 1.913836795
67760 1.954649730 1.627743030 1.627743030 0.326906700	1.627766236 1.918584416 1.926718783 1.924493869 1.926451643 1.924511091 1.924691894 1.907661001 1.906269894 1.906269894 1.914248920 1.914248920 1.910378753
72600 1.954649730 1.627743030 1.627743030 0.326906700	1.627766236 1.912229701 1.919191888 1.917079367 1.918900534 1.916685219 1.917119655 1.897498799 1.894375802 1.894375802 1.904302115 1.904302115 1.898600935
77440 1.954649730 1.627743030 1.627743030 0.326906700	1.627766236 1.902398261 1.904376227 1.900829455 1.904223825 1.899475113 1.899984788 1.891657604 1.889320204 1.889320204 1.892293716 1.892293716 1.889640841
82280 1.954649730 1.627743030 1.627743030 0.326906700	1.627766236 1.857263428 1.863773685 1.857736096 1.864308009 1.854410814 1.854251527 1.772656347 1.753096561 1.753096561 1.770990323 1.770990323 1.756556300
87120 1.954649730 1.627743030 1.627743030 0.326906700	1.627766236 1.712012096 1.711504445 1.706716569 1.711084223 1.704077697 1.704572540 1.656395747 1.639732110 1.639732110 1.638333908 1.638333908 1.643821394
91960 1.954649730 1.627743030 1.627743030 0.326906700	1.627766236 1.647641181 1.646178147 1.644714035 1.646706170 1.639987331 1.640182411 1.639578318 1.639078046 1.639078046 1.634421431 1.634421431 1.639946559
48400 1.960666553 1.630559926 1.630559926 0.330106627	1.630581318 1.959457838 1.958622703 1.959378887 1.958765563 1.959767820 1.959841869 1.944094550 1.944152205 1.944152205 1.944703798 1.944703798 1.944549639
