capacity sum_comm_cmp max(sum_comm,sum_comp) sum_comm sum_comp	optimal_time_infinite_case order_of_submission order_of_optimal_strategy_infinite_memory increasing_order_of_communication_strategy decreasing_order_of_computation_strategy increasing_order_of_communication_plus_computation_strategy decreasing_order_of_communication_plus_computation_strategy largest_communication_task_respects_memory_restriction smallest_communication_task_respects_memory_restriction maximum_accelerated_task_respects_memory_restriction optimal_order_infinite_memory_largest_communication_task_respects_memory_restriction optimal_order_infinite_memory_smallest_communication_task_respects_memory_restriction optimal_order_infinite_memory_maximum_accelerated_task_respects_memory_restriction
43560 0.205238326 0.177129906 0.177129906 0.028108420	0.177140914 0.186530139 0.186730819 0.187015482 0.186684811 0.184843012 0.186192169 0.181937087 0.180631743 0.180631743 0.180485020 0.180485020 0.180936069
45980 0.205238326 0.177129906 0.177129906 0.028108420	0.177140914 0.181569064 0.181897778 0.181706953 0.181876780 0.179638997 0.179954745 0.180599183 0.180771497 0.180771497 0.179897317 0.179897317 0.180228275
24200 0.216796938 0.188405460 0.188405460 0.028391478	0.188415661 0.216696676 0.216257804 0.216554583 0.216266014 0.216543874 0.216592945 0.214945787 0.214939567 0.214939567 0.214985081 0.214985081 0.214990278
26620 0.216796938 0.188405460 0.188405460 0.028391478	0.188415661 0.216635786 0.216190246 0.216543913 0.216191465 0.216458515 0.216499039 0.214889806 0.214848443 0.214848443 0.214921693 0.214921693 0.214881215
29040 0.216796938 0.188405460 0.188405460 0.028391478	0.188415661 0.216580796 0.216169347 0.216475558 0.216191465 0.216398989 0.216471460 0.214885456 0.214861538 0.214861538 0.214909205 0.214909205 0.214918048
31460 0.216796938 0.188405460 0.188405460 0.028391478	0.188415661 0.215058396 0.214720370 0.214845435 0.214800969 0.214945227 0.214959228 0.212225093 0.212019506 0.212019506 0.213785892 0.213785892 0.212335804
33880 0.216796938 0.188405460 0.188405460 0.028391478	0.188415661 0.213388103 0.213740294 0.213231604 0.213742876 0.213308890 0.213298474 0.212340985 0.212355774 0.212355774 0.212187401 0.212187401 0.212142279
36300 0.216796938 0.188405460 0.188405460 0.028391478	0.188415661 0.213065763 0.213646426 0.213060956 0.213665366 0.213088811 0.213076294 0.212321244 0.212042771 0.212042771 0.211531889 0.211531889 0.211833063
38720 0.216796938 0.188405460 0.188405460 0.028391478	0.188415661 0.213065763 0.213646426 0.213060956 0.213665366 0.213088811 0.213076294 0.212321244 0.211783037 0.211783037 0.211583578 0.211583578 0.211701821
41140 0.216796938 0.188405460 0.188405460 0.028391478	0.188415661 0.209015399 0.210134411 0.209160378 0.210127249 0.207586107 0.207705104 0.202365420 0.201616210 0.201616210 0.201554994 0.201554994 0.201742198
43560 0.216796938 0.188405460 0.188405460 0.028391478	0.188415661 0.198227715 0.198294084 0.198294729 0.198283563 0.195833276 0.195890166 0.193474518 0.191811440 0.191811440 0.192132803 0.192132803 0.192178275
45980 0.216796938 0.188405460 0.188405460 0.028391478	0.188415661 0.192538313 0.192894135 0.192826319 0.192952292 0.189674240 0.189813450 0.191408490 0.191625772 0.191625772 0.191184034 0.191184034 0.191761624
24200 0.187383464 0.157600521 0.157600521 0.029782943	0.157610008 0.187075850 0.186667390 0.187133763 0.186733172 0.186828527 0.187053816 0.184867223 0.184871624 0.184871624 0.184886612 0.184886612 0.184923809
26620 0.187383464 0.157600521 0.157600521 0.029782943	0.157610008 0.187043067 0.186621124 0.187087503 0.186686906 0.186752349 0.186995865 0.184818045 0.184795817 0.184795817 0.184870178 0.184870178 0.184833978
29040 0.187383464 0.157600521 0.157600521 0.029782943	0.157610008 0.186972491 0.186593509 0.187028901 0.186659291 0.186729334 0.186968250 0.184818045 0.184844344 0.184844344 0.184859126 0.184859126 0.184837968
31460 0.187383464 0.157600521 0.157600521 0.029782943	0.157610008 0.184710419 0.184672835 0.184535840 0.184563638 0.182785543 0.184562938 0.181581232 0.181637490 0.181637490 0.183107721 0.183107721 0.181762730
33880 0.187383464 0.157600521 0.157600521 0.029782943	0.157610008 0.182814124 0.183089319 0.182900084 0.183146143 0.180763229 0.182516585 0.181842757 0.181680128 0.181680128 0.181382407 0.181382407 0.181453714
36300 0.187383464 0.157600521 0.157600521 0.029782943	0.157610008 0.182619198 0.182984378 0.182447962 0.183031514 0.180613489 0.182352174 0.181546133 0.181530762 0.181530762 0.180573660 0.180573660 0.180924829
38720 0.187383464 0.157600521 0.157600521 0.029782943	0.157610008 0.182619198 0.182984378 0.182447962 0.183031514 0.180613489 0.182352174 0.181338831 0.181691271 0.181691271 0.180504575 0.180504575 0.180936580
41140 0.187383464 0.157600521 0.157600521 0.029782943	0.157610008 0.178243796 0.177913760 0.178262433 0.178476984 0.174779057 0.177184273 0.171330053 0.170234174 0.170234174 0.169995543 0.169995543 0.170091884
43560 0.187383464 0.157600521 0.157600521 0.029782943	0.157610008 0.167340117 0.167447394 0.167119466 0.167512633 0.164427557 0.166543873 0.162614787 0.161638350 0.161638350 0.161770554 0.161770554 0.161841003
45980 0.187383464 0.157600521 0.157600521 0.029782943	0.157610008 0.162094449 0.162219539 0.162252088 0.162550955 0.158955544 0.159445922 0.160809959 0.161142318 0.161142318 0.160673214 0.160673214 0.161318105
24200 0.192612192 0.163264568 0.163264568 0.029347624	0.163274907 0.192471044 0.192182431 0.192343481 0.192109688 0.192359121 0.192343105 0.190351267 0.190376235 0.190376235 0.190385247 0.190385247 0.190450846
26620 0.192612192 0.163264568 0.163264568 0.029347624	0.163274907 0.192471044 0.192182431 0.192343481 0.192109688 0.192359121 0.192343105 0.190351267 0.190376235 0.190376235 0.190385247 0.190385247 0.190450846
29040 0.192612192 0.163264568 0.163264568 0.029347624	0.163274907 0.192471044 0.192182431 0.192343481 0.192109688 0.192359121 0.192343105 0.190351267 0.190376235 0.190376235 0.190385247 0.190385247 0.190450846
31460 0.192612192 0.163264568 0.163264568 0.029347624	0.163274907 0.190151782 0.190198768 0.190175413 0.190072518 0.190125123 0.190094045 0.187659492 0.187416800 0.187416800 0.188659862 0.188659862 0.187823213
33880 0.192612192 0.163264568 0.163264568 0.029347624	0.163274907 0.188162981 0.188695907 0.188372726 0.188784988 0.188586448 0.188578963 0.187174370 0.187283369 0.187283369 0.187926870 0.187926870 0.187660902
36300 0.192612192 0.163264568 0.163264568 0.029347624	0.163274907 0.187952587 0.188488821 0.188110410 0.188612785 0.188198424 0.188166080 0.187145825 0.187299633 0.187299633 0.186697548 0.186697548 0.186786654
38720 0.192612192 0.163264568 0.163264568 0.029347624	0.163274907 0.187952587 0.188488821 0.188110410 0.188612785 0.188198424 0.188166080 0.187145825 0.187299633 0.187299633 0.186697548 0.186697548 0.186786654
41140 0.192612192 0.163264568 0.163264568 0.029347624	0.163274907 0.184234599 0.184700312 0.184391180 0.184859190 0.184582556 0.184603674 0.178011542 0.176474342 0.176474342 0.176836916 0.176836916 0.176931796
43560 0.192612192 0.163264568 0.163264568 0.029347624	0.163274907 0.173830783 0.174151357 0.173843730 0.174037335 0.170744058 0.170953394 0.168965609 0.166986976 0.166986976 0.167314408 0.167314408 0.167828236
45980 0.192612192 0.163264568 0.163264568 0.029347624	0.163274907 0.167634176 0.168093529 0.168067751 0.168026850 0.165091291 0.165326744 0.166865706 0.166706993 0.166706993 0.166219651 0.166219651 0.166725350
24200 0.188903455 0.160588347 0.160588347 0.028315108	0.160598228 0.188744121 0.188433832 0.188648300 0.188429185 0.188669382 0.188704403 0.186561865 0.186567662 0.186567662 0.186632463 0.186632463 0.186652920
26620 0.188903455 0.160588347 0.160588347 0.028315108	0.160598228 0.188685191 0.188420178 0.188533234 0.188415531 0.188600224 0.188599786 0.186525643 0.186496537 0.186496537 0.186569106 0.186569106 0.186296734
29040 0.188903455 0.160588347 0.160588347 0.028315108	0.160598228 0.188638537 0.188366026 0.188515063 0.188361379 0.188568399 0.188571772 0.186525643 0.186482859 0.186482859 0.186602649 0.186602649 0.186602630
31460 0.188903455 0.160588347 0.160588347 0.028315108	0.160598228 0.186534789 0.186263388 0.186307723 0.186540231 0.186467719 0.186408346 0.184018807 0.183694204 0.183694204 0.185017670 0.185017670 0.184123176
33880 0.188903455 0.160588347 0.160588347 0.028315108	0.160598228 0.184632609 0.184878671 0.184611616 0.184968860 0.184531931 0.184503057 0.183884223 0.183826910 0.183826910 0.183399876 0.183399876 0.183693281
36300 0.188903455 0.160588347 0.160588347 0.028315108	0.160598228 0.184364433 0.184773367 0.184464035 0.184906129 0.184275930 0.184232461 0.183454610 0.183520426 0.183520426 0.183017770 0.183017770 0.183359058
38720 0.188903455 0.160588347 0.160588347 0.028315108	0.160598228 0.184364433 0.184773367 0.184464035 0.184906129 0.184275930 0.184232461 0.183370653 0.183694422 0.183694422 0.182975552 0.182975552 0.183309467
41140 0.188903455 0.160588347 0.160588347 0.028315108	0.160598228 0.180464829 0.180797219 0.180117214 0.180791217 0.179035246 0.179117635 0.174008458 0.172042161 0.172042161 0.172981225 0.172981225 0.172963018
43560 0.188903455 0.160588347 0.160588347 0.028315108	0.160598228 0.169987815 0.170229292 0.170044349 0.169899757 0.168691868 0.167478309 0.165688603 0.164213253 0.164213253 0.164233330 0.164233330 0.164486979
45980 0.188903455 0.160588347 0.160588347 0.028315108	0.160598228 0.164803860 0.164964132 0.165012976 0.164733904 0.161972942 0.162173099 0.163816016 0.163865609 0.163865609 0.163165992 0.163165992 0.164151264
24200 0.197809946 0.168439681 0.168439681 0.029370265	0.168450091 0.197736909 0.197390065 0.197673501 0.197420424 0.197717448 0.197702485 0.195879035 0.195859302 0.195859302 0.195934819 0.195934819 0.195904998
26620 0.197809946 0.168439681 0.168439681 0.029370265	0.168450091 0.197736909 0.197344083 0.197613575 0.197374442 0.197645672 0.197642286 0.195863776 0.195840654 0.195840654 0.195929909 0.195929909 0.195922200
29040 0.197809946 0.168439681 0.168439681 0.029370265	0.168450091 0.197667143 0.197298185 0.197613575 0.197328544 0.197645672 0.197642286 0.195863776 0.195843240 0.195843240 0.195960909 0.195960909 0.195926590
31460 0.197809946 0.168439681 0.168439681 0.029370265	0.168450091 0.196076011 0.195873174 0.195840713 0.195785501 0.196177076 0.195047489 0.193607444 0.193177711 0.193177711 0.194770594 0.194770594 0.194037421
33880 0.197809946 0.168439681 0.168439681 0.029370265	0.168450091 0.194117380 0.194509863 0.194169954 0.194461035 0.192499343 0.193027077 0.193350532 0.193015762 0.193015762 0.194508154 0.194508154 0.194545104
36300 0.197809946 0.168439681 0.168439681 0.029370265	0.168450091 0.193928482 0.194393971 0.193929385 0.194388316 0.192278353 0.192764528 0.193099358 0.193019369 0.193019369 0.194816428 0.194816428 0.194806672
38720 0.197809946 0.168439681 0.168439681 0.029370265	0.168450091 0.193928482 0.194393971 0.193929385 0.194388316 0.192278353 0.192764528 0.193192570 0.193019369 0.193019369 0.194798571 0.194798571 0.194825145
41140 0.197809946 0.168439681 0.168439681 0.029370265	0.168450091 0.190475905 0.190607584 0.190537884 0.190919992 0.189047826 0.189022654 0.184271982 0.183405491 0.183405491 0.184683486 0.184683486 0.183926864
43560 0.197809946 0.168439681 0.168439681 0.029370265	0.168450091 0.179638915 0.179648772 0.179547079 0.179475067 0.177574161 0.177563422 0.174944669 0.172292044 0.172292044 0.172769735 0.172769735 0.173537567
45980 0.197809946 0.168439681 0.168439681 0.029370265	0.168450091 0.173490996 0.173580114 0.173272646 0.173326757 0.171842427 0.172051389 0.172813738 0.172842623 0.172842623 0.171315513 0.171315513 0.171572441
24200 0.183197208 0.153541855 0.153541855 0.029655353	0.153552593 0.183125850 0.182921393 0.182984354 0.182911835 0.183094848 0.183040041 0.181316832 0.181339195 0.181339195 0.181373938 0.181373938 0.181405491
26620 0.183197208 0.153541855 0.153541855 0.029655353	0.153552593 0.183125850 0.182921393 0.182984354 0.182911835 0.183094848 0.183040041 0.181316832 0.181339195 0.181339195 0.181373938 0.181373938 0.181405491
29040 0.183197208 0.153541855 0.153541855 0.029655353	0.153552593 0.183125850 0.182921393 0.182984354 0.182911835 0.183094848 0.183040041 0.181316832 0.181339195 0.181339195 0.181373938 0.181373938 0.181405491
31460 0.183197208 0.153541855 0.153541855 0.029655353	0.153552593 0.181479739 0.181189097 0.181408013 0.181232436 0.180097942 0.181319698 0.179212138 0.178572583 0.178572583 0.180107418 0.180107418 0.178990503
33880 0.183197208 0.153541855 0.153541855 0.029655353	0.153552593 0.179402241 0.179991434 0.179794335 0.179952056 0.178298057 0.179612292 0.179219327 0.179110138 0.179110138 0.180091629 0.180091629 0.179484000
36300 0.183197208 0.153541855 0.153541855 0.029655353	0.153552593 0.179261095 0.179788416 0.179537497 0.179774131 0.178105619 0.179403090 0.179220007 0.179152919 0.179152919 0.179281718 0.179281718 0.179498869
38720 0.183197208 0.153541855 0.153541855 0.029655353	0.153552593 0.179261095 0.179788416 0.179537497 0.179774131 0.178105619 0.179403090 0.179220007 0.179152919 0.179152919 0.179281718 0.179281718 0.179498869
41140 0.183197208 0.153541855 0.153541855 0.029655353	0.153552593 0.175256682 0.175839913 0.175404081 0.175898740 0.173734598 0.175128851 0.168693123 0.167891821 0.167891821 0.168781953 0.168781953 0.168106048
43560 0.183197208 0.153541855 0.153541855 0.029655353	0.153552593 0.164119617 0.164256325 0.163782797 0.164213574 0.162218487 0.162617989 0.159055863 0.157550870 0.157550870 0.157489918 0.157489918 0.158699086
45980 0.183197208 0.153541855 0.153541855 0.029655353	0.153552593 0.158413456 0.157935048 0.158289133 0.157873574 0.156440771 0.156771322 0.157595079 0.157437440 0.157437440 0.156165376 0.156165376 0.156619230
24200 0.202964684 0.174403757 0.174403757 0.028560927	0.174414246 0.202861936 0.202567360 0.202876497 0.202548351 0.202833012 0.202812613 0.201345401 0.201351038 0.201351038 0.201368343 0.201368343 0.201382294
26620 0.202964684 0.174403757 0.174403757 0.028560927	0.174414246 0.202810399 0.202424132 0.202810154 0.202405145 0.202784412 0.202747817 0.201314281 0.201308759 0.201308759 0.201317945 0.201317945 0.201155055
29040 0.202964684 0.174403757 0.174403757 0.028560927	0.174414246 0.202762841 0.202424132 0.202738934 0.202405145 0.202737652 0.202701282 0.201317533 0.201294577 0.201294577 0.201352365 0.201352365 0.201375734
31460 0.202964684 0.174403757 0.174403757 0.028560927	0.174414246 0.201406833 0.201307906 0.201361460 0.201256130 0.199402201 0.199600856 0.199169058 0.198882427 0.198882427 0.200438688 0.200438688 0.199441448
33880 0.202964684 0.174403757 0.174403757 0.028560927	0.174414246 0.199538945 0.200208847 0.199774342 0.200256811 0.196733338 0.198130553 0.198858506 0.198997447 0.198997447 0.200147555 0.200147555 0.199682144
36300 0.202964684 0.174403757 0.174403757 0.028560927	0.174414246 0.199361702 0.200086469 0.199442266 0.200149027 0.196603829 0.197984627 0.198394112 0.199088464 0.199088464 0.198854550 0.198854550 0.198902581
38720 0.202964684 0.174403757 0.174403757 0.028560927	0.174414246 0.199361702 0.200086469 0.199442266 0.200149027 0.196603829 0.197984627 0.198285008 0.198883889 0.198883889 0.198894121 0.198894121 0.198836271
41140 0.202964684 0.174403757 0.174403757 0.028560927	0.174414246 0.196005562 0.196930192 0.195989867 0.196895430 0.193165918 0.194550121 0.189974775 0.189092250 0.189092250 0.189313173 0.189313173 0.189025501
43560 0.202964684 0.174403757 0.174403757 0.028560927	0.174414246 0.185189294 0.185023761 0.184998425 0.185076211 0.182413134 0.183741814 0.180490759 0.178306905 0.178306905 0.177934818 0.177934818 0.178443730
45980 0.202964684 0.174403757 0.174403757 0.028560927	0.174414246 0.178985049 0.178791374 0.178562496 0.178739764 0.175824045 0.176036053 0.178245722 0.178170769 0.178170769 0.177051848 0.177051848 0.177616779
24200 0.200289235 0.172454806 0.172454806 0.027834429	0.172464595 0.200156332 0.199735267 0.200073694 0.199728431 0.200084806 0.200093318 0.198020689 0.198523189 0.198523189 0.198525365 0.198525365 0.198529763
26620 0.200289235 0.172454806 0.172454806 0.027834429	0.172464595 0.200141732 0.199706060 0.200073694 0.199699224 0.200068051 0.200078718 0.198004666 0.198507166 0.198507166 0.198511474 0.198511474 0.198515872
29040 0.200289235 0.172454806 0.172454806 0.027834429	0.172464595 0.200127666 0.199706060 0.200056185 0.199699224 0.200053451 0.200063545 0.198004666 0.198507166 0.198507166 0.198511474 0.198511474 0.198515872
31460 0.200289235 0.172454806 0.172454806 0.027834429	0.172464595 0.198442301 0.198178339 0.198440702 0.198238108 0.196851881 0.197106317 0.195955170 0.195609110 0.195609110 0.197567549 0.197567549 0.196199726
33880 0.200289235 0.172454806 0.172454806 0.027834429	0.172464595 0.196696885 0.197217316 0.196721804 0.197285885 0.195275210 0.195490186 0.195706713 0.195940567 0.195940567 0.197092345 0.197092345 0.196425771
36300 0.200289235 0.172454806 0.172454806 0.027834429	0.172464595 0.196585834 0.197149930 0.196452823 0.197202944 0.195149801 0.195383788 0.195826543 0.195744846 0.195744846 0.195642858 0.195642858 0.195890526
38720 0.200289235 0.172454806 0.172454806 0.027834429	0.172464595 0.196585834 0.197149930 0.196452823 0.197202944 0.195149801 0.195383788 0.195826543 0.195721545 0.195721545 0.195642858 0.195642858 0.195890526
41140 0.200289235 0.172454806 0.172454806 0.027834429	0.172464595 0.193225617 0.193742389 0.193009519 0.193805567 0.190414093 0.191817990 0.186802830 0.186032869 0.186032869 0.186526533 0.186526533 0.186255242
43560 0.200289235 0.172454806 0.172454806 0.027834429	0.172464595 0.182999515 0.183009994 0.182397009 0.182891255 0.179826425 0.181125159 0.178089692 0.176121154 0.176121154 0.176334021 0.176334021 0.176861256
45980 0.200289235 0.172454806 0.172454806 0.027834429	0.172464595 0.177166662 0.177224913 0.177341204 0.177106913 0.173926650 0.175387212 0.176182009 0.176219298 0.176219298 0.175453961 0.175453961 0.175692257
24200 0.184889202 0.153697801 0.153697801 0.031191401	0.153708204 0.184760288 0.184389484 0.184702697 0.184403752 0.184743241 0.184761753 0.182909323 0.182838310 0.182838310 0.182932186 0.182932186 0.182961326
26620 0.184889202 0.153697801 0.153697801 0.031191401	0.153708204 0.184760288 0.184389484 0.184702697 0.184403752 0.184743241 0.184761753 0.182909323 0.182838310 0.182838310 0.182932186 0.182932186 0.182961326
29040 0.184889202 0.153697801 0.153697801 0.031191401	0.153708204 0.184760288 0.184389484 0.184702697 0.184403752 0.184743241 0.184761753 0.182909323 0.182838310 0.182838310 0.182932186 0.182932186 0.182961326
31460 0.184889202 0.153697801 0.153697801 0.031191401	0.153708204 0.183104711 0.182552877 0.182558397 0.182607785 0.182607559 0.182907535 0.180369888 0.180003119 0.180003119 0.181614182 0.181614182 0.180663957
33880 0.184889202 0.153697801 0.153697801 0.031191401	0.153708204 0.180925943 0.181517554 0.180845707 0.181423082 0.180879513 0.181062848 0.180233334 0.180161570 0.180161570 0.181078386 0.181078386 0.180538604
36300 0.184889202 0.153697801 0.153697801 0.031191401	0.153708204 0.180662632 0.181389345 0.180593833 0.181329756 0.180610381 0.180791231 0.180235680 0.180106723 0.180106723 0.180558167 0.180558167 0.179697163
38720 0.184889202 0.153697801 0.153697801 0.031191401	0.153708204 0.180662632 0.181389345 0.180593833 0.181329756 0.180610381 0.180791231 0.180235680 0.180106723 0.180106723 0.180558167 0.180558167 0.179697163
41140 0.184889202 0.153697801 0.153697801 0.031191401	0.153708204 0.176941891 0.177548564 0.176903503 0.177434776 0.176101991 0.177263804 0.170834622 0.169786741 0.169786741 0.170229132 0.170229132 0.169958491
43560 0.184889202 0.153697801 0.153697801 0.031191401	0.153708204 0.166332626 0.165907388 0.164681236 0.166626551 0.163278054 0.161420470 0.161759696 0.159967224 0.159967224 0.159010971 0.159010971 0.160431802
45980 0.184889202 0.153697801 0.153697801 0.031191401	0.153708204 0.160770348 0.160116658 0.159006584 0.160826996 0.157685546 0.155839874 0.160153713 0.160073202 0.160073202 0.157755908 0.157755908 0.159158116
24200 0.176113031 0.147710476 0.147710476 0.028402555	0.147721439 0.175952492 0.175672983 0.175871313 0.175660814 0.175978811 0.175961769 0.174072431 0.174071258 0.174071258 0.174078299 0.174078299 0.174079744
