#capacity sum_comm_cmp max(sum_comm,sum_comp) sum_comm sum_comp	optimal_time_infinite_case order_of_submission order_of_optimal_strategy_infinite_memory increasing_order_of_communication_strategy decreasing_order_of_computation_strategy increasing_order_of_communication_plus_computation_strategy decreasing_order_of_communication_plus_computation_strategy largest_communication_task_respects_memory_restriction smallest_communication_task_respects_memory_restriction maximum_accelerated_task_respects_memory_restriction optimal_order_infinite_memory_largest_communication_task_respects_memory_restriction optimal_order_infinite_memory_smallest_communication_task_respects_memory_restriction optimal_order_infinite_memory_maximum_accelerated_task_respects_memory_restriction
899 2.132684086 1.801967969 1.801967969 0.330716117	1.801978159 2.011114231 2.008482816 2.008946248 2.008944105 2.008778192 2.005256990 1.900657245 1.870469462 1.870469462 1.873985611 1.873985611 1.876486813
988 2.132684086 1.801967969 1.801967969 0.330716117	1.801978159 1.977168800 1.975053226 1.975759265 1.975397488 1.973339457 1.971923191 1.877460487 1.838232700 1.838232700 1.850295580 1.850295580 1.844853697
1077 2.132684086 1.801967969 1.801967969 0.330716117	1.801978159 1.942773192 1.942080537 1.942435319 1.941775496 1.937260780 1.934969708 1.858859215 1.817349366 1.817349366 1.839988557 1.839988557 1.832893285
1166 2.132684086 1.801967969 1.801967969 0.330716117	1.801978159 1.914417772 1.911131698 1.912667838 1.909521577 1.902374204 1.902848256 1.839719404 1.811132321 1.811132321 1.827600090 1.827600090 1.822568621
1255 2.132684086 1.801967969 1.801967969 0.330716117	1.801978159 1.885949103 1.888566607 1.887194350 1.884968246 1.878186528 1.878688727 1.830137272 1.807423654 1.807423654 1.817821893 1.817821893 1.817749522
1344 2.132684086 1.801967969 1.801967969 0.330716117	1.801978159 1.864836515 1.866753398 1.863867501 1.862787985 1.854644721 1.855474292 1.819689534 1.806111607 1.806111607 1.812891010 1.812891010 1.816876067
1433 2.132684086 1.801967969 1.801967969 0.330716117	1.801978159 1.844961561 1.848740246 1.845213287 1.844376379 1.836445772 1.837301209 1.813274103 1.807121067 1.807121067 1.809695222 1.809695222 1.815326363
1522 2.132684086 1.801967969 1.801967969 0.330716117	1.801978159 1.830011988 1.834778018 1.831508886 1.830071114 1.821752113 1.821884114 1.809683370 1.803843751 1.803843751 1.808294732 1.808294732 1.816091284
1611 2.132684086 1.801967969 1.801967969 0.330716117	1.801978159 1.820394244 1.822781733 1.820676684 1.817825265 1.812521148 1.812833522 1.805965753 1.804972756 1.804972756 1.807408959 1.807408959 1.814952231
1700 2.132684086 1.801967969 1.801967969 0.330716117	1.801978159 1.813534409 1.816676629 1.814213212 1.810879523 1.806387341 1.806134768 1.806539225 1.805926488 1.805926488 1.806522670 1.806522670 1.814193475
899 2.110586882 1.765577193 1.765577193 0.345009689	1.765587439 1.985208229 1.983135957 1.984732527 1.982976569 1.981941850 1.982586329 1.873661375 1.842736609 1.842736609 1.845056994 1.845056994 1.854790108
988 2.110586882 1.765577193 1.765577193 0.345009689	1.765587439 1.950259069 1.949256501 1.949397166 1.948759973 1.947162621 1.947257669 1.849496977 1.808796218 1.808796218 1.817786517 1.817786517 1.821200995
1077 2.110586882 1.765577193 1.765577193 0.345009689	1.765587439 1.915185125 1.914259171 1.914791308 1.912835318 1.909794929 1.910485735 1.828750631 1.784965437 1.784965437 1.807118616 1.807118616 1.803980165
1166 2.110586882 1.765577193 1.765577193 0.345009689	1.765587439 1.885983144 1.883453449 1.884845651 1.881299250 1.875131789 1.875375068 1.810338500 1.774688111 1.774688111 1.793102403 1.793102403 1.792910830
1255 2.110586882 1.765577193 1.765577193 0.345009689	1.765587439 1.856161877 1.858392986 1.857444902 1.854153794 1.849654536 1.848490000 1.798416837 1.771139224 1.771139224 1.785159871 1.785159871 1.786169764
1344 2.110586882 1.765577193 1.765577193 0.345009689	1.765587439 1.833482878 1.835715742 1.835285194 1.831214579 1.827052751 1.825217835 1.785531341 1.771151756 1.771151756 1.778038626 1.778038626 1.785409460
1433 2.110586882 1.765577193 1.765577193 0.345009689	1.765587439 1.814146423 1.817813996 1.815804738 1.811323985 1.807109299 1.804888505 1.778787770 1.771153038 1.771153038 1.774499876 1.774499876 1.783455893
1522 2.110586882 1.765577193 1.765577193 0.345009689	1.765587439 1.798094958 1.800596541 1.801094888 1.795647056 1.790714355 1.789035377 1.772956266 1.768821358 1.768821358 1.771475683 1.771475683 1.783035887
1611 2.110586882 1.765577193 1.765577193 0.345009689	1.765587439 1.787395297 1.790664213 1.789348463 1.783676948 1.779978833 1.778514236 1.771924834 1.770398954 1.770398954 1.769846635 1.769846635 1.782866517
1700 2.110586882 1.765577193 1.765577193 0.345009689	1.765587439 1.780295005 1.783419725 1.782125930 1.775185132 1.771978270 1.771960350 1.769594871 1.769570563 1.769570563 1.768924666 1.768924666 1.781901828
899 2.098234042 1.753220046 1.753220046 0.345013996	1.753230451 1.972145691 1.969236105 1.969927744 1.968206176 1.964645443 1.967210978 1.862848795 1.828546685 1.828546685 1.830858300 1.830858300 1.836923488
988 2.098234042 1.753220046 1.753220046 0.345013996	1.753230451 1.936291207 1.934485986 1.934864294 1.933871363 1.931424418 1.932746088 1.837419900 1.793633796 1.793633796 1.808116197 1.808116197 1.802201347
1077 2.098234042 1.753220046 1.753220046 0.345013996	1.753230451 1.900759655 1.899513296 1.899592462 1.898673228 1.897102165 1.897791065 1.814738888 1.771278998 1.771278998 1.794858750 1.794858750 1.790203212
1166 2.098234042 1.753220046 1.753220046 0.345013996	1.753230451 1.871478338 1.870157403 1.869258195 1.868952594 1.866098476 1.865097202 1.796225359 1.763102489 1.763102489 1.783220510 1.783220510 1.778827270
1255 2.098234042 1.753220046 1.753220046 0.345013996	1.753230451 1.841750670 1.844401076 1.841799908 1.843116420 1.838783607 1.837268398 1.784324880 1.758748993 1.758748993 1.772564847 1.772564847 1.772941230
1344 2.098234042 1.753220046 1.753220046 0.345013996	1.753230451 1.818724188 1.820074848 1.818822661 1.816568074 1.812882657 1.812706798 1.772917121 1.757492368 1.757492368 1.765207324 1.765207324 1.771517412
1433 2.098234042 1.753220046 1.753220046 0.345013996	1.753230451 1.798643191 1.800815097 1.798963529 1.797746384 1.792889188 1.792499437 1.765694404 1.757502438 1.757502438 1.761541181 1.761541181 1.769167097
1522 2.098234042 1.753220046 1.753220046 0.345013996	1.753230451 1.782465684 1.786840659 1.785132736 1.781919761 1.777454032 1.776767005 1.760860573 1.755298851 1.755298851 1.759549218 1.759549218 1.768883422
1611 2.098234042 1.753220046 1.753220046 0.345013996	1.753230451 1.772561544 1.776218914 1.773647392 1.771151120 1.765555633 1.765305719 1.757890071 1.756101269 1.756101269 1.758503843 1.758503843 1.767691976
1700 2.098234042 1.753220046 1.753220046 0.345013996	1.753230451 1.765336570 1.769624066 1.766382031 1.762776481 1.758847107 1.758613004 1.757094641 1.756370101 1.756370101 1.756842193 1.756842193 1.766173814
899 2.125530754 1.807051139 1.807051139 0.318479615	1.807061660 2.008480561 2.005298673 2.006760016 2.005175459 2.002187248 2.005455764 1.902129965 1.871168747 1.871168747 1.878283403 1.878283403 1.877147076
988 2.125530754 1.807051139 1.807051139 0.318479615	1.807061660 1.975915765 1.974846450 1.974752257 1.973286895 1.969750328 1.969500980 1.881053348 1.838076666 1.838076666 1.849860535 1.849860535 1.844162974
1077 2.125530754 1.807051139 1.807051139 0.318479615	1.807061660 1.942743714 1.942828374 1.943161430 1.941136726 1.935620446 1.934376118 1.860800114 1.818896046 1.818896046 1.843760404 1.843760404 1.834885547
1166 2.125530754 1.807051139 1.807051139 0.318479615	1.807061660 1.915591895 1.913979770 1.914742964 1.913826769 1.905023322 1.904740876 1.846289805 1.813371023 1.813371023 1.832183710 1.832183710 1.824852462
1255 2.125530754 1.807051139 1.807051139 0.318479615	1.807061660 1.887975048 1.886870004 1.889440084 1.886200326 1.881044307 1.880960876 1.832842518 1.810526987 1.810526987 1.822649188 1.822649188 1.820934021
1344 2.125530754 1.807051139 1.807051139 0.318479615	1.807061660 1.867273787 1.866738772 1.867861877 1.865049596 1.860401721 1.859993625 1.823523792 1.812214102 1.812214102 1.816050556 1.816050556 1.820326038
1433 2.125530754 1.807051139 1.807051139 0.318479615	1.807061660 1.848836948 1.849786250 1.849468469 1.847254691 1.841537176 1.841450958 1.816909027 1.812033806 1.812033806 1.812573405 1.812573405 1.819397431
1522 2.125530754 1.807051139 1.807051139 0.318479615	1.807061660 1.833816039 1.835455390 1.835563580 1.831616391 1.828046943 1.828032165 1.813241171 1.810924871 1.810924871 1.811422275 1.811422275 1.818867341
1611 2.125530754 1.807051139 1.807051139 0.318479615	1.807061660 1.824475935 1.825272148 1.826026041 1.818764738 1.817991299 1.817784515 1.813083870 1.811534945 1.811534945 1.810762839 1.810762839 1.817824337
1700 2.125530754 1.807051139 1.807051139 0.318479615	1.807061660 1.817930875 1.819467213 1.819489720 1.811956886 1.811354204 1.811140671 1.810917530 1.811232921 1.811232921 1.809772354 1.809772354 1.817456234
899 2.140977635 1.797655543 1.797655543 0.343322092	1.797665371 2.016712986 2.014352628 2.016447852 2.013420287 2.012408754 2.011889748 1.904772681 1.872904605 1.872904605 1.877381172 1.877381172 1.881297843
988 2.140977635 1.797655543 1.797655543 0.343322092	1.797665371 1.981437439 1.980830409 1.982194213 1.979558576 1.978046127 1.977448751 1.879410400 1.836823022 1.836823022 1.854413870 1.854413870 1.846747924
1077 2.140977635 1.797655543 1.797655543 0.343322092	1.797665371 1.946211256 1.945705508 1.946146810 1.943921940 1.942906100 1.940448735 1.858134579 1.815685360 1.815685360 1.838530220 1.838530220 1.832962941
1166 2.140977635 1.797655543 1.797655543 0.343322092	1.797665371 1.916269048 1.914280181 1.915323071 1.912716758 1.912196044 1.909419368 1.843317966 1.805557921 1.805557921 1.823590415 1.823590415 1.821812401
1255 2.140977635 1.797655543 1.797655543 0.343322092	1.797665371 1.886376485 1.889308335 1.887504344 1.886585124 1.883679902 1.882163673 1.826032095 1.801308851 1.801308851 1.815120145 1.815120145 1.817430270
1344 2.140977635 1.797655543 1.797655543 0.343322092	1.797665371 1.864107292 1.865949595 1.865067086 1.862607782 1.859190902 1.857115557 1.816920489 1.803215862 1.803215862 1.808504426 1.808504426 1.815896253
1433 2.140977635 1.797655543 1.797655543 0.343322092	1.797665371 1.844056304 1.846028250 1.845517334 1.841383376 1.838292825 1.835720603 1.811037530 1.802761901 1.802761901 1.805524205 1.805524205 1.813972857
1522 2.140977635 1.797655543 1.797655543 0.343322092	1.797665371 1.827852077 1.831895173 1.830131025 1.824911882 1.822267352 1.821463253 1.805785490 1.802801406 1.802801406 1.804245001 1.804245001 1.813426191
1611 2.140977635 1.797655543 1.797655543 0.343322092	1.797665371 1.817228667 1.820859208 1.819118288 1.813899023 1.809671490 1.809030808 1.803639262 1.802228590 1.802228590 1.801719358 1.801719358 1.812629286
1700 2.140977635 1.797655543 1.797655543 0.343322092	1.797665371 1.810602053 1.814177145 1.811796420 1.806414697 1.802818874 1.802400977 1.802285794 1.800650357 1.800650357 1.802216180 1.802216180 1.811364944
899 2.178327682 1.857053683 1.857053683 0.321273999	1.857063924 2.060779915 2.060912227 2.060416711 2.060433440 2.058709852 2.059116571 1.954237175 1.923479608 1.923479608 1.930007138 1.930007138 1.929263430
988 2.178327682 1.857053683 1.857053683 0.321273999	1.857063924 2.026850871 2.029401589 2.027881445 2.028549239 2.023440933 2.025253475 1.932012352 1.891538394 1.891538394 1.898028904 1.898028904 1.896730057
1077 2.178327682 1.857053683 1.857053683 0.321273999	1.857063924 1.994006712 1.996920698 1.995847756 1.996121651 1.989167782 1.988064762 1.912941255 1.869227443 1.869227443 1.893541533 1.893541533 1.885569551
1166 2.178327682 1.857053683 1.857053683 0.321273999	1.857063924 1.966670314 1.968447853 1.965998279 1.966510297 1.959635287 1.957853588 1.896701352 1.862675725 1.862675725 1.880369002 1.880369002 1.874732927
1255 2.178327682 1.857053683 1.857053683 0.321273999	1.857063924 1.938389539 1.943415416 1.940532067 1.939528889 1.933193196 1.931307455 1.881878816 1.860431677 1.860431677 1.872011566 1.872011566 1.872351170
1344 2.178327682 1.857053683 1.857053683 0.321273999	1.857063924 1.917680267 1.919534485 1.918370082 1.916156304 1.911060983 1.910136154 1.873778597 1.860695439 1.860695439 1.866923055 1.866923055 1.871688027
1433 2.178327682 1.857053683 1.857053683 0.321273999	1.857063924 1.898932698 1.900480245 1.900053555 1.896700064 1.890782964 1.891578403 1.868099031 1.861388886 1.861388886 1.863703966 1.863703966 1.870684852
1522 2.178327682 1.857053683 1.857053683 0.321273999	1.857063924 1.883652975 1.887808754 1.885223087 1.883805262 1.877845644 1.877997206 1.862636529 1.859427626 1.859427626 1.862945676 1.862945676 1.869361760
1611 2.178327682 1.857053683 1.857053683 0.321273999	1.857063924 1.874114732 1.877486068 1.875987668 1.871546445 1.867624443 1.867841976 1.862640088 1.861961923 1.861961923 1.861733118 1.861733118 1.869188720
1700 2.178327682 1.857053683 1.857053683 0.321273999	1.857063924 1.867287923 1.870703235 1.868832639 1.864739951 1.861425352 1.861237241 1.861143118 1.859398591 1.859398591 1.861100233 1.861100233 1.868227802
899 2.145280421 1.806232358 1.806232358 0.339048063	1.806243215 2.020591694 2.020690092 2.021393959 2.019105651 2.012268231 2.011771221 1.910915002 1.878554409 1.878554409 1.882860471 1.882860471 1.887975843
988 2.145280421 1.806232358 1.806232358 0.339048063	1.806243215 1.986465228 1.988080336 1.986460808 1.986768213 1.977678351 1.977614911 1.883939405 1.845456969 1.845456969 1.853687495 1.853687495 1.853794500
1077 2.145280421 1.806232358 1.806232358 0.339048063	1.806243215 1.951601472 1.952999695 1.951779735 1.953097484 1.942715680 1.942478776 1.866007364 1.824643758 1.824643758 1.846651175 1.846651175 1.842241062
1166 2.145280421 1.806232358 1.806232358 0.339048063	1.806243215 1.923863096 1.923381728 1.922077844 1.920788802 1.912074281 1.910970284 1.849594362 1.814598747 1.814598747 1.833791826 1.833791826 1.830683994
1255 2.145280421 1.806232358 1.806232358 0.339048063	1.806243215 1.894673699 1.895716072 1.896030677 1.892468962 1.885163284 1.884243401 1.835580703 1.811770058 1.811770058 1.824022872 1.824022872 1.827526546
1344 2.145280421 1.806232358 1.806232358 0.339048063	1.806243215 1.871862331 1.871594794 1.871993619 1.868452971 1.863983136 1.863180106 1.826141853 1.812013904 1.812013904 1.816248116 1.816248116 1.826227495
1433 2.145280421 1.806232358 1.806232358 0.339048063	1.806243215 1.852362299 1.852878981 1.853815725 1.848887504 1.846425450 1.845360129 1.818603411 1.809846118 1.809846118 1.814553024 1.814553024 1.825181801
1522 2.145280421 1.806232358 1.806232358 0.339048063	1.806243215 1.837463307 1.839856450 1.839258357 1.834155931 1.830811481 1.829905248 1.814217256 1.808127274 1.808127274 1.812078896 1.812078896 1.823562441
1611 2.145280421 1.806232358 1.806232358 0.339048063	1.806243215 1.828061347 1.830025889 1.828676114 1.822989803 1.819341550 1.818952995 1.811936673 1.808586630 1.808586630 1.811064152 1.811064152 1.823397745
1700 2.145280421 1.806232358 1.806232358 0.339048063	1.806243215 1.821145702 1.823558191 1.821814686 1.815641064 1.812373926 1.812231296 1.811317753 1.808591488 1.808591488 1.809109851 1.809109851 1.822202422
899 2.094970662 1.742172752 1.742172752 0.352797910	1.742182783 1.968313267 1.968968646 1.964699272 1.968807812 1.959343910 1.958560764 1.856326771 1.823525720 1.823525720 1.826411725 1.826411725 1.830137151
988 2.094970662 1.742172752 1.742172752 0.352797910	1.742182783 1.933186410 1.931106815 1.929967115 1.932307299 1.923038219 1.922178622 1.834172599 1.790570425 1.790570425 1.803927909 1.803927909 1.796220471
1077 2.094970662 1.742172752 1.742172752 0.352797910	1.742182783 1.897445785 1.895775469 1.894416750 1.895308619 1.884821193 1.886470456 1.809039512 1.767042117 1.767042117 1.787351269 1.787351269 1.784343631
1166 2.094970662 1.742172752 1.742172752 0.352797910	1.742182783 1.867944152 1.865934703 1.864669558 1.863944855 1.853877642 1.856586349 1.792532486 1.757236535 1.757236535 1.774782687 1.774782687 1.773502102
1255 2.094970662 1.742172752 1.742172752 0.352797910	1.742182783 1.837524234 1.837900348 1.837566307 1.834222320 1.824886399 1.825631251 1.777757803 1.752292635 1.752292635 1.765060125 1.765060125 1.768391378
1344 2.094970662 1.742172752 1.742172752 0.352797910	1.742182783 1.813779498 1.813717485 1.813523319 1.810043453 1.799530193 1.799992630 1.767455597 1.752696898 1.752696898 1.757686552 1.757686552 1.767273354
1433 2.094970662 1.742172752 1.742172752 0.352797910	1.742182783 1.793389799 1.795081935 1.792955836 1.792021103 1.780499135 1.780613663 1.760692320 1.749858182 1.749858182 1.754198099 1.754198099 1.765440117
1522 2.094970662 1.742172752 1.742172752 0.352797910	1.742182783 1.777556291 1.781626933 1.777469273 1.776202033 1.766633230 1.766833750 1.755013598 1.750134677 1.750134677 1.752326528 1.752326528 1.762843256
1611 2.094970662 1.742172752 1.742172752 0.352797910	1.742182783 1.767047578 1.768460018 1.766162742 1.764040692 1.755100243 1.755558716 1.752017432 1.748925535 1.748925535 1.749688225 1.749688225 1.762443391
1700 2.094970662 1.742172752 1.742172752 0.352797910	1.742182783 1.759741177 1.762141807 1.758908971 1.756829374 1.748004748 1.748556033 1.750946599 1.749053802 1.749053802 1.748370790 1.748370790 1.762005261
899 2.127780505 1.778578272 1.778578272 0.349202233	1.778588783 2.000856865 1.998491895 2.001824721 1.999302399 1.997227252 1.995098562 1.889522521 1.858387274 1.858387274 1.857534793 1.857534793 1.862214569
988 2.127780505 1.778578272 1.778578272 0.349202233	1.778588783 1.965934427 1.964607245 1.966586221 1.963633806 1.962148258 1.960319583 1.866366309 1.824275916 1.824275916 1.828212017 1.828212017 1.829972368
1077 2.127780505 1.778578272 1.778578272 0.349202233	1.778588783 1.929811598 1.927935933 1.929680393 1.925570685 1.924478033 1.921884770 1.843922327 1.797874024 1.797874024 1.821025517 1.821025517 1.818023343
1166 2.127780505 1.778578272 1.778578272 0.349202233	1.778588783 1.899969083 1.895879258 1.895107384 1.892200952 1.892993559 1.890923187 1.824939341 1.788684612 1.788684612 1.809003647 1.809003647 1.806422123
1255 2.127780505 1.778578272 1.778578272 0.349202233	1.778588783 1.869796227 1.868253220 1.868618298 1.864653094 1.862748762 1.861007452 1.809373078 1.786471426 1.786471426 1.798729496 1.798729496 1.799720734
1344 2.127780505 1.778578272 1.778578272 0.349202233	1.778588783 1.846698103 1.845409866 1.845556536 1.840414614 1.838333411 1.838254219 1.797833206 1.784968883 1.784968883 1.790864106 1.790864106 1.798764967
