#capacity sum_comm_cmp max(sum_comm,sum_comp) sum_comm sum_comp	optimal_time_infinite_case order_of_submission order_of_optimal_strategy_infinite_memory increasing_order_of_communication_strategy decreasing_order_of_computation_strategy increasing_order_of_communication_plus_computation_strategy decreasing_order_of_communication_plus_computation_strategy largest_communication_task_respects_memory_restriction smallest_communication_task_respects_memory_restriction maximum_accelerated_task_respects_memory_restriction optimal_order_infinite_memory_largest_communication_task_respects_memory_restriction optimal_order_infinite_memory_smallest_communication_task_respects_memory_restriction optimal_order_infinite_memory_maximum_accelerated_task_respects_memory_restriction
77440 1.281992504 0.936353232 0.936353232 0.345639272	0.936363428 1.206653212 1.209726678 1.172743836 1.207588741 1.176510093 1.176903501 1.168038016 1.140046593 1.140046593 1.146015172 1.146015172 1.149063119
82280 1.281992504 0.936353232 0.936353232 0.345639272	0.936363428 1.165180892 1.169418829 1.138146235 1.167550360 1.141105298 1.141399999 1.077177636 1.019619546 1.019619546 1.050217767 1.050217767 1.036249326
87120 1.281992504 0.936353232 0.936353232 0.345639272	0.936363428 1.037663071 1.038820101 1.022688587 1.037113953 1.011769388 1.013030507 0.982441869 0.969509434 0.969509434 0.965697632 0.965697632 0.982875010
91960 1.281992504 0.936353232 0.936353232 0.345639272	0.936363428 0.980243705 0.981314416 0.978267374 0.979151479 0.961405528 0.961410757 0.968870912 0.966903269 0.966903269 0.961804121 0.961804121 0.973459686
48400 1.258951592 0.920472070 0.920472070 0.338479522	0.920483078 1.234808931 1.237053066 1.248887393 1.235542820 1.242981697 1.243104411 1.218527086 1.217334411 1.217334411 1.220980788 1.220980788 1.219936558
53240 1.258951592 0.920472070 0.920472070 0.338479522	0.920483078 1.233600404 1.234767925 1.244089457 1.233078129 1.238210185 1.238217911 1.205916652 1.206229108 1.206229108 1.210721899 1.210721899 1.209301331
58080 1.258951592 0.920472070 0.920472070 0.338479522	0.920483078 1.232170600 1.232991141 1.239428928 1.231145740 1.235414865 1.235377173 1.205110108 1.204481479 1.204481479 1.206808069 1.206808069 1.208615224
62920 1.258951592 0.920472070 0.920472070 0.338479522	0.920483078 1.217983517 1.220619970 1.209879734 1.218340483 1.208727224 1.207775976 1.167181887 1.140911314 1.140911314 1.194560588 1.194560588 1.155019518
67760 1.258951592 0.920472070 0.920472070 0.338479522	0.920483078 1.202114805 1.208442035 1.176489284 1.207204022 1.179489812 1.179680704 1.164097455 1.140267058 1.140267058 1.170964730 1.170964730 1.151849255
72600 1.258951592 0.920472070 0.920472070 0.338479522	0.920483078 1.194971421 1.201551590 1.166744365 1.199768226 1.171204580 1.171252228 1.155766648 1.129201806 1.129201806 1.144724907 1.144724907 1.147086902
77440 1.258951592 0.920472070 0.920472070 0.338479522	0.920483078 1.186933240 1.189735461 1.154864619 1.188128353 1.158319716 1.157916023 1.152865198 1.126264678 1.126264678 1.131835741 1.131835741 1.140000542
82280 1.258951592 0.920472070 0.920472070 0.338479522	0.920483078 1.146376845 1.148554750 1.119054940 1.148876221 1.121406964 1.120792067 1.060667907 1.007542235 1.007542235 1.036825403 1.036825403 1.023506274
87120 1.258951592 0.920472070 0.920472070 0.338479522	0.920483078 1.019368812 1.019501045 1.007417531 1.019819928 0.996038049 0.995897522 0.968480008 0.953226339 0.953226339 0.947820532 0.947820532 0.961839408
91960 1.258951592 0.920472070 0.920472070 0.338479522	0.920483078 0.965387366 0.965603148 0.962596747 0.963516042 0.947513419 0.947521956 0.953531273 0.951222559 0.951222559 0.945807114 0.945807114 0.955545448
48400 1.286978587 0.949068234 0.949068234 0.337910353	0.949078435 1.262340595 1.264428713 1.276757957 1.263094207 1.269988734 1.268818004 1.246657383 1.245619218 1.245619218 1.248918956 1.248918956 1.248747008
53240 1.286978587 0.949068234 0.949068234 0.337910353	0.949078435 1.260784701 1.262210717 1.272042638 1.261015297 1.266703335 1.265125029 1.235038511 1.234132903 1.234132903 1.237731146 1.237731146 1.237553163
58080 1.286978587 0.949068234 0.949068234 0.337910353	0.949078435 1.259918046 1.261076944 1.268306891 1.260147990 1.263550883 1.262020159 1.233061206 1.232636435 1.232636435 1.235405195 1.235405195 1.236758056
62920 1.286978587 0.949068234 0.949068234 0.337910353	0.949078435 1.245626522 1.247940011 1.237287606 1.247575536 1.235269530 1.235097368 1.192737218 1.166460799 1.166460799 1.222398828 1.222398828 1.177299401
67760 1.286978587 0.949068234 0.949068234 0.337910353	0.949078435 1.228772551 1.235347331 1.202393192 1.234234986 1.207748034 1.207755709 1.189690986 1.161273482 1.161273482 1.203946668 1.203946668 1.168879256
72600 1.286978587 0.949068234 0.949068234 0.337910353	0.949078435 1.222764521 1.228516988 1.192503405 1.227468549 1.198757579 1.198617721 1.181708703 1.153219750 1.153219750 1.161360981 1.161360981 1.154835235
77440 1.286978587 0.949068234 0.949068234 0.337910353	0.949078435 1.213047898 1.215746136 1.179418304 1.214598489 1.184817568 1.184527301 1.176640962 1.149934647 1.149934647 1.151663127 1.151663127 1.156804480
82280 1.286978587 0.949068234 0.949068234 0.337910353	0.949078435 1.169762589 1.175435656 1.146238146 1.174431759 1.147727654 1.148012718 1.084583147 1.029329443 1.029329443 1.060470276 1.060470276 1.043546796
87120 1.286978587 0.949068234 0.949068234 0.337910353	0.949078435 1.044915990 1.046983543 1.032615812 1.044388101 1.023051840 1.023247853 0.991044732 0.977933580 0.977933580 0.974131034 0.974131034 0.989694297
91960 1.286978587 0.949068234 0.949068234 0.337910353	0.949078435 0.988246535 0.989167594 0.984990618 0.987139821 0.970075278 0.969933901 0.977061687 0.975421822 0.975421822 0.972435849 0.972435849 0.981042856
48400 1.250995867 0.892692711 0.892692711 0.358303156	0.892702198 1.225758570 1.229234706 1.241294275 1.227293688 1.235491424 1.233740408 1.209413666 1.207306803 1.207306803 1.212014739 1.212014739 1.211318819
53240 1.250995867 0.892692711 0.892692711 0.358303156	0.892702198 1.224169876 1.227378688 1.235631739 1.225601112 1.229215769 1.227708329 1.198219112 1.196720665 1.196720665 1.199890596 1.199890596 1.201662955
58080 1.250995867 0.892692711 0.892692711 0.358303156	0.892702198 1.222928935 1.226013948 1.231855085 1.224378729 1.226264331 1.224582608 1.195554240 1.194644650 1.194644650 1.197344411 1.197344411 1.200326809
62920 1.250995867 0.892692711 0.892692711 0.358303156	0.892702198 1.207044792 1.210273162 1.201143776 1.208998213 1.199791018 1.198791637 1.158661092 1.132935103 1.132935103 1.182636819 1.182636819 1.150471388
67760 1.250995867 0.892692711 0.892692711 0.358303156	0.892702198 1.189661326 1.196526244 1.164373840 1.194081325 1.167562060 1.167615122 1.153009051 1.128954292 1.128954292 1.163429599 1.163429599 1.148500760
72600 1.250995867 0.892692711 0.892692711 0.358303156	0.892702198 1.183349832 1.188211172 1.154126174 1.185711043 1.158080537 1.158775475 1.145664548 1.117531918 1.117531918 1.140803115 1.140803115 1.142072063
77440 1.250995867 0.892692711 0.892692711 0.358303156	0.892702198 1.173851511 1.176029251 1.141020034 1.173346638 1.142695227 1.143367186 1.140784559 1.112926651 1.112926651 1.135471673 1.135471673 1.144735467
82280 1.250995867 0.892692711 0.892692711 0.358303156	0.892702198 1.136274182 1.139640400 1.107741575 1.136043904 1.107154716 1.107491129 1.054045729 1.000102745 1.000102745 1.039600380 1.039600380 1.016988255
87120 1.250995867 0.892692711 0.892692711 0.358303156	0.892702198 1.009588041 1.010231550 0.996492660 1.006242144 0.984441315 0.983361986 0.953438996 0.939791045 0.939791045 0.932136245 0.932136245 0.952764464
91960 1.250995867 0.892692711 0.892692711 0.358303156	0.892702198 0.952674468 0.952043285 0.948236142 0.948098967 0.930855926 0.930969002 0.940671631 0.938180363 0.938180363 0.928784241 0.928784241 0.944263183
48400 1.262371076 0.900336683 0.900336683 0.362034393	0.900347022 1.237372927 1.240030133 1.251612053 1.238726706 1.246050995 1.246229078 1.220185741 1.218555768 1.218555768 1.222380611 1.222380611 1.223357122
53240 1.262371076 0.900336683 0.900336683 0.362034393	0.900347022 1.235938608 1.238478433 1.246371007 1.236719232 1.242437545 1.240730324 1.209362825 1.208313703 1.208313703 1.212295782 1.212295782 1.213811249
58080 1.262371076 0.900336683 0.900336683 0.362034393	0.900347022 1.234599712 1.237235579 1.242750754 1.235305091 1.239339601 1.237695430 1.207457237 1.206850968 1.206850968 1.209078127 1.209078127 1.213359944
62920 1.262371076 0.900336683 0.900336683 0.362034393	0.900347022 1.218869043 1.221550190 1.211971985 1.219598100 1.209530648 1.211021642 1.168084675 1.143474305 1.143474305 1.192080283 1.192080283 1.161284894
67760 1.262371076 0.900336683 0.900336683 0.362034393	0.900347022 1.199282358 1.206823810 1.174144306 1.205806218 1.177433690 1.180707695 1.162940883 1.139382990 1.139382990 1.173185370 1.173185370 1.160274354
72600 1.262371076 0.900336683 0.900336683 0.362034393	0.900347022 1.192846813 1.199639512 1.165379334 1.198210382 1.166605574 1.166984198 1.157240659 1.129824679 1.129824679 1.155014325 1.155014325 1.154738716
77440 1.262371076 0.900336683 0.900336683 0.362034393	0.900347022 1.185360054 1.187338996 1.154129834 1.186282215 1.154571335 1.155101400 1.151754161 1.126880774 1.126880774 1.147747364 1.147747364 1.154283057
82280 1.262371076 0.900336683 0.900336683 0.362034393	0.900347022 1.147108337 1.148588309 1.119904232 1.148842595 1.118184608 1.118128878 1.061007658 1.007520243 1.007520243 1.046368338 1.046368338 1.020375282
87120 1.262371076 0.900336683 0.900336683 0.362034393	0.900347022 1.016437665 1.019384385 1.005528127 1.015774878 0.989906183 0.989340758 0.960873543 0.946539266 0.946539266 0.940622877 0.940622877 0.963320371
91960 1.262371076 0.900336683 0.900336683 0.362034393	0.900347022 0.957842749 0.958372357 0.954996388 0.955849426 0.937827291 0.938086308 0.946002454 0.942909818 0.942909818 0.936075595 0.936075595 0.950713181
48400 1.237527957 0.886741821 0.886741821 0.350786136	0.886751702 1.213133531 1.215512198 1.228010981 1.213646163 1.220955270 1.219762826 1.196925044 1.195274231 1.195274231 1.199664589 1.199664589 1.199140990
53240 1.237527957 0.886741821 0.886741821 0.350786136	0.886751702 1.211273868 1.213242380 1.222489119 1.210940645 1.216599144 1.215324198 1.185346011 1.184506130 1.184506130 1.187658815 1.187658815 1.188515717
58080 1.237527957 0.886741821 0.886741821 0.350786136	0.886751702 1.209956678 1.211986552 1.218428687 1.209621321 1.213900934 1.212702230 1.183454544 1.182974353 1.182974353 1.185660130 1.185660130 1.188431313
62920 1.237527957 0.886741821 0.886741821 0.350786136	0.886751702 1.195775884 1.198617079 1.187560767 1.196270194 1.186626152 1.184699111 1.146391743 1.120869549 1.120869549 1.173597936 1.173597936 1.137259230
67760 1.237527957 0.886741821 0.886741821 0.350786136	0.886751702 1.178797706 1.185613471 1.153254552 1.184011810 1.156250100 1.157707017 1.141926064 1.116613125 1.116613125 1.160224508 1.160224508 1.138130737
72600 1.237527957 0.886741821 0.886741821 0.350786136	0.886751702 1.171806813 1.177532679 1.142043880 1.176563308 1.147354012 1.147902711 1.133913132 1.107326651 1.107326651 1.131531590 1.131531590 1.130064364
77440 1.237527957 0.886741821 0.886741821 0.350786136	0.886751702 1.161630441 1.164866751 1.129717907 1.164419397 1.133657476 1.134736838 1.128141171 1.102713711 1.102713711 1.123673999 1.123673999 1.129466926
82280 1.237527957 0.886741821 0.886741821 0.350786136	0.886751702 1.120939341 1.124660084 1.095562922 1.124960958 1.095141704 1.095802867 1.039513330 0.986535121 0.986535121 1.023408677 1.023408677 0.999245152
87120 1.237527957 0.886741821 0.886741821 0.350786136	0.886751702 0.994497484 0.996993311 0.985797263 0.994202665 0.973672819 0.974103739 0.942664142 0.929795241 0.929795241 0.923271188 0.923271188 0.945132499
91960 1.237527957 0.886741821 0.886741821 0.350786136	0.886751702 0.943083913 0.943602684 0.939905955 0.940824457 0.924678457 0.924817694 0.929081763 0.926165842 0.926165842 0.921075368 0.921075368 0.935307047
48400 1.261784599 0.911011322 0.911011322 0.350773277	0.911021732 1.237784269 1.239610799 1.251329714 1.238292059 1.245460918 1.245377455 1.220984197 1.220442259 1.220442259 1.223103365 1.223103365 1.224699207
53240 1.261784599 0.911011322 0.911011322 0.350773277	0.911021732 1.236250636 1.236961978 1.245884965 1.236247963 1.241397098 1.241175459 1.209136967 1.208701091 1.208701091 1.211896714 1.211896714 1.213003301
58080 1.261784599 0.911011322 0.911011322 0.350773277	0.911021732 1.235126146 1.235661838 1.242864830 1.234622240 1.238748999 1.238596158 1.207926920 1.207191675 1.207191675 1.209734963 1.209734963 1.211581150
62920 1.261784599 0.911011322 0.911011322 0.350773277	0.911021732 1.221017308 1.220944148 1.212214173 1.219147366 1.210406573 1.211711664 1.166898621 1.141497600 1.141497600 1.196177854 1.196177854 1.154091663
67760 1.261784599 0.911011322 0.911011322 0.350773277	0.911021732 1.201750167 1.208219182 1.178033056 1.206112629 1.182067600 1.182718933 1.161951834 1.138743034 1.138743034 1.199652737 1.199652737 1.146522020
72600 1.261784599 0.911011322 0.911011322 0.350773277	0.911021732 1.195921269 1.201874201 1.166106735 1.199502890 1.172166583 1.172416012 1.153905179 1.125795560 1.125795560 1.144252977 1.144252977 1.133420936
77440 1.261784599 0.911011322 0.911011322 0.350773277	0.911021732 1.186105516 1.188923236 1.153633694 1.186767857 1.158311526 1.158974090 1.149564546 1.120799987 1.120799987 1.127481159 1.127481159 1.127963199
82280 1.261784599 0.911011322 0.911011322 0.350773277	0.911021732 1.144144202 1.149129656 1.118379538 1.149406599 1.121649412 1.121808429 1.058887235 1.003868559 1.003868559 1.035171028 1.035171028 1.019774628
87120 1.261784599 0.911011322 0.911011322 0.350773277	0.911021732 1.015387692 1.017861647 1.003263823 1.016371179 0.993380714 0.993383264 0.958895705 0.946181334 0.946181334 0.943481256 0.943481256 0.958698339
91960 1.261784599 0.911011322 0.911011322 0.350773277	0.911021732 0.957605864 0.957256357 0.955106921 0.955458687 0.938739935 0.938802376 0.945175602 0.943844564 0.943844564 0.937293760 0.937293760 0.949549125
48400 1.234084844 0.878284546 0.878284546 0.355800298	0.878295284 1.209923475 1.212351022 1.223369488 1.210581270 1.218008712 1.218415095 1.193503533 1.191903507 1.191903507 1.194457848 1.194457848 1.195173477
53240 1.234084844 0.878284546 0.878284546 0.355800298	0.878295284 1.208375359 1.210090400 1.218300444 1.208189887 1.214374823 1.214438518 1.181756971 1.179630364 1.179630364 1.182467617 1.182467617 1.185386500
58080 1.234084844 0.878284546 0.878284546 0.355800298	0.878295284 1.207305728 1.208481535 1.214523312 1.206688971 1.211229524 1.211702509 1.179495523 1.178055078 1.178055078 1.180263596 1.180263596 1.183795008
62920 1.234084844 0.878284546 0.878284546 0.355800298	0.878295284 1.191187621 1.193722898 1.183527950 1.191860262 1.183369546 1.183856157 1.139086531 1.115348408 1.115348408 1.170687002 1.170687002 1.129735158
67760 1.234084844 0.878284546 0.878284546 0.355800298	0.878295284 1.171590002 1.177975155 1.147618911 1.177455805 1.151247342 1.150931008 1.135618504 1.110134130 1.110134130 1.164264769 1.164264769 1.131751202
72600 1.234084844 0.878284546 0.878284546 0.355800298	0.878295284 1.165337585 1.169772110 1.138013617 1.169519949 1.140999046 1.140284032 1.128403529 1.098868051 1.098868051 1.126043015 1.126043015 1.126168783
77440 1.234084844 0.878284546 0.878284546 0.355800298	0.878295284 1.154531586 1.156323722 1.124530827 1.155494977 1.126089403 1.125822462 1.120452596 1.094426876 1.094426876 1.120381351 1.120381351 1.125218027
82280 1.234084844 0.878284546 0.878284546 0.355800298	0.878295284 1.114092025 1.119784004 1.092024983 1.118846320 1.090482072 1.091006341 1.035504142 0.981240442 0.981240442 1.021469510 1.021469510 0.993785474
87120 1.234084844 0.878284546 0.878284546 0.355800298	0.878295284 0.989053363 0.989111474 0.980733359 0.988404270 0.967437418 0.968169509 0.935587249 0.923649557 0.923649557 0.912907247 0.912907247 0.940931845
91960 1.234084844 0.878284546 0.878284546 0.355800298	0.878295284 0.935326918 0.935603786 0.932976699 0.932952195 0.916633161 0.917039657 0.922290357 0.920798803 0.920798803 0.912749141 0.912749141 0.929339648
48400 1.278033985 0.942019732 0.942019732 0.336014253	0.942030221 1.253732660 1.254987025 1.267311456 1.253777387 1.260636085 1.261989638 1.237689265 1.236653785 1.236653785 1.238726353 1.238726353 1.239049471
53240 1.278033985 0.942019732 0.942019732 0.336014253	0.942030221 1.251867434 1.252580165 1.262500139 1.251179350 1.257309130 1.258618258 1.226519668 1.225817959 1.225817959 1.228392095 1.228392095 1.229220008
58080 1.278033985 0.942019732 0.942019732 0.336014253	0.942030221 1.250839333 1.251064799 1.259327356 1.249648868 1.254569550 1.255854003 1.224153345 1.224157133 1.224157133 1.226359206 1.226359206 1.227772298
62920 1.278033985 0.942019732 0.942019732 0.336014253	0.942030221 1.236070085 1.237187309 1.230083463 1.235952041 1.226280754 1.227970012 1.184504562 1.157997002 1.157997002 1.218157014 1.218157014 1.170708684
67760 1.278033985 0.942019732 0.942019732 0.336014253	0.942030221 1.218484750 1.224845759 1.193369709 1.223338016 1.198074479 1.197843679 1.180407678 1.153477644 1.153477644 1.209505764 1.209505764 1.159368562
72600 1.278033985 0.942019732 0.942019732 0.336014253	0.942030221 1.212682919 1.217314974 1.183414888 1.215865034 1.189054341 1.188200508 1.172110486 1.144105023 1.144105023 1.153333443 1.153333443 1.148967259
77440 1.278033985 0.942019732 0.942019732 0.336014253	0.942030221 1.204027470 1.206072627 1.171616199 1.204849393 1.176159261 1.175197956 1.167498929 1.139935491 1.139935491 1.142975583 1.142975583 1.145907180
82280 1.278033985 0.942019732 0.942019732 0.336014253	0.942030221 1.162185108 1.167008296 1.138154563 1.164744170 1.140621851 1.140084718 1.079080959 1.022971723 1.022971723 1.054604974 1.054604974 1.037149009
87120 1.278033985 0.942019732 0.942019732 0.336014253	0.942030221 1.036988517 1.038453630 1.023255641 1.036932071 1.014707548 1.015247854 0.986228472 0.968296921 0.968296921 0.966714550 0.966714550 0.981598677
91960 1.278033985 0.942019732 0.942019732 0.336014253	0.942030221 0.979518415 0.979397113 0.976989237 0.978310297 0.962175947 0.962742076 0.968926712 0.966907708 0.966907708 0.962159934 0.962159934 0.972882845
48400 1.274258042 0.942999213 0.942999213 0.331258829	0.943009002 1.251119886 1.251995724 1.264100273 1.251237966 1.257318689 1.258386668 1.234942553 1.233413270 1.233413270 1.237031254 1.237031254 1.237221741
53240 1.274258042 0.942999213 0.942999213 0.331258829	0.943009002 1.249571422 1.250095916 1.259038177 1.248733561 1.251548700 1.253013864 1.222763114 1.221775130 1.221775130 1.226185908 1.226185908 1.226033986
58080 1.274258042 0.942999213 0.942999213 0.331258829	0.943009002 1.248142143 1.248972858 1.255218662 1.247008962 1.248747544 1.249901351 1.221389414 1.221633932 1.221633932 1.223334074 1.223334074 1.225258672
62920 1.274258042 0.942999213 0.942999213 0.331258829	0.943009002 1.232947172 1.234800282 1.226761076 1.234531412 1.222841301 1.223432294 1.181024754 1.157559798 1.157559798 1.210102214 1.210102214 1.170159205
67760 1.274258042 0.942999213 0.942999213 0.331258829	0.943009002 1.215803116 1.222546983 1.192244205 1.221870185 1.195875359 1.196387049 1.178068545 1.153043492 1.153043492 1.199580062 1.199580062 1.160157590
72600 1.274258042 0.942999213 0.942999213 0.331258829	0.943009002 1.210605821 1.215294058 1.181307300 1.214724892 1.186521896 1.186845603 1.171203505 1.141137376 1.141137376 1.152682781 1.152682781 1.149799577
77440 1.274258042 0.942999213 0.942999213 0.331258829	0.943009002 1.201389071 1.204201880 1.170179056 1.203266060 1.175644631 1.175427051 1.166808262 1.139154149 1.139154149 1.144091966 1.144091966 1.149430943
82280 1.274258042 0.942999213 0.942999213 0.331258829	0.943009002 1.163122007 1.165010223 1.139368810 1.164392248 1.142336118 1.142064394 1.077334468 1.024469032 1.024469032 1.057605221 1.057605221 1.040276692
87120 1.274258042 0.942999213 0.942999213 0.331258829	0.943009002 1.036049805 1.039218004 1.024455287 1.038130453 1.015987141 1.016110063 0.983538912 0.968908850 0.968908850 0.968266682 0.968266682 0.980978115
91960 1.274258042 0.942999213 0.942999213 0.331258829	0.943009002 0.981087754 0.981452247 0.978344289 0.980084411 0.963122935 0.963294712 0.969734020 0.968058658 0.968058658 0.963666253 0.963666253 0.974969053
48400 1.251774066 0.892131356 0.892131356 0.359642710	0.892141759 1.228409328 1.230012240 1.241694974 1.228804392 1.235799087 1.235878982 1.213402613 1.211668265 1.211668265 1.213756878 1.213756878 1.216375127
53240 1.251774066 0.892131356 0.892131356 0.359642710	0.892141759 1.226618375 1.228291469 1.236974055 1.226800049 1.231164828 1.232491571 1.203073081 1.201627850 1.201627850 1.203888248 1.203888248 1.205928338
58080 1.251774066 0.892131356 0.892131356 0.359642710	0.892141759 1.226030471 1.226767044 1.233619557 1.225503617 1.229295171 1.230720930 1.200618495 1.200179397 1.200179397 1.201317557 1.201317557 1.204797816
62920 1.251774066 0.892131356 0.892131356 0.359642710	0.892141759 1.212065422 1.214362762 1.206742954 1.211443624 1.200705903 1.205343052 1.163085082 1.139170032 1.139170032 1.194436189 1.194436189 1.154077526
67760 1.251774066 0.892131356 0.892131356 0.359642710	0.892141759 1.194488963 1.200516912 1.171858859 1.198106672 1.175017270 1.173358387 1.158210242 1.135994323 1.135994323 1.189487294 1.189487294 1.152727589
72600 1.251774066 0.892131356 0.892131356 0.359642710	0.892141759 1.188636119 1.193747345 1.162237380 1.191253018 1.163129435 1.162922856 1.150726824 1.125091355 1.125091355 1.147795062 1.147795062 1.147206355
77440 1.251774066 0.892131356 0.892131356 0.359642710	0.892141759 1.179707268 1.180456142 1.149690427 1.178010047 1.149550749 1.149121886 1.145266964 1.120702071 1.120702071 1.141406968 1.141406968 1.147095258
82280 1.251774066 0.892131356 0.892131356 0.359642710	0.892141759 1.139369479 1.143257538 1.116200464 1.141854267 1.113656106 1.113207727 1.055969607 1.002238328 1.002238328 1.044944343 1.044944343 1.018131018
87120 1.251774066 0.892131356 0.892131356 0.359642710	0.892141759 1.008584798 1.006045595 0.994915727 1.005638669 0.982435420 0.981955819 0.955147866 0.939719972 0.939719972 0.931941741 0.931941741 0.955722310
91960 1.251774066 0.892131356 0.892131356 0.359642710	0.892141759 0.951750885 0.950797417 0.946849444 0.948924205 0.928211169 0.927894982 0.939574806 0.937456731 0.937456731 0.929260850 0.929260850 0.944542599
48400 1.250801447 0.890535077 0.890535077 0.360266370	0.890546040 1.227406120 1.229871796 1.240833576 1.228143037 1.234658546 1.234346687 1.210815658 1.209403455 1.209403455 1.212778875 1.212778875 1.213452135
53240 1.250801447 0.890535077 0.890535077 0.360266370	0.890546040 1.226237101 1.228206643 1.235350392 1.226539842 1.230184418 1.230970022 1.200358452 1.198983761 1.198983761 1.201341470 1.201341470 1.203840899
58080 1.250801447 0.890535077 0.890535077 0.360266370	0.890546040 1.224609177 1.226398220 1.231574735 1.224607871 1.227116119 1.228157946 1.197549463 1.196528860 1.196528860 1.196013421 1.196013421 1.202653099
62920 1.250801447 0.890535077 0.890535077 0.360266370	0.890546040 1.208919502 1.212582504 1.202457210 1.211143566 1.203368897 1.203534544 1.160428855 1.137239931 1.137239931 1.185147828 1.185147828 1.151569230
67760 1.250801447 0.890535077 0.890535077 0.360266370	0.890546040 1.191072909 1.197838193 1.168319232 1.197312561 1.172266132 1.171813430 1.155278553 1.131371766 1.131371766 1.179214326 1.179214326 1.150476405
