capacity sum_comm_cmp max(sum_comm,sum_comp) sum_comm sum_comp	optimal_time_infinite_case order_of_submission order_of_optimal_strategy_infinite_memory increasing_order_of_communication_strategy decreasing_order_of_computation_strategy increasing_order_of_communication_plus_computation_strategy decreasing_order_of_communication_plus_computation_strategy largest_communication_task_respects_memory_restriction smallest_communication_task_respects_memory_restriction maximum_accelerated_task_respects_memory_restriction optimal_order_infinite_memory_largest_communication_task_respects_memory_restriction optimal_order_infinite_memory_smallest_communication_task_respects_memory_restriction optimal_order_infinite_memory_maximum_accelerated_task_respects_memory_restriction
1433 2950.249614211 2438.646084294 2438.646084294 511.603529917	2438.646096718 2702.542136875 2652.096463826 2624.918704513 2642.974560850 2640.663508016 2602.564136892 2532.597416760 2661.942032498 2661.942032498 2491.153727399 2491.153727399 2631.235701561
1522 2950.249614211 2438.646084294 2438.646084294 511.603529917	2438.646096718 2689.130658342 2590.509535155 2597.580297853 2628.291647219 2575.106231546 2557.254789853 2471.868962606 2614.888869431 2614.888869431 2520.698887703 2520.698887703 2626.190578822
1611 2950.249614211 2438.646084294 2438.646084294 511.603529917	2438.646096718 2675.087121547 2576.652328399 2596.566681451 2626.151964681 2568.416933482 2520.228281281 2503.865127085 2600.055585568 2600.055585568 2537.665058925 2537.665058925 2619.136722332
1700 2950.249614211 2438.646084294 2438.646084294 511.603529917	2438.646096718 2669.734097555 2575.007869801 2592.036996625 2625.717738631 2568.223401012 2519.875900776 2531.012959269 2594.569650510 2594.569650510 2505.015490217 2505.015490217 2610.892060844
899 3414.396742274 2756.211472216 2756.211472216 658.185270058	2756.211483920 3289.071453009 3175.321022989 3149.675727044 3229.305773505 3121.311279601 3182.743396183 3085.742114735 3285.206650613 3285.206650613 3078.883222675 3078.883222675 3184.474084009
988 3414.396742274 2756.211472216 2756.211472216 658.185270058	2756.211483920 3242.830206251 3126.937360908 3129.821558777 3133.272426290 3096.145474915 3131.837327538 3074.700859306 3326.448862102 3326.448862102 3043.358090584 3043.358090584 3061.485307535
1077 3414.396742274 2756.211472216 2756.211472216 658.185270058	2756.211483920 3207.568996572 3090.858820780 3105.605345423 3112.422992985 3064.664697996 3066.409846467 2991.780678370 3235.631623856 3235.631623856 2899.184776412 2899.184776412 3107.961264995
1166 3414.396742274 2756.211472216 2756.211472216 658.185270058	2756.211483920 3156.644722252 3066.697049070 3049.799506830 3090.253695467 3038.496793100 2953.675628236 3009.113732745 3066.972908169 3066.972908169 2886.428316334 2886.428316334 3053.525879617
1255 3414.396742274 2756.211472216 2756.211472216 658.185270058	2756.211483920 3128.204828576 3054.431510215 2972.736157431 3068.303026588 3035.835281137 2926.128524463 2874.871973798 2880.444527115 2880.444527115 2884.826066548 2884.826066548 3034.567741665
1344 3414.396742274 2756.211472216 2756.211472216 658.185270058	2756.211483920 3121.639660459 3047.772604936 2962.953641220 3061.397796802 3034.682731449 2903.986624187 2790.592990365 2923.685722114 2923.685722114 2874.660909514 2874.660909514 3030.303022512
1433 3414.396742274 2756.211472216 2756.211472216 658.185270058	2756.211483920 3103.312941799 3024.363861021 2916.021620770 3053.556117568 3028.398569949 2897.736909534 2777.494753559 2880.620799158 2880.620799158 2917.774232979 2917.774232979 3003.885158419
1522 3414.396742274 2756.211472216 2756.211472216 658.185270058	2756.211483920 3079.180001988 2972.773457542 2903.393455117 3032.751201661 2980.680198205 2858.272994572 2776.497523063 2878.052852958 2878.052852958 2807.745504331 2807.745504331 2981.757707011
1611 3414.396742274 2756.211472216 2756.211472216 658.185270058	2756.211483920 3020.013475164 2950.194460400 2885.218147348 2981.786000403 2941.292929167 2825.830961144 2776.360659454 2884.666869789 2884.666869789 2796.077404252 2796.077404252 2983.688085459
1700 3414.396742274 2756.211472216 2756.211472216 658.185270058	2756.211483920 2988.686427813 2946.669224235 2876.109085980 2969.754663407 2919.948002953 2818.488665861 2775.627598947 2870.476539609 2870.476539609 2826.372571477 2826.372571477 2978.767211053
899 2954.606362650 2607.697985021 2607.697985021 346.908377629	2607.697996830 2884.035926162 2833.992853736 2858.732208318 2835.489876857 2783.731530705 2785.527858597 2791.642294112 2858.457446449 2858.457446449 2771.265531919 2771.265531919 2768.268913680
988 2954.606362650 2607.697985021 2607.697985021 346.908377629	2607.697996830 2868.204233064 2793.977642367 2833.170507986 2805.657455015 2773.188080744 2753.513021346 2789.334473659 2882.704966920 2882.704966920 2702.062410507 2702.062410507 2718.149732505
1077 2954.606362650 2607.697985021 2607.697985021 346.908377629	2607.697996830 2827.388008668 2734.201412981 2765.304801886 2785.423271711 2753.288478631 2739.086289917 2744.326695405 2806.446398450 2806.446398450 2662.566674761 2662.566674761 2724.917270681
1166 2954.606362650 2607.697985021 2607.697985021 346.908377629	2607.697996830 2810.997093588 2718.509211956 2752.053911681 2775.948252512 2744.321505872 2720.276352622 2697.248633740 2706.335314269 2706.335314269 2658.626628622 2658.626628622 2735.107493711
1255 2954.606362650 2607.697985021 2607.697985021 346.908377629	2607.697996830 2769.417329433 2690.477979143 2724.218294007 2766.885205109 2731.014530869 2696.154976344 2657.021139897 2683.842593771 2683.842593771 2638.657589962 2638.657589962 2712.751915480
1344 2954.606362650 2607.697985021 2607.697985021 346.908377629	2607.697996830 2741.076986072 2687.507381982 2708.525811330 2727.308373853 2726.809930958 2691.605589965 2620.396488366 2680.018375140 2680.018375140 2632.099764436 2632.099764436 2713.695158825
1433 2954.606362650 2607.697985021 2607.697985021 346.908377629	2607.697996830 2714.253409396 2680.410439080 2691.051176532 2715.158418373 2719.080268907 2659.266347950 2642.932891218 2680.900667684 2680.900667684 2622.579424236 2622.579424236 2710.968760869
1522 2954.606362650 2607.697985021 2607.697985021 346.908377629	2607.697996830 2710.069716119 2663.492479660 2685.800291326 2694.840941053 2712.897785847 2653.446122131 2643.358545056 2677.024211775 2677.024211775 2619.949421169 2619.949421169 2669.731950875
1611 2954.606362650 2607.697985021 2607.697985021 346.908377629	2607.697996830 2701.611886062 2656.139861129 2675.418100920 2693.553129186 2670.312069912 2621.970375745 2642.320674801 2685.176886662 2685.176886662 2614.708895836 2614.708895836 2653.678436822
1700 2954.606362650 2607.697985021 2607.697985021 346.908377629	2607.697996830 2689.838433979 2644.922015795 2669.707713680 2682.426922600 2658.749556439 2610.384419745 2642.075579604 2665.415304550 2665.415304550 2609.315646299 2609.315646299 2647.317854241
899 3783.173722998 2957.275887892 2957.275887892 825.897835106	2957.275899884 3706.462894956 3559.242072745 3617.419789503 3619.731858867 3638.762089940 3616.956312296 3416.372950025 3636.565979621 3636.565979621 3367.315044296 3367.315044296 3473.262803507
988 3783.173722998 2957.275887892 2957.275887892 825.897835106	2957.275899884 3668.364999171 3529.227786149 3601.701232478 3571.469105004 3594.194356843 3607.137879351 3437.845150193 3578.206389362 3578.206389362 3172.668308516 3172.668308516 3439.767667545
1077 3783.173722998 2957.275887892 2957.275887892 825.897835106	2957.275899884 3658.130949190 3476.648468920 3509.082951547 3514.484208561 3502.105009845 3484.793488374 3418.770448672 3506.982944440 3506.982944440 3129.100892639 3129.100892639 3371.553105295
1166 3783.173722998 2957.275887892 2957.275887892 825.897835106	2957.275899884 3583.814495826 3365.393141186 3421.969662278 3479.549843024 3391.469765826 3406.885565245 3311.912081824 3320.904833091 3320.904833091 3091.675321657 3091.675321657 3291.108304037
1255 3783.173722998 2957.275887892 2957.275887892 825.897835106	2957.275899884 3519.388282389 3306.066947176 3334.966820893 3429.052962932 3300.630967097 3344.444156235 3272.338631284 3197.246665334 3197.246665334 3043.849932911 3043.849932911 3279.061501904
1344 3783.173722998 2957.275887892 2957.275887892 825.897835106	2957.275899884 3446.890844679 3293.379817348 3297.583147136 3390.709591299 3257.394148016 3233.317796669 3219.002874290 3166.888777840 3166.888777840 3057.560449201 3057.560449201 3289.480004041
1433 3783.173722998 2957.275887892 2957.275887892 825.897835106	2957.275899884 3414.629378359 3225.836413588 3285.631891863 3298.040230470 3250.714044944 3221.659520999 2987.936215227 3107.773942472 3107.773942472 3027.277782187 3027.277782187 3244.375812415
1522 3783.173722998 2957.275887892 2957.275887892 825.897835106	2957.275899884 3381.133577519 3183.002232899 3214.341826335 3216.112848088 3214.555735327 3187.544515212 2980.166072966 3101.000050975 3101.000050975 3024.666460890 3024.666460890 3244.330188268
1611 3783.173722998 2957.275887892 2957.275887892 825.897835106	2957.275899884 3378.383114414 3139.487478543 3211.443019586 3197.445929701 3134.115017586 3137.477692601 3024.869946601 3073.172835616 3073.172835616 3070.977274915 3070.977274915 3151.861816571
1700 3783.173722998 2957.275887892 2957.275887892 825.897835106	2957.275899884 3369.575561969 3104.568049141 3165.819535495 3193.771180169 3122.359909858 3136.527220282 2981.041897997 3025.174214796 3025.174214796 3033.017268325 3033.017268325 3172.481406835
899 2870.278968327 2484.039294051 2484.039294051 386.239674276	2484.039306615 2782.797378382 2688.577434746 2734.851591953 2700.074325060 2699.163527954 2746.736523696 2682.163560096 2805.530733674 2805.530733674 2663.876640994 2663.876640994 2599.939151617
988 2870.278968327 2484.039294051 2484.039294051 386.239674276	2484.039306615 2748.970381854 2655.160541494 2689.877567700 2682.148264823 2648.337995121 2666.102639343 2626.789187086 2818.618692677 2818.618692677 2657.463392198 2657.463392198 2617.554250869
1077 2870.278968327 2484.039294051 2484.039294051 386.239674276	2484.039306615 2729.265768783 2623.494516978 2664.429398687 2650.179049312 2638.575848266 2603.006954032 2628.991776417 2767.949222344 2767.949222344 2506.013564924 2506.013564924 2579.480402517
1166 2870.278968327 2484.039294051 2484.039294051 386.239674276	2484.039306615 2715.712735118 2606.184213990 2650.709735623 2635.705930276 2606.544203598 2595.784059335 2618.783458092 2588.584683043 2588.584683043 2495.086781366 2495.086781366 2578.241019535
1255 2870.278968327 2484.039294051 2484.039294051 386.239674276	2484.039306615 2702.458466900 2603.919019952 2633.318558063 2633.127519722 2583.746206648 2576.238186322 2609.550612822 2570.056416106 2570.056416106 2491.588757727 2491.588757727 2570.026245077
1344 2870.278968327 2484.039294051 2484.039294051 386.239674276	2484.039306615 2700.318368922 2597.114599657 2607.906727766 2627.132332990 2565.275227848 2562.996767144 2568.274774121 2570.935303690 2570.935303690 2492.136285046 2492.136285046 2557.142790872
1433 2870.278968327 2484.039294051 2484.039294051 386.239674276	2484.039306615 2668.887030095 2532.937334386 2606.779889797 2589.463875062 2558.586378281 2556.524137031 2549.684761524 2572.940454494 2572.940454494 2521.650988348 2521.650988348 2533.674486302
1522 2870.278968327 2484.039294051 2484.039294051 386.239674276	2484.039306615 2646.559976093 2527.050202633 2591.944154794 2556.654940671 2557.263305247 2524.373735612 2546.385264729 2565.068720187 2565.068720187 2520.133226509 2520.133226509 2528.202284543
1611 2870.278968327 2484.039294051 2484.039294051 386.239674276	2484.039306615 2636.107283216 2508.340023892 2584.412379904 2523.891803848 2550.963212001 2517.972996469 2545.597040904 2555.544301270 2555.544301270 2487.095374093 2487.095374093 2495.332802325
1700 2870.278968327 2484.039294051 2484.039294051 386.239674276	2484.039306615 2634.784265102 2502.207954760 2578.824349404 2518.034842819 2545.378435087 2484.886256715 2545.923450280 2552.758886420 2552.758886420 2486.195697793 2486.195697793 2493.067625849
899 2611.336453364 2323.613217386 2323.613217386 287.723235978	2323.613229065 2572.896726811 2517.629555053 2542.162284795 2533.160104224 2515.282131049 2526.461067965 2464.525681186 2515.179435687 2515.179435687 2442.790933885 2442.790933885 2467.729057251
988 2611.336453364 2323.613217386 2323.613217386 287.723235978	2323.613229065 2544.610349860 2493.355827804 2512.480210431 2508.611220863 2501.150813579 2455.703180233 2437.089930844 2510.068799429 2510.068799429 2405.317137757 2405.317137757 2447.918628363
1077 2611.336453364 2323.613217386 2323.613217386 287.723235978	2323.613229065 2536.655975400 2459.950556922 2504.224527391 2486.922915333 2487.079467377 2441.352303596 2400.796766128 2467.137958030 2467.137958030 2382.158850467 2382.158850467 2435.223438397
1166 2611.336453364 2323.613217386 2323.613217386 287.723235978	2323.613229065 2532.781070052 2428.252626095 2478.755901510 2455.626296684 2441.781076832 2410.502326719 2393.568357868 2427.535981549 2427.535981549 2371.590709093 2371.590709093 2423.698610450
1255 2611.336453364 2323.613217386 2323.613217386 287.723235978	2323.613229065 2490.122866316 2419.305098805 2469.012047183 2446.671663424 2439.402114080 2402.648415660 2403.686242543 2398.647470197 2398.647470197 2367.049564949 2367.049564949 2406.146507094
1344 2611.336453364 2323.613217386 2323.613217386 287.723235978	2323.613229065 2481.003455196 2405.306906820 2421.504596394 2431.963061790 2431.281106398 2394.296770452 2371.455913204 2399.418978143 2399.418978143 2364.618274570 2364.618274570 2399.145581220
1433 2611.336453364 2323.613217386 2323.613217386 287.723235978	2323.613229065 2472.207986157 2399.001205447 2414.342267718 2413.952539380 2412.147494296 2380.286207705 2353.299613166 2404.409861586 2404.409861586 2360.785532386 2360.785532386 2392.603095872
1522 2611.336453364 2323.613217386 2323.613217386 287.723235978	2323.613229065 2465.212755085 2396.778201593 2352.284564784 2411.079678121 2409.723265301 2378.216714549 2327.071297044 2331.540488619 2331.540488619 2357.414127346 2357.414127346 2392.755056163
1611 2611.336453364 2323.613217386 2323.613217386 287.723235978	2323.613229065 2459.579584789 2387.365520265 2340.047575494 2401.631006546 2403.285753387 2366.062292611 2350.891327036 2331.483491764 2331.483491764 2331.442606817 2331.442606817 2380.059109839
1700 2611.336453364 2323.613217386 2323.613217386 287.723235978	2323.613229065 2458.101191452 2386.698361411 2339.793087304 2400.451750065 2402.967205711 2351.082494080 2326.070089214 2331.395868452 2331.395868452 2357.228647932 2357.228647932 2385.426574036
899 1511.917829343 831.835906328 831.835906328 680.081923015	831.835918507 1447.362597595 1321.904728512 1348.167548840 1347.819033811 1363.869445489 1359.800726750 1324.581787567 1477.107380004 1477.107380004 1235.872765020 1235.872765020 1390.787135783
988 1511.917829343 831.835906328 831.835906328 680.081923015	831.835918507 1434.225014630 1275.287771404 1303.233329810 1325.836883673 1316.394759813 1320.925816570 1319.209258437 1393.841146534 1393.841146534 1174.172223446 1174.172223446 1302.741534808
1077 1511.917829343 831.835906328 831.835906328 680.081923015	831.835918507 1413.397325764 1231.134028168 1284.758602057 1281.636360136 1242.405207224 1264.347970927 1319.945855301 1440.560010213 1440.560010213 1182.786331588 1182.786331588 1264.110330899
1166 1511.917829343 831.835906328 831.835906328 680.081923015	831.835918507 1396.906477783 1176.545826981 1196.357450155 1206.101073930 1190.882632449 1220.189190793 1140.162374423 1214.173564033 1214.173564033 1089.854320196 1089.854320196 1191.872956047
1255 1511.917829343 831.835906328 831.835906328 680.081923015	831.835918507 1346.872511206 1170.650890453 1144.983038604 1194.698016263 1158.747832851 1164.325314414 1143.903921058 1134.129113111 1134.129113111 1084.228142639 1084.228142639 1189.035775696
1344 1511.917829343 831.835906328 831.835906328 680.081923015	831.835918507 1332.677016904 1133.481868163 1075.746700375 1153.570890198 1128.112087319 1133.515978597 1047.688779428 1109.813230453 1109.813230453 1059.702175685 1059.702175685 1177.050616880
1433 1511.917829343 831.835906328 831.835906328 680.081923015	831.835918507 1322.217477471 1084.856708357 1064.796568298 1115.964146771 1069.287518936 1062.660232499 975.496259532 1055.857520543 1055.857520543 1034.645978037 1034.645978037 1109.704613387
1522 1511.917829343 831.835906328 831.835906328 680.081923015	831.835918507 1248.788205669 1053.472759195 1046.396339303 1082.215783494 1038.088138319 1033.433841046 983.885983285 1040.324043534 1040.324043534 1014.638115243 1014.638115243 1140.852240698
1611 1511.917829343 831.835906328 831.835906328 680.081923015	831.835918507 1237.022864981 1036.570177508 1040.900267498 1061.848562613 1036.895047036 1024.446872625 953.341933604 987.944532792 987.944532792 1014.828774702 1014.828774702 1091.056525799
1700 1511.917829343 831.835906328 831.835906328 680.081923015	831.835918507 1235.331239857 1028.252256789 1037.291393206 1057.486093086 1033.410577952 1011.828204638 999.435353761 979.006115665 979.006115665 1005.947664721 1005.947664721 1058.389559618
899 1948.609810669 1100.007113419 1100.007113419 848.602697250	1100.007124953 1827.196405320 1730.602770078 1731.149059797 1800.062041122 1736.220904956 1767.384983782 1645.611019666 1846.624838042 1846.624838042 1604.570433704 1604.570433704 1669.645702591
988 1948.609810669 1100.007113419 1100.007113419 848.602697250	1100.007124953 1797.061501477 1639.725595613 1668.213647815 1721.747305139 1623.780640172 1666.661674833 1623.181917070 1782.512784838 1782.512784838 1470.521233332 1470.521233332 1616.892399608
1077 1948.609810669 1100.007113419 1100.007113419 848.602697250	1100.007124953 1776.288644881 1594.738183900 1584.490183647 1711.974645113 1619.806495064 1657.974580669 1523.656003805 1738.919360284 1738.919360284 1483.560246390 1483.560246390 1573.706835137
1166 1948.609810669 1100.007113419 1100.007113419 848.602697250	1100.007124953 1772.048927602 1532.674297806 1519.177067698 1568.865583817 1496.818735373 1547.842786281 1507.105311802 1565.034069242 1565.034069242 1432.223153969 1432.223153969 1524.126029689
1255 1948.609810669 1100.007113419 1100.007113419 848.602697250	1100.007124953 1747.657120058 1507.716777474 1501.029334819 1504.773561632 1383.388458837 1422.628868112 1452.921564110 1464.488523693 1464.488523693 1405.799340477 1405.799340477 1552.700493008
1344 1948.609810669 1100.007113419 1100.007113419 848.602697250	1100.007124953 1743.938982389 1479.633235733 1474.518077628 1453.514087481 1310.960673749 1391.167173924 1412.171802807 1418.884884626 1418.884884626 1371.841445494 1371.841445494 1530.120772490
1433 1948.609810669 1100.007113419 1100.007113419 848.602697250	1100.007124953 1678.874792804 1434.869848455 1429.404657703 1439.282802992 1304.178049263 1380.280981344 1344.692256154 1411.461637473 1411.461637473 1323.022666005 1323.022666005 1461.098574701
1522 1948.609810669 1100.007113419 1100.007113419 848.602697250	1100.007124953 1650.739562564 1330.955718670 1368.089545253 1345.024997305 1303.385638310 1360.872378030 1256.523941744 1352.974270331 1352.974270331 1255.411452058 1255.411452058 1385.027090433
1611 1948.609810669 1100.007113419 1100.007113419 848.602697250	1100.007124953 1634.070125961 1284.443047137 1305.868629470 1312.106500551 1227.935063485 1299.765150671 1252.869887092 1322.429481409 1322.429481409 1260.458149765 1260.458149765 1286.404038503
1700 1948.609810669 1100.007113419 1100.007113419 848.602697250	1100.007124953 1629.860625675 1284.435875449 1284.909784253 1312.027631604 1227.819264302 1281.533414463 1229.596243219 1240.752450840 1240.752450840 1255.020553313 1255.020553313 1366.380594768
899 568.424911063 387.423109283 387.423109283 181.001801780	387.423120837 531.193982878 555.248722719 539.776619838 555.134293655 545.849257133 527.272157195 523.053059258 551.424566055 551.424566055 522.455529748 522.455529748 519.065231431
988 568.424911063 387.423109283 387.423109283 181.001801780	387.423120837 528.313752225 484.245304071 538.668062971 542.992444222 479.197006245 509.388736588 522.678435845 557.938928554 557.938928554 538.428694260 538.428694260 540.800523006
