capacity sum_comm_cmp max(sum_comm,sum_comp) sum_comm sum_comp OMIM OS GG OOSIM IOCMS DOCPS IOCCS DOCCS LCMR SCMR MAMR OOLCMR OOSCMR OOMAMR  
1795 3783.173722998 2957.275887892 2957.275887892 825.897835106 2957.275899884 3339.150625874 2990.356424374 3104.543099275 3148.326961834 3193.716666135 3122.302945341 3136.527098033 2976.429710102 3049.879319317 3049.879319317 3000.936065070 3000.936065070 3148.825998607  
899 2870.278968327 2484.039294051 2484.039294051 386.239674276 2484.039306615 2782.797378382 2745.195580409 2688.577434746 2734.851591953 2700.074325060 2699.163527954 2746.736523696 2682.163560096 2805.530733674 2805.530733674 2663.876640994 2663.876640994 2599.939151617  
1011 2870.278968327 2484.039294051 2484.039294051 386.239674276 2484.039306615 2746.140388264 2631.421178354 2637.798364139 2689.670426444 2664.406591369 2647.827099785 2660.667161967 2654.867912894 2741.889996793 2741.889996793 2652.537140581 2652.537140581 2615.623767861  
1235 2870.278968327 2484.039294051 2484.039294051 386.239674276 2484.039306615 2704.993167253 2571.695399196 2604.057083518 2640.426372806 2633.265674218 2586.052074091 2583.604266149 2602.453581971 2556.576334040 2556.576334040 2493.033943700 2493.033943700 2566.313496248  
1347 2870.278968327 2484.039294051 2484.039294051 386.239674276 2484.039306615 2695.194969444 2533.776255212 2597.114599657 2607.712137598 2627.132332990 2565.275070613 2562.996767144 2554.132097769 2546.530039590 2546.530039590 2492.126838756 2492.126838756 2556.912528134  
1459 2870.278968327 2484.039294051 2484.039294051 386.239674276 2484.039306615 2668.615914624 2533.038071175 2527.383599973 2606.669720710 2584.027001438 2558.585664201 2556.523731004 2546.797464221 2574.081942529 2574.081942529 2521.633673274 2521.633673274 2527.929413651  
1571 2870.278968327 2484.039294051 2484.039294051 386.239674276 2484.039306615 2641.658511547 2490.013092347 2508.340236721 2590.012491217 2524.076388297 2556.639823814 2523.783203288 2546.129000509 2599.490474666 2599.490474666 2487.269211660 2487.269211660 2494.949562391  
1683 2870.278968327 2484.039294051 2484.039294051 386.239674276 2484.039306615 2634.784346322 2484.171545656 2502.392384771 2579.008855462 2518.034850969 2545.560898509 2485.070702132 2545.638604673 2546.469304831 2546.469304831 2486.031436413 2486.031436413 2492.942944182  
1795 2870.278968327 2484.039294051 2484.039294051 386.239674276 2484.039306615 2631.119424119 2484.039315433 2491.893567895 2575.093794436 2511.976391648 2545.337519173 2484.851483170 2545.505797790 2561.341990979 2561.341990979 2492.104496626 2492.104496626 2492.686586759  
899 2611.336453364 2323.613217386 2323.613217386 287.723235978 2323.613229065 2572.896726811 2495.647231380 2517.629555053 2542.162284795 2533.160104224 2515.282131049 2526.461067965 2464.525681186 2515.179435687 2515.179435687 2442.790933885 2442.790933885 2467.729057251  
1011 2611.336453364 2323.613217386 2323.613217386 287.723235978 2323.613229065 2538.705465974 2480.454451714 2479.228643604 2506.034588837 2494.764174344 2500.549617727 2455.203643785 2425.558470973 2523.461833971 2523.461833971 2390.136618622 2390.136618622 2425.443834983  
1235 2611.336453364 2323.613217386 2323.613217386 287.723235978 2323.613229065 2496.265861190 2429.653022914 2419.305530632 2469.359721694 2446.672026608 2439.749912913 2403.026564326 2407.045950325 2407.873197202 2407.873197202 2367.083299441 2367.083299441 2405.940571609  
1347 2611.336453364 2323.613217386 2323.613217386 287.723235978 2323.613229065 2481.003320821 2425.437186474 2405.083038202 2421.281699049 2431.739193172 2431.059520951 2393.192958851 2352.936880050 2386.685633024 2386.685633024 2364.393360864 2364.393360864 2397.513395119  
1459 2611.336453364 2323.613217386 2323.613217386 287.723235978 2323.613229065 2465.939269257 2374.854934393 2398.236323284 2413.306278587 2413.001350751 2411.552090939 2379.742101506 2327.234861951 2405.894141930 2405.894141930 2358.827633801 2358.827633801 2387.173750533  
1571 2611.336453364 2323.613217386 2323.613217386 287.723235978 2323.613229065 2464.736734543 2371.745804321 2390.340368489 2346.637068325 2410.382388295 2404.036134034 2367.569440531 2351.199008300 2326.291098278 2326.291098278 2338.263197650 2338.263197650 2383.185802634  
1683 2611.336453364 2323.613217386 2323.613217386 287.723235978 2323.613229065 2458.101304228 2369.063062711 2386.698448912 2339.793124947 2400.451794772 2402.967267488 2351.082519804 2325.715229391 2331.246743971 2331.246743971 2356.376050235 2356.376050235 2385.120382692  
1795 2611.336453364 2323.613217386 2323.613217386 287.723235978 2323.613229065 2457.731232770 2368.677544862 2374.815967147 2339.792990112 2400.213439798 2402.776378734 2351.046822832 2326.946415690 2326.206508242 2326.206508242 2340.242873885 2340.242873885 2376.769357935  
899 1511.917829343 831.835906328 831.835906328 680.081923015 831.835918507 1447.362597595 1325.555120711 1321.904728512 1348.167548840 1347.819033811 1363.869445489 1359.800726750 1324.581787567 1477.107380004 1477.107380004 1235.872765020 1235.872765020 1390.787135783  
1011 1511.917829343 831.835906328 831.835906328 680.081923015 831.835918507 1434.187891778 1247.390833344 1274.960040399 1303.050770804 1325.509152668 1316.345445970 1320.897489528 1325.543091868 1445.583729659 1445.583729659 1186.038485769 1186.038485769 1250.827937692  
1235 1511.917829343 831.835906328 831.835906328 680.081923015 831.835918507 1352.159069841 1114.269099641 1170.651266456 1146.215023778 1194.698392266 1185.673967184 1215.355395207 1193.284555956 1185.733371498 1185.733371498 1082.763177437 1082.763177437 1180.198221392  
1347 1511.917829343 831.835906328 831.835906328 680.081923015 831.835918507 1332.677016904 1054.042970961 1133.344517065 1075.746617680 1153.433539100 1128.112012257 1133.515894457 1031.855767624 1132.022249831 1132.022249831 1057.852998908 1057.852998908 1108.829838179  
1459 1511.917829343 831.835906328 831.835906328 680.081923015 831.835918507 1318.715919579 995.264936882 1084.255346326 1047.960635878 1115.361769199 1064.031488944 1057.436479470 969.406317279 1039.826860209 1039.826860209 1011.570628399 1011.570628399 1150.651669123  
1571 1511.917829343 831.835906328 831.835906328 680.081923015 831.835918507 1242.078448885 989.746462738 1053.472233934 1041.114011159 1075.299898422 1036.895542491 1024.447286083 942.240433904 1027.616595634 1027.616595634 1009.363263714 1009.363263714 1094.605863306  
1683 1511.917829343 831.835906328 831.835906328 680.081923015 831.835918507 1235.332340732 976.918361533 1031.753714249 1040.792795365 1060.936911253 1033.410577952 1011.828204638 974.117280774 973.952731750 973.952731750 963.186965987 963.186965987 1079.621084547  
1795 1511.917829343 831.835906328 831.835906328 680.081923015 831.835918507 1190.568357937 976.915644843 1026.043622119 1017.764048334 1057.485463661 1031.763398582 1011.828035609 974.115454675 1019.879407517 1019.879407517 968.017995774 968.017995774 1072.476993207  
899 1948.609810669 1100.007113419 1100.007113419 848.602697250 1100.007124953 1827.196405320 1666.532993744 1730.602770078 1731.149059797 1800.062041122 1736.220904956 1767.384983782 1645.611019666 1846.624838042 1846.624838042 1604.570433704 1604.570433704 1669.645702591  
1011 1948.609810669 1100.007113419 1100.007113419 848.602697250 1100.007124953 1786.356882654 1601.151135622 1639.055716328 1621.811264110 1721.077604846 1623.674220095 1661.435233125 1593.181614704 1717.265484342 1717.265484342 1490.351793667 1490.351793667 1558.996825054  
1235 1948.609810669 1100.007113419 1100.007113419 848.602697250 1100.007124953 1752.301241621 1356.514613793 1516.936867730 1501.029387006 1505.046505814 1383.526907822 1428.258651541 1442.973278213 1460.119951232 1460.119951232 1413.476156702 1413.476156702 1515.104713124  
1347 1948.609810669 1100.007113419 1100.007113419 848.602697250 1100.007124953 1743.938982389 1286.639203114 1479.483733698 1474.518077628 1453.364585446 1310.960673749 1391.167173924 1395.901340235 1418.884884626 1418.884884626 1371.928896879 1371.928896879 1520.451492137  
1459 1948.609810669 1100.007113419 1100.007113419 848.602697250 1100.007124953 1678.872295140 1249.925207419 1403.763732951 1398.811132880 1408.131277513 1304.177930765 1380.280931085 1294.801781222 1376.453649984 1376.453649984 1315.771726264 1315.771726264 1431.860436040  
1571 1948.609810669 1100.007113419 1100.007113419 848.602697250 1100.007124953 1635.184470770 1155.468210117 1314.928978297 1337.508984032 1342.592431711 1272.550055563 1330.251154302 1256.599334201 1327.605901287 1327.605901287 1287.764301595 1287.764301595 1398.503016365  
1683 1948.609810669 1100.007113419 1100.007113419 848.602697250 1100.007124953 1629.860668551 1154.548966060 1284.436440064 1284.909790642 1312.027631604 1227.848084196 1281.620231093 1229.676283199 1240.795573510 1240.795573510 1254.092464558 1254.092464558 1375.942435156  
1795 1948.609810669 1100.007113419 1100.007113419 848.602697250 1100.007124953 1623.646215225 1154.548708913 1284.391679066 1284.909680131 1312.027529136 1227.775055444 1281.533364777 1272.249502498 1282.690437643 1282.690437643 1262.488678339 1262.488678339 1372.455160680  
899 568.424911063 387.423109283 387.423109283 181.001801780 387.423120837 531.193982878 520.565388630 555.248722719 539.776619838 555.134293655 545.849257133 527.272157195 523.053059258 551.424566055 551.424566055 522.455529748 522.455529748 519.065231431  
1011 568.424911063 387.423109283 387.423109283 181.001801780 387.423120837 526.058799635 507.253232741 484.157799318 538.161450119 542.898996048 478.866471170 497.027564774 530.122155825 557.929938625 557.929938625 462.699662502 462.699662502 465.323561344  
1235 568.424911063 387.423109283 387.423109283 181.001801780 387.423120837 496.692305534 478.311670647 445.581485855 537.007521226 519.922553014 461.132799471 484.629776704 488.509990980 500.143951186 500.143951186 433.476961004 433.476961004 446.031220438  
1347 568.424911063 387.423109283 387.423109283 181.001801780 387.423120837 496.009026133 472.802867384 440.104667077 530.800565301 514.445759146 455.663796448 479.158706762 453.119593580 491.539252123 491.539252123 406.925701618 406.925701618 438.716164919  
1459 568.424911063 387.423109283 387.423109283 181.001801780 387.423120837 495.458494035 460.352235202 434.251967700 520.121274116 508.599821846 455.663300649 479.158197641 456.278234697 498.985768716 498.985768716 393.758973885 393.758973885 427.644888458  
1571 568.424911063 387.423109283 387.423109283 181.001801780 387.423120837 491.611202751 459.816283356 434.248258910 519.921771563 508.598484546 455.662912650 479.153003934 450.672084202 509.002689858 509.002689858 391.757742674 391.757742674 431.449652879  
1683 568.424911063 387.423109283 387.423109283 181.001801780 387.423120837 486.188187281 459.815349003 434.243677988 508.744107896 499.734128570 449.711063158 473.348851440 451.052276196 508.997530314 508.997530314 392.233247357 392.233247357 434.820807545  
1795 568.424911063 387.423109283 387.423109283 181.001801780 387.423120837 486.003649253 452.879152059 428.643017511 508.709844294 487.516771317 449.711063158 473.348786809 449.769548216 506.995786543 506.995786543 390.233767371 390.233767371 431.210534619  
899 478.041584082 351.756321839 351.756321839 126.285262243 351.756333237 461.012808027 416.629006562 430.857576667 451.262949899 442.503984140 447.527405333 418.041695463 421.869786423 450.417529226 450.417529226 436.505965415 436.505965415 422.797408544  
1011 478.041584082 351.756321839 351.756321839 126.285262243 351.756333237 454.584302183 399.921576914 413.389008167 439.599885394 425.312708125 440.082949021 416.200205565 417.049822385 453.871089451 453.871089451 401.474003216 401.474003216 405.554600539  
1235 478.041584082 351.756321839 351.756321839 126.285262243 351.756333237 442.757815601 388.509657724 395.537730675 421.881552934 412.695929937 431.918490483 379.401456247 412.013442522 412.418494733 412.418494733 374.306768266 374.306768266 377.938145698  
1347 478.041584082 351.756321839 351.756321839 126.285262243 351.756333237 437.025965003 382.649198100 394.505169025 416.300718114 406.700557224 421.216631495 362.949169617 410.885216049 410.349966984 410.349966984 382.885165182 382.885165182 397.596096238  
1459 478.041584082 351.756321839 351.756321839 126.285262243 351.756333237 431.354746637 382.326596183 388.422607042 410.537947343 401.361140589 410.377854332 352.249693164 410.463704536 410.440104796 410.440104796 372.724515240 372.724515240 387.155037032  
1571 478.041584082 351.756321839 351.756321839 126.285262243 351.756333237 422.842541518 376.423408689 383.232186619 410.280778820 396.083540274 410.099965256 351.972742321 410.384464607 410.584939217 410.584939217 359.867798914 359.867798914 381.947840712  
1683 478.041584082 351.756321839 351.756321839 126.285262243 351.756333237 419.040166248 370.812311522 377.689000099 410.177547123 395.311666481 410.099859454 351.972550389 410.125794029 410.435378717 410.435378717 357.483974103 357.483974103 392.969506595  
1795 478.041584082 351.756321839 351.756321839 126.285262243 351.756333237 416.666098467 370.812042951 377.685599394 410.177494881 395.308265776 410.099732043 351.969163914 410.323147900 410.175095960 410.175095960 356.015712933 356.015712933 381.117595431  
899 744.491918299 390.751938702 390.751938702 353.739979597 390.751951956 732.428125189 679.003886401 631.932997264 697.080551148 639.071123670 701.996583969 702.025681064 635.866912963 662.373806002 662.373806002 607.160856971 607.160856971 661.351774619  
1011 744.491918299 390.751938702 390.751938702 353.739979597 390.751951956 731.958231981 667.219843496 631.412229625 685.922442760 638.518436272 695.444903674 685.449133459 594.083460115 646.800748154 646.800748154 572.992444185 572.992444185 604.514090727  
1235 744.491918299 390.751938702 390.751938702 353.739979597 390.751951956 703.454807812 579.146280728 590.043488507 573.138112936 567.491087514 578.370154319 565.824864679 574.245360817 622.613428105 622.613428105 521.620950066 521.620950066 570.814442341  
1347 744.491918299 390.751938702 390.751938702 353.739979597 390.751951956 699.889532081 504.002481557 504.636430997 536.001038117 522.419833879 537.236485978 530.320749475 565.360859174 534.995326837 534.995326837 485.867797365 485.867797365 530.456343662  
1459 744.491918299 390.751938702 390.751938702 353.739979597 390.751951956 689.354926339 503.948686274 504.320525276 535.799779353 486.877816981 526.318202238 516.679993538 521.809154605 525.403733826 525.403733826 492.984338583 492.984338583 507.564819302  
1571 744.491918299 390.751938702 390.751938702 353.739979597 390.751951956 682.694399692 490.823993841 504.283775715 519.488590858 481.499801938 511.745015013 508.589051523 521.691060923 525.575849603 525.575849603 457.597833502 457.597833502 518.782269646  
1683 744.491918299 390.751938702 390.751938702 353.739979597 390.751951956 672.440164600 485.375109441 482.114284162 519.074787812 459.331358030 506.410762863 503.241169540 485.002985932 520.135072848 520.135072848 472.223328648 472.223328648 494.992425195  
1795 744.491918299 390.751938702 390.751938702 353.739979597 390.751951956 672.248265246 483.743210561 464.390161551 519.073615179 459.180845315 506.410705080 497.820322376 481.253209356 525.413397989 525.413397989 480.103299082 480.103299082 487.574222219  
899 1221.184973635 694.357408570 694.357408570 526.827565065 694.357420478 1194.264612000 1129.545067567 1143.830096607 1192.430910644 1142.106172625 1156.012941068 1133.966599576 1136.429525039 1156.654078112 1156.654078112 1042.443856920 1042.443856920 1150.379271875  
1011 1221.184973635 694.357408570 694.357408570 526.827565065 694.357420478 1192.657805202 1078.478519379 1058.299705901 1103.955763625 1041.529259503 1085.512618071 1062.822224568 1019.943730843 1053.912389571 1053.912389571 978.860894581 978.860894581 1017.372060251  
1235 1221.184973635 694.357408570 694.357408570 526.827565065 694.357420478 1118.606093885 1006.606323963 1034.103607777 928.848479683 1012.318085448 1037.793791996 983.678076327 912.533060173 941.343024035 941.343024035 852.492979539 852.492979539 928.086407139  
1347 1221.184973635 694.357408570 694.357408570 526.827565065 694.357420478 1097.381584438 863.848474905 850.306607829 920.650662367 925.905712415 948.535512651 909.231900878 913.667498771 931.423432020 931.423432020 789.505634614 789.505634614 820.011151942  
1459 1221.184973635 694.357408570 694.357408570 526.827565065 694.357420478 1087.500251518 802.921072240 834.482126496 845.782125348 868.233258217 933.694035823 893.102764015 745.959261735 812.435146177 812.435146177 792.230091655 792.230091655 789.333916332  
