capacity sum_comm_cmp max(sum_comm,sum_comp) sum_comm sum_comp OMIM OS GG OOSIM IOCMS DOCPS IOCCS DOCCS LCMR SCMR MAMR OOLCMR OOSCMR OOMAMR  
1016 1105.065465038 595.780240722 509.285224316 595.780240722 608.787918894 955.630951037 1029.139212181 1012.759088712 953.449798590 1026.508227646 1002.292502688 958.647705364 894.913183679 1014.174108721 1014.174108721 934.996963395 934.996963395 998.025900097  
1128 1105.065465038 595.780240722 509.285224316 595.780240722 608.787918894 955.630328034 997.486265920 962.666638570 934.054609625 947.621466388 951.454985646 917.578072116 843.631249613 963.172140007 963.172140007 935.354293550 935.354293550 983.937400868  
1240 1105.065465038 595.780240722 509.285224316 595.780240722 608.787918894 866.659633954 909.426080615 809.584953413 884.161601344 924.938684727 822.258573731 817.222826287 850.413136408 965.138653861 965.138653861 809.508263785 809.508263785 857.201189232  
1352 1105.065465038 595.780240722 509.285224316 595.780240722 608.787918894 866.656475238 732.614734092 750.052476167 776.048463927 865.405956862 762.726289982 757.751623246 824.469265251 728.542598134 728.542598134 795.649358698 795.649358698 795.644885286  
1464 1105.065465038 595.780240722 509.285224316 595.780240722 608.787918894 836.489699538 732.614508737 737.984874408 776.048261289 779.147444465 718.972618955 756.873669243 774.894324377 715.074272739 715.074272739 725.997685471 725.997685471 729.144539491  
1576 1105.065465038 595.780240722 509.285224316 595.780240722 608.787918894 790.681064863 702.928359609 707.184055431 735.746480854 748.165620290 689.287446927 736.201911128 754.428747874 713.915415946 713.915415946 728.027750016 728.027750016 773.689104969  
1688 1105.065465038 595.780240722 509.285224316 595.780240722 608.787918894 739.687427572 699.648477471 707.183937411 735.746239368 748.163428468 689.287329578 736.201727926 653.309722913 715.073848340 715.073848340 728.023909231 728.023909231 776.829234361  
1800 1105.065465038 595.780240722 509.285224316 595.780240722 608.787918894 739.687367074 699.647262857 686.512612891 657.613859363 744.855311061 689.287329578 715.969830899 681.552245207 713.912551383 713.912551383 650.883059322 650.883059322 786.859893773  
904 714.047698799 376.244177144 337.803521655 376.244177144 380.444240912 682.791855745 642.596785439 676.945756068 673.185954210 646.870405232 646.626143638 644.410778357 620.821362646 713.884776809 713.884776809 644.342583002 644.342583002 678.916308863  
1016 714.047698799 376.244177144 337.803521655 376.244177144 380.444240912 630.997600864 612.213673122 620.362199650 667.926006160 640.847833769 641.287607110 639.686427943 641.066737823 714.019716761 714.019716761 630.793717817 630.793717817 629.832824066  
1128 714.047698799 376.244177144 337.803521655 376.244177144 380.444240912 630.659052131 611.152378713 619.989225726 642.659814844 624.293552277 640.887331335 639.485667910 633.090195598 713.660899914 713.660899914 624.099890998 624.099890998 629.461619643  
1240 714.047698799 376.244177144 337.803521655 376.244177144 380.444240912 618.740678686 596.472025729 606.271889412 635.216832177 610.332628993 639.874321718 638.971441610 598.761871549 712.249364809 712.249364809 599.131330282 599.131330282 629.460463159  
1352 714.047698799 376.244177144 337.803521655 376.244177144 380.444240912 581.586329741 537.710055307 555.116364104 598.396449818 610.329581140 578.212142351 602.165517580 546.258885774 605.454585169 605.454585169 558.817067686 558.817067686 592.396211759  
1464 714.047698799 376.244177144 337.803521655 376.244177144 380.444240912 551.683796953 537.381712915 554.787600314 598.396149013 506.656808186 578.026363597 586.117652598 542.791625320 540.961232897 540.961232897 542.648858590 542.648858590 592.067919708  
1576 714.047698799 376.244177144 337.803521655 376.244177144 380.444240912 551.111758825 470.418381894 443.678899831 472.118977186 501.258349587 463.035962256 483.787377134 519.588454541 505.199419917 505.199419917 466.909268244 466.909268244 495.076343287  
1688 714.047698799 376.244177144 337.803521655 376.244177144 380.444240912 529.587996478 470.372799404 428.475728458 471.790154417 501.258145612 463.035736027 483.786893258 479.298562086 494.032308052 494.032308052 459.036274728 459.036274728 480.746327554  
1800 714.047698799 376.244177144 337.803521655 376.244177144 380.444240912 529.401835222 460.274008202 428.475694438 471.603317041 501.258111592 463.035704104 483.786811476 476.492405674 460.145520641 460.145520641 452.715026466 452.715026466 480.742201651  
904 1443.377515226 782.388963035 782.388963035 660.988552191 782.388975705 1353.886676660 1282.901789733 1277.816991135 1350.402715990 1284.062134497 1319.453070753 1299.510689174 1270.134639606 1351.780101435 1351.780101435 1299.896343046 1299.896343046 1259.381591293  
1016 1443.377515226 782.388963035 782.388963035 660.988552191 782.388975705 1274.952397360 1263.115744783 1178.302363994 1230.000354642 1204.916775413 1219.549063109 1206.049666302 1180.096471538 1272.768815581 1272.768815581 1138.709995370 1138.709995370 1159.935522449  
1128 1443.377515226 782.388963035 782.388963035 660.988552191 782.388975705 1215.338505053 1090.862140313 1087.452030814 1140.105950551 1127.525380543 1163.324251493 1159.382111996 1184.387508900 1261.913877617 1261.913877617 1055.955621815 1055.955621815 1138.478434296  
1240 1443.377515226 782.388963035 782.388963035 660.988552191 782.388975705 1158.774370775 1090.369701336 1056.133211500 1109.765958517 1096.206672391 1120.133456373 1128.548917902 1082.932041645 1114.299111653 1114.299111653 997.218643468 997.218643468 1086.654285975  
1352 1443.377515226 782.388963035 782.388963035 660.988552191 782.388975705 1100.420960579 938.142735418 1056.132744023 1039.561531697 983.485611999 1052.942991238 1035.802142521 1120.437793684 1005.131582466 1005.131582466 977.602166084 977.602166084 1066.909235451  
1464 1443.377515226 782.388963035 782.388963035 660.988552191 782.388975705 1073.400027544 878.592333767 980.354941682 979.755728261 983.483215766 933.779452458 902.810755071 1078.503383845 961.103269117 961.103269117 889.868821497 889.868821497 913.540071053  
1576 1443.377515226 782.388963035 782.388963035 660.988552191 782.388975705 1033.554477424 832.352306803 914.510750116 927.045675003 983.482936298 896.691336983 851.292598757 847.028158989 993.666711667 993.666711667 883.205569885 883.205569885 930.794995151  
1688 1443.377515226 782.388963035 782.388963035 660.988552191 782.388975705 1003.107975882 832.212064107 845.014004926 927.045574898 883.857943413 896.691141698 851.288661241 842.185699458 900.820341735 900.820341735 856.098702121 856.098702121 899.845321528  
1800 1443.377515226 782.388963035 782.388963035 660.988552191 782.388975705 1003.107846131 822.374819987 825.650500639 927.045503986 874.022841583 896.691141698 851.288661241 842.183864090 927.112356929 927.112356929 856.097479552 856.097479552 900.251617763  
904 1291.880605746 683.497974785 683.497974785 608.382630961 683.497987351 1288.096710456 1176.845620622 1193.047190387 1231.357858333 1217.779694273 1174.675025863 1199.188592355 1188.489005333 1291.556056292 1291.556056292 1177.980171292 1177.980171292 1212.268664413  
1016 1291.880605746 683.497974785 683.497974785 608.382630961 683.497987351 1288.004717259 1176.423544270 1192.906127289 1231.089532914 1217.743628074 1173.956020748 1181.372192213 1181.377343241 1230.540242053 1230.540242053 1162.069000367 1162.069000367 1201.930672461  
1128 1291.880605746 683.497974785 683.497974785 608.382630961 683.497987351 1256.843091325 1158.113307788 1161.273960749 1198.068863042 1154.173871726 1173.889571052 1180.967520766 1150.110497756 1273.449534976 1273.449534976 1123.520999275 1123.520999275 1161.885953681  
1240 1291.880605746 683.497974785 683.497974785 608.382630961 683.497987351 1229.911213548 1044.560196468 1039.852278065 1046.069259986 1001.311642217 1052.834429984 1063.779502568 958.183958245 1041.549043136 1041.549043136 1025.179040589 1025.179040589 1061.803838042  
1352 1291.880605746 683.497974785 683.497974785 608.382630961 683.497987351 1227.491275728 1044.508917549 1039.851179590 1046.067494135 1001.261130131 1052.833925384 1046.211906861 1109.858825257 1045.828455393 1045.828455393 1023.058378527 1023.058378527 1065.073933162  
1464 1291.880605746 683.497974785 683.497974785 608.382630961 683.497987351 1097.770682999 960.588727867 930.118846773 990.961782632 984.588476171 974.572230926 973.789105604 996.884119841 939.869269990 939.869269990 947.516976499 947.516976499 967.345770946  
1576 1291.880605746 683.497974785 683.497974785 608.382630961 683.497987351 1069.451198001 889.867017599 832.794732658 928.525809276 923.088246083 913.695765258 899.452766486 823.724485302 808.596722060 808.596722060 822.454786755 822.454786755 844.049059646  
1688 1291.880605746 683.497974785 683.497974785 608.382630961 683.497987351 1041.086118125 889.863712935 815.907130480 926.442583136 923.037391500 913.695515908 889.038231272 823.073477627 797.835068955 797.835068955 769.565197214 769.565197214 796.897523389  
1800 1291.880605746 683.497974785 683.497974785 608.382630961 683.497987351 1041.086021899 781.135990851 754.382050652 805.889235781 813.721489272 793.142217206 780.455145753 845.767785566 805.628972748 805.628972748 735.985374904 735.985374904 753.349766883  
904 961.399489333 502.009304026 459.390185307 502.009304026 508.777719051 890.772661503 939.094164525 866.932912545 933.645927040 917.013336139 933.995686182 939.358471271 880.332441819 918.017921510 918.017921510 814.523928899 814.523928899 890.584173648  
1016 961.399489333 502.009304026 459.390185307 502.009304026 508.777719051 829.822234489 878.143804948 805.982341279 873.038999228 909.776584100 873.388408267 878.407181021 852.809876897 931.232511776 931.232511776 789.621105793 789.621105793 778.589471733  
1128 961.399489333 502.009304026 459.390185307 502.009304026 508.777719051 776.639388399 861.088472640 746.071778457 782.537060507 876.936015355 812.864645765 844.015878220 852.717495111 953.692054845 953.692054845 713.180806655 713.180806655 708.030275594  
1240 961.399489333 502.009304026 459.390185307 502.009304026 508.777719051 769.130537824 833.870999945 717.638683642 754.290652173 849.534595075 784.618231643 816.800201530 777.512542859 809.966203612 809.966203612 724.036139936 724.036139936 708.025762209  
1352 961.399489333 502.009304026 459.390185307 502.009304026 508.777719051 716.588624388 705.796275221 679.529851009 732.324351118 774.454329965 671.968580337 705.225373987 726.820043287 704.789581451 704.789581451 724.110270956 724.110270956 686.715249048  
1464 961.399489333 502.009304026 459.390185307 502.009304026 508.777719051 703.310441637 694.755393019 678.992679562 722.349702672 745.673435293 671.812860734 705.039530106 750.076440200 780.792254940 780.792254940 713.069171146 713.069171146 677.171976972  
1576 961.399489333 502.009304026 459.390185307 502.009304026 508.777719051 686.949606695 633.749244282 620.124003251 663.634491785 663.317066479 596.754501901 636.719869924 689.496093634 638.601552318 638.601552318 636.997695865 636.997695865 654.385040163  
1688 961.399489333 502.009304026 459.390185307 502.009304026 508.777719051 658.517003777 633.475863650 565.986082681 633.141952334 663.314847547 596.754315778 636.719646381 649.154124357 660.036230965 660.036230965 602.495760849 602.495760849 605.646482479  
1800 961.399489333 502.009304026 459.390185307 502.009304026 508.777719051 655.488802173 633.473979713 555.481942995 625.536784852 646.751530730 596.754226669 636.719571104 630.208063518 582.606253820 582.606253820 588.075262574 588.075262574 600.709797046  
904 1480.328000051 762.093062638 718.234937413 762.093062638 769.968452705 1366.177243170 1284.263496283 1304.730040139 1320.328442966 1324.739226361 1299.708955743 1277.334798005 1186.163599515 1323.407447078 1323.407447078 1238.326040855 1238.326040855 1299.993487158  
1016 1480.328000051 762.093062638 718.234937413 762.093062638 769.968452705 1330.720151184 1222.346714505 1281.197141186 1269.856470631 1300.911643665 1258.024107885 1223.160244121 1201.978224148 1316.150742766 1316.150742766 1209.241400804 1209.241400804 1244.334525892  
1128 1480.328000051 762.093062638 718.234937413 762.093062638 769.968452705 1324.694675595 1203.386574206 1193.560077050 1187.401723298 1166.878250551 1180.414556133 1152.271195700 1150.118002252 1317.484677816 1317.484677816 1149.714026447 1149.714026447 1188.828184068  
1240 1480.328000051 762.093062638 718.234937413 762.093062638 769.968452705 1258.570693045 1160.252144827 1150.051620142 1163.361501887 1124.719391128 1120.782339253 1112.704091896 1154.128037318 1177.124024267 1177.124024267 1020.765038106 1020.765038106 1143.332098422  
1352 1480.328000051 762.093062638 718.234937413 762.093062638 769.968452705 1189.386925778 1023.681715190 1000.252631792 1048.478768318 1098.674206393 1059.809738741 1044.196659014 1156.605523042 1114.666792657 1114.666792657 1029.243329251 1029.243329251 1039.749861874  
1464 1480.328000051 762.093062638 718.234937413 762.093062638 769.968452705 1095.938958893 1023.598653533 1000.251525250 1048.097891538 1068.000442432 1059.428889939 1040.240572530 1093.660487052 1026.199700356 1026.199700356 944.793797925 944.793797925 1070.139049140  
1576 1480.328000051 762.093062638 718.234937413 762.093062638 769.968452705 1062.506546318 931.711898217 938.957591775 962.674811899 1006.706508957 998.192366958 978.946668441 1037.753599239 1004.305564351 1004.305564351 932.700173901 932.700173901 999.767927296  
1688 1480.328000051 762.093062638 718.234937413 762.093062638 769.968452705 1016.291563318 931.711590509 938.395694641 962.674756513 975.639549938 939.466096018 947.088936345 985.022067808 956.782977107 956.782977107 896.780302195 896.780302195 1023.464853986  
1800 1480.328000051 762.093062638 718.234937413 762.093062638 769.968452705 1016.291464826 908.006423379 882.566708553 906.842953020 945.240800618 909.067467182 897.148840423 878.770737660 938.437718908 938.437718908 878.472186675 878.472186675 968.014780131  
904 923.328462269 514.511244138 408.817218131 514.511244138 523.120503719 836.143774761 913.033281439 833.908012445 864.047300354 860.250175053 858.065258926 880.522564533 819.443669808 856.833382698 856.833382698 809.766310735 809.766310735 809.646701505  
1016 923.328462269 514.511244138 408.817218131 514.511244138 523.120503719 787.634825812 806.061427869 755.124815717 784.805342926 860.067249018 779.041062693 814.942026524 797.408190492 896.971959271 896.971959271 724.802366567 724.802366567 802.285185417  
1128 923.328462269 514.511244138 408.817218131 514.511244138 523.120503719 776.341053726 722.522397298 667.480950491 687.384966441 768.395406715 663.817488521 700.682856618 741.667416426 766.901124116 766.901124116 731.188617714 731.188617714 754.550265706  
